from	to	cluster
RAP1GAP	CALM1	cluster3
RAP1GAP	YWHAB	cluster3
NAP1L1	RAP1GAP	cluster3
RAP1GAP	GLS	cluster3
RAP1GAP	ABI2	cluster3
RAP1GAP	RPS14	cluster3
RAP1GAP	EPHA4	cluster3
RAP1GAP	CACNA1A	cluster3
UBE3A	RAP1GAP	cluster3
SYNJ1	DYNLRB1	cluster3
SYNJ1	GDI1	cluster3
SYNJ1	ARHGEF7	cluster3
SYNJ1	THY1	cluster3
FBXW7	SYNJ1	cluster3
SYNJ1	YWHAH	cluster3
SYNJ1	NAPA	cluster3
SYNJ1	SNAP25	cluster3
SYNJ1	NDUFB8	cluster3
SYNJ1	DPYSL2	cluster3
SYNJ1	TPT1	cluster3
SYNJ1	YWHAZ	cluster3
SYNJ1	SIRPA	cluster3
SYNJ1	GNG3	cluster3
SYNJ1	SCN3A	cluster3
SYNJ1	HIGD1A	cluster3
SYNJ1	CALM1	cluster3
SYNJ1	YWHAB	cluster3
SYNJ1	DSTN	cluster3
NAP1L1	SYNJ1	cluster3
SYNJ1	GLS	cluster3
SYNJ1	ABI2	cluster3
SYNJ1	RPS14	cluster3
SYNJ1	EPHA4	cluster3
SYNJ1	CACNA1A	cluster3
UBE3A	SYNJ1	cluster3
DYNLRB1	GDI1	cluster3
DYNLRB1	ARHGEF7	cluster3
DYNLRB1	THY1	cluster3
FBXW7	DYNLRB1	cluster3
DYNLRB1	YWHAH	cluster3
DYNLRB1	NAPA	cluster3
DYNLRB1	SNAP25	cluster3
DYNLRB1	NDUFB8	cluster3
DYNLRB1	DPYSL2	cluster3
DYNLRB1	TPT1	cluster3
DYNLRB1	YWHAZ	cluster3
DYNLRB1	SIRPA	cluster3
DYNLRB1	GNG3	cluster3
DYNLRB1	TUBA1B	cluster3
DYNLRB1	SCN3A	cluster3
DYNLRB1	HIGD1A	cluster3
DYNLRB1	NRN1	cluster3
DYNLRB1	CALM1	cluster3
DYNLRB1	YWHAB	cluster3
DYNLRB1	CFL1	cluster3
DYNLRB1	DSTN	cluster3
DYNLRB1	SNX3	cluster3
NAP1L1	DYNLRB1	cluster3
DYNLRB1	GLS	cluster3
DYNLRB1	ABI2	cluster3
DYNLRB1	RPS14	cluster3
DYNLRB1	EPHA4	cluster3
DYNLRB1	CACNA1A	cluster3
UBE3A	DYNLRB1	cluster3
GDI1	ARHGEF7	cluster3
GDI1	THY1	cluster3
GDI1	YWHAH	cluster3
GDI1	NAPA	cluster3
GDI1	SNAP25	cluster3
GDI1	NDUFB8	cluster3
GDI1	DPYSL2	cluster3
GDI1	TPT1	cluster3
GDI1	YWHAZ	cluster3
GDI1	SIRPA	cluster3
GDI1	GNG3	cluster3
GDI1	TOLLIP	cluster3
GDI1	TUBA1B	cluster3
GDI1	SCN3A	cluster3
GDI1	HIGD1A	cluster3
GDI1	CALM1	cluster3
GDI1	YWHAB	cluster3
GDI1	DSTN	cluster3
NAP1L1	GDI1	cluster3
GDI1	GLS	cluster3
GDI1	ABI2	cluster3
GDI1	RPS14	cluster3
GDI1	CACNA1A	cluster3
UBE3A	GDI1	cluster3
NRGN	NAPA	cluster3
NRGN	SNAP25	cluster3
NRGN	TOLLIP	cluster3
NRGN	NRN1	cluster3
NRGN	ARC	cluster3
NRGN	CFL1	cluster3
NRGN	ABI2	cluster3
NRGN	RPS14	cluster3
ARHGEF7	THY1	cluster3
FBXW7	ARHGEF7	cluster3
ARHGEF7	YWHAH	cluster3
ARHGEF7	NAPA	cluster3
ARHGEF7	SNAP25	cluster3
ARHGEF7	NDUFB8	cluster3
ARHGEF7	DPYSL2	cluster3
ARHGEF7	TPT1	cluster3
ARHGEF7	YWHAZ	cluster3
ARHGEF7	SIRPA	cluster3
ARHGEF7	GNG3	cluster3
ARHGEF7	SCN3A	cluster3
ARHGEF7	HIGD1A	cluster3
ARHGEF7	NRN1	cluster3
ARHGEF7	CALM1	cluster3
ARHGEF7	YWHAB	cluster3
ARHGEF7	DSTN	cluster3
NAP1L1	ARHGEF7	cluster3
ARHGEF7	GLS	cluster3
ARHGEF7	ABI2	cluster3
ARHGEF7	RPS14	cluster3
ARHGEF7	EPHA4	cluster3
ARHGEF7	CACNA1A	cluster3
UBE3A	ARHGEF7	cluster3
FBXW7	THY1	cluster3
THY1	YWHAH	cluster3
THY1	NAPA	cluster3
THY1	SNAP25	cluster3
THY1	NDUFB8	cluster3
THY1	DPYSL2	cluster3
THY1	TPT1	cluster3
THY1	YWHAZ	cluster3
THY1	SIRPA	cluster3
THY1	GNG3	cluster3
THY1	SCN3A	cluster3
THY1	HIGD1A	cluster3
THY1	CALM1	cluster3
THY1	YWHAB	cluster3
THY1	DSTN	cluster3
NAP1L1	THY1	cluster3
THY1	GLS	cluster3
THY1	ABI2	cluster3
THY1	RPS14	cluster3
THY1	EPHA4	cluster3
THY1	CACNA1A	cluster3
UBE3A	THY1	cluster3
FBXW7	YWHAH	cluster3
FBXW7	NAPA	cluster3
FBXW7	SNAP25	cluster3
FBXW7	NDUFB8	cluster3
FBXW7	TPT1	cluster3
FBXW7	YWHAZ	cluster3
FBXW7	SIRPA	cluster3
FBXW7	GNG3	cluster3
FBXW7	SCN3A	cluster3
FBXW7	HIGD1A	cluster3
FBXW7	CALM1	cluster3
FBXW7	YWHAB	cluster3
FBXW7	NAP1L1	cluster3
FBXW7	GLS	cluster3
FBXW7	ABI2	cluster3
FBXW7	UBE3A	cluster3
ACTB	NRN1	cluster3
ACTB	CFL1	cluster3
YWHAH	NAPA	cluster3
YWHAH	SNAP25	cluster3
YWHAH	NDUFB8	cluster3
YWHAH	DPYSL2	cluster3
YWHAH	TPT1	cluster3
YWHAH	YWHAZ	cluster3
YWHAH	SIRPA	cluster3
YWHAH	GNG3	cluster3
YWHAH	TUBA1B	cluster3
YWHAH	SCN3A	cluster3
YWHAH	HIGD1A	cluster3
YWHAH	NRN1	cluster3
YWHAH	CALM1	cluster3
YWHAH	PDP1	cluster3
YWHAH	YWHAB	cluster3
YWHAH	CFL1	cluster3
YWHAH	DSTN	cluster3
YWHAH	SNX3	cluster3
NAP1L1	YWHAH	cluster3
YWHAH	GLS	cluster3
YWHAH	ABI2	cluster3
YWHAH	RPS14	cluster3
YWHAH	EPHA4	cluster3
YWHAH	CACNA1A	cluster3
UBE3A	YWHAH	cluster3
NAPA	SNAP25	cluster3
NAPA	NDUFB8	cluster3
NAPA	DPYSL2	cluster3
NAPA	TPT1	cluster3
NAPA	YWHAZ	cluster3
NAPA	SIRPA	cluster3
NAPA	GNG3	cluster3
NAPA	TUBA1B	cluster3
NAPA	SCN3A	cluster3
NAPA	HIGD1A	cluster3
NAPA	NRN1	cluster3
NAPA	CALM1	cluster3
NAPA	YWHAB	cluster3
NAPA	CFL1	cluster3
NAPA	DSTN	cluster3
NAPA	SNX3	cluster3
NAP1L1	NAPA	cluster3
NAPA	GLS	cluster3
NAPA	ABI2	cluster3
NAPA	RPS14	cluster3
NAPA	EPHA4	cluster3
NAPA	CACNA1A	cluster3
UBE3A	NAPA	cluster3
SNAP25	NDUFB8	cluster3
SNAP25	DPYSL2	cluster3
SNAP25	TPT1	cluster3
SNAP25	YWHAZ	cluster3
SNAP25	SIRPA	cluster3
SNAP25	GNG3	cluster3
SNAP25	TOLLIP	cluster3
SNAP25	TUBA1B	cluster3
SNAP25	SCN3A	cluster3
SNAP25	HIGD1A	cluster3
SNAP25	NRN1	cluster3
SNAP25	CALM1	cluster3
SNAP25	ARC	cluster3
SNAP25	YWHAB	cluster3
SNAP25	CFL1	cluster3
SNAP25	DSTN	cluster3
NAP1L1	SNAP25	cluster3
SNAP25	GLS	cluster3
SNAP25	ABI2	cluster3
SNAP25	RPS14	cluster3
SNAP25	EPHA4	cluster3
SNAP25	CACNA1A	cluster3
SNAP25	LIN7A	cluster3
UBE3A	SNAP25	cluster3
NDUFB8	DPYSL2	cluster3
NDUFB8	TPT1	cluster3
NDUFB8	YWHAZ	cluster3
NDUFB8	SIRPA	cluster3
NDUFB8	GNG3	cluster3
NDUFB8	TUBA1B	cluster3
NDUFB8	SCN3A	cluster3
NDUFB8	HIGD1A	cluster3
NDUFB8	CALM1	cluster3
NDUFB8	YWHAB	cluster3
NDUFB8	DSTN	cluster3
NAP1L1	NDUFB8	cluster3
NDUFB8	GLS	cluster3
NDUFB8	ABI2	cluster3
NDUFB8	RPS14	cluster3
NDUFB8	EPHA4	cluster3
NDUFB8	CACNA1A	cluster3
UBE3A	NDUFB8	cluster3
DPYSL2	TPT1	cluster3
DPYSL2	YWHAZ	cluster3
DPYSL2	SIRPA	cluster3
DPYSL2	GNG3	cluster3
DPYSL2	TUBA1B	cluster3
DPYSL2	SCN3A	cluster3
DPYSL2	HIGD1A	cluster3
DPYSL2	CALM1	cluster3
DPYSL2	YWHAB	cluster3
DPYSL2	CFL1	cluster3
DPYSL2	DSTN	cluster3
NAP1L1	DPYSL2	cluster3
DPYSL2	GLS	cluster3
DPYSL2	ABI2	cluster3
DPYSL2	RPS14	cluster3
DPYSL2	EPHA4	cluster3
DPYSL2	CACNA1A	cluster3
UBE3A	DPYSL2	cluster3
TPT1	YWHAZ	cluster3
TPT1	SIRPA	cluster3
TPT1	GNG3	cluster3
TPT1	TUBA1B	cluster3
TPT1	SCN3A	cluster3
TPT1	HIGD1A	cluster3
TPT1	CALM1	cluster3
TPT1	YWHAB	cluster3
TPT1	CFL1	cluster3
TPT1	DSTN	cluster3
NAP1L1	TPT1	cluster3
TPT1	GLS	cluster3
TPT1	ABI2	cluster3
TPT1	RPS14	cluster3
TPT1	EPHA4	cluster3
TPT1	CACNA1A	cluster3
UBE3A	TPT1	cluster3
YWHAZ	SIRPA	cluster3
YWHAZ	GNG3	cluster3
YWHAZ	TUBA1B	cluster3
YWHAZ	SCN3A	cluster3
YWHAZ	HIGD1A	cluster3
YWHAZ	NRN1	cluster3
YWHAZ	CALM1	cluster3
YWHAZ	PDP1	cluster3
YWHAZ	YWHAB	cluster3
YWHAZ	CFL1	cluster3
YWHAZ	DSTN	cluster3
YWHAZ	SNX3	cluster3
NAP1L1	YWHAZ	cluster3
YWHAZ	GLS	cluster3
YWHAZ	ABI2	cluster3
YWHAZ	RPS14	cluster3
YWHAZ	EPHA4	cluster3
YWHAZ	CACNA1A	cluster3
UBE3A	YWHAZ	cluster3
SIRPA	GNG3	cluster3
SIRPA	SCN3A	cluster3
SIRPA	HIGD1A	cluster3
SIRPA	CALM1	cluster3
SIRPA	YWHAB	cluster3
NAP1L1	SIRPA	cluster3
SIRPA	GLS	cluster3
SIRPA	ABI2	cluster3
SIRPA	RPS14	cluster3
SIRPA	EPHA4	cluster3
SIRPA	CACNA1A	cluster3
UBE3A	SIRPA	cluster3
GNG3	TUBA1B	cluster3
GNG3	SCN3A	cluster3
GNG3	HIGD1A	cluster3
GNG3	CALM1	cluster3
GNG3	YWHAB	cluster3
GNG3	DSTN	cluster3
NAP1L1	GNG3	cluster3
GNG3	GLS	cluster3
GNG3	ABI2	cluster3
GNG3	RPS14	cluster3
GNG3	EPHA4	cluster3
GNG3	CACNA1A	cluster3
UBE3A	GNG3	cluster3
TOLLIP	NRN1	cluster3
TOLLIP	ARC	cluster3
TOLLIP	YWHAB	cluster3
TOLLIP	CFL1	cluster3
TUBA1B	NRN1	cluster3
TUBA1B	CALM1	cluster3
TUBA1B	YWHAB	cluster3
TUBA1B	CFL1	cluster3
TUBA1B	DSTN	cluster3
TUBA1B	SNX3	cluster3
TUBA1B	GLS	cluster3
TUBA1B	ABI2	cluster3
SCN3A	HIGD1A	cluster3
SCN3A	CALM1	cluster3
SCN3A	YWHAB	cluster3
SCN3A	DSTN	cluster3
NAP1L1	SCN3A	cluster3
SCN3A	GLS	cluster3
SCN3A	ABI2	cluster3
SCN3A	RPS14	cluster3
SCN3A	EPHA4	cluster3
SCN3A	CACNA1A	cluster3
UBE3A	SCN3A	cluster3
HIGD1A	CALM1	cluster3
HIGD1A	YWHAB	cluster3
HIGD1A	CFL1	cluster3
HIGD1A	DSTN	cluster3
NAP1L1	HIGD1A	cluster3
HIGD1A	GLS	cluster3
HIGD1A	ABI2	cluster3
HIGD1A	RPS14	cluster3
HIGD1A	EPHA4	cluster3
HIGD1A	CACNA1A	cluster3
UBE3A	HIGD1A	cluster3
NRN1	ARC	cluster3
NRN1	YWHAB	cluster3
NRN1	CFL1	cluster3
NRN1	GLS	cluster3
CALM1	PDP1	cluster3
CALM1	YWHAB	cluster3
CALM1	CFL1	cluster3
CALM1	DSTN	cluster3
CALM1	SNX3	cluster3
NAP1L1	CALM1	cluster3
CALM1	GLS	cluster3
CALM1	ABI2	cluster3
CALM1	RPS14	cluster3
CALM1	EPHA4	cluster3
CALM1	CACNA1A	cluster3
UBE3A	CALM1	cluster3
PDP1	SNX3	cluster3
PDP1	GLS	cluster3
ARC	CFL1	cluster3
ARC	ABI2	cluster3
YWHAB	CFL1	cluster3
YWHAB	DSTN	cluster3
NAP1L1	YWHAB	cluster3
YWHAB	GLS	cluster3
YWHAB	ABI2	cluster3
YWHAB	RPS14	cluster3
YWHAB	EPHA4	cluster3
YWHAB	CACNA1A	cluster3
UBE3A	YWHAB	cluster3
CFL1	DSTN	cluster3
CFL1	SNX3	cluster3
CFL1	RPS14	cluster3
DSTN	SNX3	cluster3
NAP1L1	DSTN	cluster3
DSTN	GLS	cluster3
DSTN	RPS14	cluster3
NAP1L1	GLS	cluster3
NAP1L1	ABI2	cluster3
NAP1L1	RPS14	cluster3
NAP1L1	EPHA4	cluster3
NAP1L1	CACNA1A	cluster3
NAP1L1	UBE3A	cluster3
GLS	ABI2	cluster3
GLS	RPS14	cluster3
GLS	EPHA4	cluster3
GLS	CACNA1A	cluster3
UBE3A	GLS	cluster3
ABI2	RPS14	cluster3
ABI2	EPHA4	cluster3
ABI2	CACNA1A	cluster3
UBE3A	ABI2	cluster3
RPS14	EPHA4	cluster3
RPS14	CACNA1A	cluster3
UBE3A	RPS14	cluster3
EPHA4	CACNA1A	cluster3
UBE3A	EPHA4	cluster3
UBE3A	CACNA1A	cluster3
OGT	DOCK4	cluster4
OGT	PHYHIP	cluster4
OGT	KIAA1468	cluster4
OGT	PLEKHA6	cluster4
TRIM44	OGT	cluster4
OGT	CADPS	cluster4
OGT	SYNJ2	cluster4
OGT	DNM1	cluster4
OGT	WASF1	cluster4
OGT	GRIA3	cluster4
OGT	CD47	cluster4
UCHL1	OGT	cluster4
OGT	SH3GL2	cluster4
OGT	FMNL2	cluster4
OGT	TUBA4A	cluster4
OGT	DOCK3	cluster4
OGT	RAP2A	cluster4
OGT	AK5	cluster4
OGT	TPM3	cluster4
TRIM9	OGT	cluster4
OGT	SIPA1L1	cluster4
OGT	KCNMA1	cluster4
OGT	MKL2	cluster4
OGT	DLG2	cluster4
OGT	BRSK2	cluster4
OGT	PFN2	cluster4
OGT	MYO5A	cluster4
OGT	RYR2	cluster4
OGT	CLASP2	cluster4
OGT	SNTB2	cluster4
OGT	KCNQ2	cluster4
OGT	OMG	cluster4
OGT	ARHGAP21	cluster4
OGT	MYH10	cluster4
OGT	RIMS1	cluster4
OGT	TMOD2	cluster4
OGT	SCN8A	cluster4
OGT	UNC13A	cluster4
DOCK4	PHYHIP	cluster4
DOCK4	KIAA1468	cluster4
DOCK4	PLEKHA6	cluster4
DOCK4	CADPS	cluster4
DOCK4	DNM1	cluster4
DOCK4	WASF1	cluster4
DOCK4	CD47	cluster4
UCHL1	DOCK4	cluster4
DOCK4	SH3GL2	cluster4
DOCK4	FMNL2	cluster4
DOCK4	TUBA4A	cluster4
DOCK4	DOCK3	cluster4
DOCK4	RAP2A	cluster4
DOCK4	AK5	cluster4
DOCK4	TPM3	cluster4
TRIM9	DOCK4	cluster4
DOCK4	SIPA1L1	cluster4
DOCK4	KCNMA1	cluster4
DOCK4	MKL2	cluster4
DOCK4	DLG2	cluster4
DOCK4	BRSK2	cluster4
DOCK4	PFN2	cluster4
DOCK4	MYO5A	cluster4
DOCK4	WNK1	cluster4
DOCK4	RYR2	cluster4
DOCK4	CLASP2	cluster4
DOCK4	SNTB2	cluster4
DOCK4	KCNQ2	cluster4
DOCK4	OMG	cluster4
DOCK4	ARHGAP21	cluster4
DOCK4	MYH10	cluster4
DOCK4	RIMS1	cluster4
UBR5	DOCK4	cluster4
DOCK4	TMOD2	cluster4
DOCK4	SCN8A	cluster4
DOCK4	PEX5L	cluster4
DOCK4	UNC13A	cluster4
PHYHIP	KIAA1468	cluster4
PHYHIP	PLEKHA6	cluster4
TRIM44	PHYHIP	cluster4
PHYHIP	CADPS	cluster4
PHYHIP	DNM1	cluster4
PHYHIP	WASF1	cluster4
PHYHIP	GRIA3	cluster4
PHYHIP	CD47	cluster4
UCHL1	PHYHIP	cluster4
PHYHIP	SH3GL2	cluster4
PHYHIP	FMNL2	cluster4
PHYHIP	TUBA4A	cluster4
PHYHIP	DOCK3	cluster4
PHYHIP	RAP2A	cluster4
PHYHIP	AK5	cluster4
PHYHIP	TPM3	cluster4
TRIM9	PHYHIP	cluster4
PHYHIP	SIPA1L1	cluster4
PHYHIP	KCNMA1	cluster4
PHYHIP	MKL2	cluster4
PHYHIP	DLG2	cluster4
PHYHIP	BRSK2	cluster4
PHYHIP	PFN2	cluster4
PHYHIP	MYO5A	cluster4
PHYHIP	WNK1	cluster4
PHYHIP	RYR2	cluster4
PHYHIP	CLASP2	cluster4
PHYHIP	SNTB2	cluster4
PHYHIP	KCNQ2	cluster4
PHYHIP	OMG	cluster4
PHYHIP	ARHGAP21	cluster4
PHYHIP	MYH10	cluster4
PHYHIP	RIMS1	cluster4
PHYHIP	YWHAG	cluster4
UBR5	PHYHIP	cluster4
PHYHIP	TMOD2	cluster4
PHYHIP	SCN8A	cluster4
PHYHIP	PEX5L	cluster4
PHYHIP	UNC13A	cluster4
KIAA1468	PLEKHA6	cluster4
KIAA1468	CADPS	cluster4
KIAA1468	DNM1	cluster4
KIAA1468	WASF1	cluster4
KIAA1468	CD47	cluster4
UCHL1	KIAA1468	cluster4
KIAA1468	SH3GL2	cluster4
KIAA1468	TUBA4A	cluster4
KIAA1468	DOCK3	cluster4
KIAA1468	RAP2A	cluster4
KIAA1468	AK5	cluster4
KIAA1468	TPM3	cluster4
TRIM9	KIAA1468	cluster4
KIAA1468	SIPA1L1	cluster4
KIAA1468	KCNMA1	cluster4
KIAA1468	MKL2	cluster4
KIAA1468	BRSK2	cluster4
KIAA1468	PFN2	cluster4
KIAA1468	MYO5A	cluster4
KIAA1468	RYR2	cluster4
KIAA1468	SNTB2	cluster4
KIAA1468	KCNQ2	cluster4
KIAA1468	OMG	cluster4
KIAA1468	ARHGAP21	cluster4
KIAA1468	MYH10	cluster4
KIAA1468	RIMS1	cluster4
KIAA1468	TMOD2	cluster4
KIAA1468	SCN8A	cluster4
KIAA1468	UNC13A	cluster4
TRIM44	PLEKHA6	cluster4
PLEKHA6	CADPS	cluster4
PLEKHA6	DNM1	cluster4
PLEKHA6	WASF1	cluster4
PLEKHA6	GRIA3	cluster4
PLEKHA6	CD47	cluster4
UCHL1	PLEKHA6	cluster4
PLEKHA6	SH3GL2	cluster4
PLEKHA6	FMNL2	cluster4
PLEKHA6	TUBA4A	cluster4
PLEKHA6	DOCK3	cluster4
PLEKHA6	RAP2A	cluster4
PLEKHA6	AK5	cluster4
PLEKHA6	TPM3	cluster4
TRIM9	PLEKHA6	cluster4
PLEKHA6	SIPA1L1	cluster4
PLEKHA6	KCNMA1	cluster4
PLEKHA6	MKL2	cluster4
PLEKHA6	DLG2	cluster4
PLEKHA6	BRSK2	cluster4
PLEKHA6	PFN2	cluster4
PLEKHA6	MYO5A	cluster4
PLEKHA6	WNK1	cluster4
PLEKHA6	RYR2	cluster4
PLEKHA6	CLASP2	cluster4
PLEKHA6	SNTB2	cluster4
PLEKHA6	KCNQ2	cluster4
PLEKHA6	OMG	cluster4
PLEKHA6	ARHGAP21	cluster4
PLEKHA6	MYH10	cluster4
PLEKHA6	MLLT4	cluster4
PLEKHA6	RIMS1	cluster4
PLEKHA6	YWHAG	cluster4
UBR5	PLEKHA6	cluster4
PLEKHA6	TMOD2	cluster4
PLEKHA6	SCN8A	cluster4
PLEKHA6	PEX5L	cluster4
PLEKHA6	UNC13A	cluster4
TRIM44	CADPS	cluster4
TRIM44	DNM1	cluster4
TRIM44	WASF1	cluster4
TRIM44	CD47	cluster4
TRIM44	SH3GL2	cluster4
TRIM44	TUBA4A	cluster4
TRIM44	DOCK3	cluster4
TRIM44	RAP2A	cluster4
TRIM44	AK5	cluster4
TRIM44	TPM3	cluster4
TRIM44	TRIM9	cluster4
TRIM44	SIPA1L1	cluster4
TRIM44	KCNMA1	cluster4
TRIM44	MKL2	cluster4
TRIM44	DLG2	cluster4
TRIM44	BRSK2	cluster4
TRIM44	PFN2	cluster4
TRIM44	MYO5A	cluster4
TRIM44	RYR2	cluster4
TRIM44	CLASP2	cluster4
TRIM44	KCNQ2	cluster4
TRIM44	OMG	cluster4
TRIM44	ARHGAP21	cluster4
TRIM44	MYH10	cluster4
TRIM44	RIMS1	cluster4
TRIM44	TMOD2	cluster4
TRIM44	SCN8A	cluster4
TRIM44	UNC13A	cluster4
CADPS	DNM1	cluster4
CADPS	WASF1	cluster4
CADPS	GRIA3	cluster4
CADPS	CD47	cluster4
UCHL1	CADPS	cluster4
CADPS	SH3GL2	cluster4
CADPS	FMNL2	cluster4
CADPS	TUBA4A	cluster4
CADPS	DOCK3	cluster4
CADPS	RAP2A	cluster4
CADPS	AK5	cluster4
CADPS	TPM3	cluster4
TRIM9	CADPS	cluster4
CADPS	SIPA1L1	cluster4
CADPS	KCNMA1	cluster4
CADPS	MKL2	cluster4
CADPS	DLG2	cluster4
CADPS	BRSK2	cluster4
CADPS	PFN2	cluster4
CADPS	MYO5A	cluster4
CADPS	WNK1	cluster4
CADPS	RYR2	cluster4
CADPS	CLASP2	cluster4
CADPS	SNTB2	cluster4
CADPS	KCNQ2	cluster4
CADPS	OMG	cluster4
CADPS	ARHGAP21	cluster4
CADPS	MYH10	cluster4
CADPS	MLLT4	cluster4
CADPS	RIMS1	cluster4
CADPS	YWHAG	cluster4
UBR5	CADPS	cluster4
CADPS	TMOD2	cluster4
CADPS	SCN8A	cluster4
CADPS	PEX5L	cluster4
CADPS	UNC13A	cluster4
SYNJ2	FMNL2	cluster4
SYNJ2	ENPP6	cluster4
SYNJ2	BRSK2	cluster4
SYNJ2	PFN2	cluster4
SYNJ2	CLASP2	cluster4
SYNJ2	PEX5L	cluster4
DNM1	WASF1	cluster4
DNM1	GRIA3	cluster4
DNM1	CD47	cluster4
UCHL1	DNM1	cluster4
DNM1	SH3GL2	cluster4
DNM1	FMNL2	cluster4
DNM1	TUBA4A	cluster4
DNM1	DOCK3	cluster4
DNM1	RAP2A	cluster4
DNM1	AK5	cluster4
DNM1	TPM3	cluster4
TRIM9	DNM1	cluster4
DNM1	SIPA1L1	cluster4
DNM1	KCNMA1	cluster4
DNM1	MKL2	cluster4
DNM1	DLG2	cluster4
DNM1	BRSK2	cluster4
DNM1	PFN2	cluster4
DNM1	MYO5A	cluster4
DNM1	WNK1	cluster4
DNM1	RYR2	cluster4
DNM1	CLASP2	cluster4
DNM1	SNTB2	cluster4
DNM1	KCNQ2	cluster4
DNM1	OMG	cluster4
DNM1	ARHGAP21	cluster4
DNM1	MYH10	cluster4
DNM1	RIMS1	cluster4
DNM1	YWHAG	cluster4
UBR5	DNM1	cluster4
DNM1	TMOD2	cluster4
DNM1	SCN8A	cluster4
DNM1	PEX5L	cluster4
DNM1	UNC13A	cluster4
WASF1	GRIA3	cluster4
WASF1	CD47	cluster4
UCHL1	WASF1	cluster4
WASF1	SH3GL2	cluster4
WASF1	FMNL2	cluster4
WASF1	TUBA4A	cluster4
WASF1	DOCK3	cluster4
WASF1	RAP2A	cluster4
WASF1	AK5	cluster4
WASF1	TPM3	cluster4
TRIM9	WASF1	cluster4
WASF1	SIPA1L1	cluster4
WASF1	KCNMA1	cluster4
WASF1	MKL2	cluster4
WASF1	DLG2	cluster4
WASF1	BRSK2	cluster4
WASF1	PFN2	cluster4
WASF1	MYO5A	cluster4
WASF1	WNK1	cluster4
WASF1	RYR2	cluster4
WASF1	CLASP2	cluster4
WASF1	SNTB2	cluster4
WASF1	KCNQ2	cluster4
WASF1	OMG	cluster4
WASF1	ARHGAP21	cluster4
WASF1	MYH10	cluster4
WASF1	RIMS1	cluster4
WASF1	YWHAG	cluster4
UBR5	WASF1	cluster4
WASF1	TMOD2	cluster4
WASF1	SCN8A	cluster4
WASF1	PEX5L	cluster4
WASF1	UNC13A	cluster4
GRIA3	CD47	cluster4
UCHL1	GRIA3	cluster4
GRIA3	SH3GL2	cluster4
GRIA3	TUBA4A	cluster4
GRIA3	DOCK3	cluster4
GRIA3	RAP2A	cluster4
GRIA3	TPM3	cluster4
TRIM9	GRIA3	cluster4
GRIA3	SIPA1L1	cluster4
GRIA3	KCNMA1	cluster4
GRIA3	MKL2	cluster4
GRIA3	DLG2	cluster4
GRIA3	BRSK2	cluster4
GRIA3	PFN2	cluster4
GRIA3	MYO5A	cluster4
GRIA3	WNK1	cluster4
GRIA3	RYR2	cluster4
GRIA3	CLASP2	cluster4
GRIA3	KCNQ2	cluster4
GRIA3	OMG	cluster4
GRIA3	MYH10	cluster4
UBR5	GRIA3	cluster4
GRIA3	TMOD2	cluster4
GRIA3	SCN8A	cluster4
GRIA3	PEX5L	cluster4
GRIA3	UNC13A	cluster4
UCHL1	CD47	cluster4
CD47	SH3GL2	cluster4
CD47	FMNL2	cluster4
CD47	TUBA4A	cluster4
CD47	DOCK3	cluster4
CD47	RAP2A	cluster4
CD47	AK5	cluster4
CD47	TPM3	cluster4
TRIM9	CD47	cluster4
CD47	SIPA1L1	cluster4
CD47	KCNMA1	cluster4
CD47	MKL2	cluster4
CD47	DLG2	cluster4
CD47	BRSK2	cluster4
CD47	PFN2	cluster4
CD47	MYO5A	cluster4
CD47	WNK1	cluster4
CD47	RYR2	cluster4
CD47	CLASP2	cluster4
CD47	SNTB2	cluster4
CD47	KCNQ2	cluster4
CD47	OMG	cluster4
CD47	ARHGAP21	cluster4
CD47	MYH10	cluster4
CD47	MLLT4	cluster4
CD47	RIMS1	cluster4
CD47	YWHAG	cluster4
UBR5	CD47	cluster4
CD47	TMOD2	cluster4
CD47	SCN8A	cluster4
CD47	PEX5L	cluster4
CD47	UNC13A	cluster4
UCHL1	SH3GL2	cluster4
UCHL1	TUBA4A	cluster4
UCHL1	DOCK3	cluster4
UCHL1	RAP2A	cluster4
UCHL1	AK5	cluster4
UCHL1	TPM3	cluster4
UCHL1	TRIM9	cluster4
UCHL1	SIPA1L1	cluster4
UCHL1	KCNMA1	cluster4
UCHL1	MKL2	cluster4
UCHL1	DLG2	cluster4
UCHL1	BRSK2	cluster4
UCHL1	PFN2	cluster4
UCHL1	MYO5A	cluster4
UCHL1	WNK1	cluster4
UCHL1	RYR2	cluster4
UCHL1	CLASP2	cluster4
UCHL1	SNTB2	cluster4
UCHL1	KCNQ2	cluster4
UCHL1	OMG	cluster4
UCHL1	ARHGAP21	cluster4
UCHL1	MYH10	cluster4
UCHL1	RIMS1	cluster4
UCHL1	YWHAG	cluster4
UCHL1	TMOD2	cluster4
UCHL1	SCN8A	cluster4
UCHL1	PEX5L	cluster4
UCHL1	UNC13A	cluster4
SH3GL2	FMNL2	cluster4
SH3GL2	TUBA4A	cluster4
SH3GL2	DOCK3	cluster4
SH3GL2	RAP2A	cluster4
SH3GL2	AK5	cluster4
SH3GL2	TPM3	cluster4
TRIM9	SH3GL2	cluster4
SH3GL2	SIPA1L1	cluster4
SH3GL2	KCNMA1	cluster4
SH3GL2	MKL2	cluster4
SH3GL2	DLG2	cluster4
