from	to	cluster
ATP2B2	SYNGR1	nocluster
ATP2B2	SYP	nocluster
ATP2B2	SYT12	nocluster
ATP2B2	SYT5	nocluster
ATP2B2	SYT7	nocluster
ATP2B2	TNIK	nocluster
ATP2B2	TUBA8	nocluster
ATP2B2	UBE2T	nocluster
ATP2B2	VAMP2	nocluster
ATP2B2	VDAC3	nocluster
ATP2B2	VSNL1	nocluster
ATP2B2	WDR47	nocluster
ATP8A1	ACOT7	nocluster
ATP8A1	ADAM22	nocluster
ATP8A1	AHR	nocluster
ATP8A1	APP	nocluster
ATP8A1	ATIC	nocluster
ATP8A1	ATP1B1	nocluster
ATP8A1	ATP6V1B2	nocluster
ATP8A1	CADPS	nocluster
ATP8A1	CAMKV	nocluster
ATP8A1	CDH2	nocluster
ATP8A1	CHCHD6	nocluster
ATP8A1	CLIP3	nocluster
ATP8A1	CNTNAP2	nocluster
ATP8A1	DLG2	nocluster
ATP8A1	DLGAP1	nocluster
ATP8A1	DNAJC6	nocluster
ATP8A1	DNM1	nocluster
ATP8A1	DNM1L	nocluster
ATP8A1	DOCK3	nocluster
ATP8A1	FAM49B	nocluster
ATP8A1	FBXL2	nocluster
ATP8A1	FBXO11	nocluster
ATP8A1	FNIP1	nocluster
ATP8A1	FSD1	nocluster
ATP8A1	GABRA1	nocluster
ATP8A1	GDAP1	nocluster
ATP8A1	GPHN	nocluster
ATP8A1	GRIA1	nocluster
ATP8A1	GRIA2	nocluster
ATP8A1	GRIA3	nocluster
ATP8A1	GRIK2	nocluster
ATP8A1	HECTD2	nocluster
ATP8A1	IDH3A	nocluster
ATP8A1	JAKMIP2	nocluster
ATP8A1	KCNH2	nocluster
ATP8A1	KCNMA1	nocluster
ATP8A1	KCNQ2	nocluster
ATP8A1	KCTD16	nocluster
ATP8A1	LIMCH1	nocluster
ATP8A1	LSAMP	nocluster
ATP8A1	MARCH6	nocluster
ATP8A1	MKL2	nocluster
ATP8A1	MPP1	nocluster
ATP8A1	MPP6	nocluster
ATP8A1	MYH10	nocluster
ATP8A1	NBEA	nocluster
ATP8A1	NSF	nocluster
ATP8A1	OMG	nocluster
ATP8A1	PCMT1	nocluster
ATP8A1	PGAM1	nocluster
ATP8A1	PGAM5	nocluster
ATP8A1	PLXNA4	nocluster
ATP8A1	PPIL1	nocluster
ATP8A1	PRKACB	nocluster
ATP8A1	PRRT1	nocluster
ATP8A1	PSMD1	nocluster
ATP8A1	PYCRL	nocluster
ATP8A1	RAB6B	nocluster
ATP8A1	RANGAP1	nocluster
ATP8A1	RC3H1	nocluster
ATP8A1	RGS17	nocluster
ATP8A1	RIMS2	nocluster
ATP8A1	RNF2	nocluster
ATP8A1	RPL14	nocluster
ATP8A1	RPL5	nocluster
ATP8A1	RYR2	nocluster
ATP8A1	SCN8A	nocluster
ATP8A1	SEC14L2	nocluster
ATP8A1	SH3GL3	nocluster
ATP8A1	SHANK2	nocluster
ATP8A1	SIPA1L1	nocluster
ATP8A1	SLC12A5	nocluster
ATP8A1	SNAP91	nocluster
ATP8A1	SNTB2	nocluster
ATP8A1	SYN1	nocluster
ATP8A1	TPM3	nocluster
ATP8A1	TRAPPC3	nocluster
ATP8A1	TUBA4A	nocluster
ATP8A1	UBR2	nocluster
ATP8A1	UCHL1	nocluster
ATP8A1	VAPA	nocluster
ATP8A1	VCPIP1	nocluster
ATP8A1	WASF1	nocluster
ATP8A1	WDR47	nocluster
ATP8A1	YWHAG	nocluster
COX7A2L	AARS	nocluster
COX7A2L	AASDHPPT	nocluster
COX7A2L	AGAP2	nocluster
COX7A2L	AKAP5	nocluster
COX7A2L	ANKRD24	nocluster
COX7A2L	AP2M1	nocluster
COX7A2L	AP3M2	nocluster
COX7A2L	APOOL	nocluster
COX7A2L	ARF3	nocluster
COX7A2L	ARL2BP	nocluster
COX7A2L	ATIC	nocluster
COX7A2L	ATL1	nocluster
COX7A2L	ATL2	nocluster
COX7A2L	ATP5B	nocluster
COX7A2L	ATP6V0C	nocluster
COX7A2L	ATP6V0D1	nocluster
COX7A2L	ATP6V1A	nocluster
COX7A2L	ATP6V1F	nocluster
COX7A2L	BAIAP2	nocluster
COX7A2L	BFAR	nocluster
COX7A2L	CACNA1A	nocluster
COX7A2L	CACNA1B	nocluster
COX7A2L	CACNG3	nocluster
COX7A2L	CACYBP	nocluster
COX7A2L	CALM1	nocluster
COX7A2L	CAP2	nocluster
COX7A2L	CD59	nocluster
COX7A2L	CDH2	nocluster
COX7A2L	CHCHD6	nocluster
COX7A2L	CHORDC1	nocluster
COX7A2L	CORO2A	nocluster
COX7A2L	COX6B1	nocluster
COX7A2L	CYCS	nocluster
COX7A2L	DCLK1	nocluster
COX7A2L	DIRAS1	nocluster
COX7A2L	DLGAP2	nocluster
COX7A2L	DNAJA1	nocluster
COX7A2L	DNAJC17	nocluster
COX7A2L	DPYSL2	nocluster
COX7A2L	DTD1	nocluster
COX7A2L	FABP3	nocluster
COX7A2L	FBXL14	nocluster
COX7A2L	FBXL18	nocluster
COX7A2L	FBXO11	nocluster
COX7A2L	FBXW7	nocluster
COX7A2L	FKBP1B	nocluster
COX7A2L	GDF7	nocluster
COX7A2L	GDI1	nocluster
COX7A2L	GNAS	nocluster
COX7A2L	GNG3	nocluster
COX7A2L	GPHN	nocluster
COX7A2L	GPM6A	nocluster
COX7A2L	GRIA2	nocluster
COX7A2L	GRIN1	nocluster
COX7A2L	GRPEL2	nocluster
COX7A2L	HOMER1	nocluster
COX7A2L	HSP90AB1	nocluster
COX7A2L	HSPA4L	nocluster
COX7A2L	IPO5	nocluster
COX7A2L	IQSEC2	nocluster
COX7A2L	IQSEC3	nocluster
COX7A2L	ITFG1	nocluster
COX7A2L	KCTD16	nocluster
COX7A2L	KIAA0513	nocluster
COX7A2L	LMTK2	nocluster
COX7A2L	LRPPRC	nocluster
COX7A2L	MADD	nocluster
COX7A2L	MAPT	nocluster
COX7A2L	MDH1	nocluster
COX7A2L	MYL6B	nocluster
COX7A2L	NAP1L2	nocluster
COX7A2L	NCAM2	nocluster
COX7A2L	NDUFA4	nocluster
COX7A2L	NDUFA5	nocluster
COX7A2L	NEGR1	nocluster
COX7A2L	NLGN1	nocluster
COX7A2L	NRXN1	nocluster
COX7A2L	OLA1	nocluster
COX7A2L	OXCT1	nocluster
COX7A2L	PACSIN1	nocluster
COX7A2L	PDHB	nocluster
COX7A2L	PEBP1	nocluster
COX7A2L	PGK1	nocluster
COX7A2L	PHACTR1	nocluster
COX7A2L	PLEKHA1	nocluster
COX7A2L	PLXNA2	nocluster
COX7A2L	PPIA	nocluster
COX7A2L	PPP1CB	nocluster
COX7A2L	PPP5C	nocluster
COX7A2L	PRDX2	nocluster
COX7A2L	PRKACB	nocluster
COX7A2L	PRKAR2B	nocluster
COX7A2L	PRKCB	nocluster
COX7A2L	RAB12	nocluster
COX7A2L	RAB1A	nocluster
COX7A2L	RAN	nocluster
COX7A2L	RANBP9	nocluster
COX7A2L	RIMS2	nocluster
COX7A2L	RPL14	nocluster
COX7A2L	RPL22	nocluster
COX7A2L	RPL23	nocluster
COX7A2L	RPL7	nocluster
COX7A2L	RPS3	nocluster
COX7A2L	RTN1	nocluster
COX7A2L	RTN4	nocluster
COX7A2L	SARS	nocluster
COX7A2L	SH3GL3	nocluster
COX7A2L	SH3KBP1	nocluster
COX7A2L	SKP1	nocluster
COX7A2L	SLC12A5	nocluster
COX7A2L	SLC18A2	nocluster
COX7A2L	SLC25A12	nocluster
COX7A2L	SLC25A3	nocluster
COX7A2L	SLC25A4	nocluster
COX7A2L	SNAP25	nocluster
COX7A2L	SNPH	nocluster
COX7A2L	STRAP	nocluster
COX7A2L	SUPT16H	nocluster
COX7A2L	SYP	nocluster
COX7A2L	SYT3	nocluster
COX7A2L	SYT5	nocluster
COX7A2L	TCP1	nocluster
COX7A2L	TOMM20	nocluster
COX7A2L	TOMM40L	nocluster
COX7A2L	UBR2	nocluster
COX7A2L	VAPA	nocluster
COX7A2L	VSNL1	nocluster
COX7A2L	WDR47	nocluster
COX7A2L	YWHAB	nocluster
ATP6V1B2	ACOT7	nocluster
ATP6V1B2	AHR	nocluster
ATP6V1B2	ANKRD24	nocluster
ATP6V1B2	AP3M2	nocluster
ATP6V1B2	APP	nocluster
ATP6V1B2	ARF3	nocluster
ATP6V1B2	ATIC	nocluster
ATP6V1B2	ATP1B1	nocluster
ATP6V1B2	ATP6V0C	nocluster
ATP6V1B2	ATP6V1A	nocluster
ATP6V1B2	ATP6V1C1	nocluster
ATP6V1B2	ATP6V1F	nocluster
ATP6V1B2	CACYBP	nocluster
ATP6V1B2	CADPS	nocluster
ATP6V1B2	CAMKV	nocluster
ATP6V1B2	CDC42	nocluster
ATP6V1B2	CDH2	nocluster
ATP6V1B2	CHCHD6	nocluster
ATP6V1B2	CHORDC1	nocluster
ATP6V1B2	CLIP3	nocluster
ATP6V1B2	CORO1A	nocluster
ATP6V1B2	DLAT	nocluster
ATP6V1B2	DLG2	nocluster
ATP6V1B2	DNAJA1	nocluster
ATP6V1B2	DNM1	nocluster
ATP6V1B2	DNM1L	nocluster
ATP6V1B2	DOCK3	nocluster
ATP6V1B2	FAM49B	nocluster
ATP6V1B2	FBXL18	nocluster
ATP6V1B2	FBXO11	nocluster
ATP6V1B2	FKBP1B	nocluster
ATP6V1B2	GABRA1	nocluster
ATP6V1B2	GDF7	nocluster
ATP6V1B2	GRPEL2	nocluster
ATP6V1B2	HECTD2	nocluster
ATP6V1B2	IDH3A	nocluster
ATP6V1B2	IQSEC3	nocluster
ATP6V1B2	JAKMIP2	nocluster
ATP6V1B2	KCNB1	nocluster
ATP6V1B2	KCNMA1	nocluster
ATP6V1B2	KCNQ2	nocluster
ATP6V1B2	KCTD16	nocluster
ATP6V1B2	LDHA	nocluster
ATP6V1B2	LIMCH1	nocluster
ATP6V1B2	LRPPRC	nocluster
ATP6V1B2	LSAMP	nocluster
ATP6V1B2	MADD	nocluster
ATP6V1B2	MARCH6	nocluster
ATP6V1B2	MKL2	nocluster
ATP6V1B2	MPP1	nocluster
ATP6V1B2	MYH10	nocluster
ATP6V1B2	NDUFA4	nocluster
ATP6V1B2	NSF	nocluster
ATP6V1B2	OMG	nocluster
ATP6V1B2	OXCT1	nocluster
ATP6V1B2	PACSIN1	nocluster
ATP6V1B2	PCMT1	nocluster
ATP6V1B2	PDHB	nocluster
ATP6V1B2	PGAM1	nocluster
ATP6V1B2	PGAM5	nocluster
ATP6V1B2	PGK1	nocluster
ATP6V1B2	PLD3	nocluster
ATP6V1B2	PLXNA4	nocluster
ATP6V1B2	PPIL1	nocluster
ATP6V1B2	PRR7	nocluster
ATP6V1B2	PRRT1	nocluster
ATP6V1B2	PSMD1	nocluster
ATP6V1B2	RAB12	nocluster
ATP6V1B2	RAB1A	nocluster
ATP6V1B2	RAB6B	nocluster
ATP6V1B2	RANGAP1	nocluster
ATP6V1B2	RC3H1	nocluster
ATP6V1B2	RGS17	nocluster
ATP6V1B2	RNF2	nocluster
ATP6V1B2	RNF25	nocluster
ATP6V1B2	RNF6	nocluster
ATP6V1B2	RPL14	nocluster
ATP6V1B2	RPL5	nocluster
ATP6V1B2	RTN1	nocluster
ATP6V1B2	RYR2	nocluster
ATP6V1B2	SCN8A	nocluster
ATP6V1B2	SH3GL3	nocluster
ATP6V1B2	SHANK2	nocluster
ATP6V1B2	SIPA1L1	nocluster
ATP6V1B2	SKP1	nocluster
ATP6V1B2	SLC12A5	nocluster
ATP6V1B2	SNTB2	nocluster
ATP6V1B2	STXBP1	nocluster
ATP6V1B2	SYN1	nocluster
ATP6V1B2	SYP	nocluster
ATP6V1B2	SYT3	nocluster
ATP6V1B2	TOMM20	nocluster
ATP6V1B2	TOMM40L	nocluster
ATP6V1B2	TPM3	nocluster
ATP6V1B2	TRAPPC3	nocluster
ATP6V1B2	TUBA4A	nocluster
ATP6V1B2	UCHL1	nocluster
ATP6V1B2	VAMP2	nocluster
ATP6V1B2	VAPA	nocluster
ATP6V1B2	VCPIP1	nocluster
ATP6V1B2	VDAC3	nocluster
ATP6V1B2	WASF1	nocluster
ATP6V1B2	WDR47	nocluster
ATP6V1B2	YWHAG	nocluster
GRPEL2	AKAP5	nocluster
GRPEL2	ANKRD24	nocluster
GRPEL2	ARF3	nocluster
GRPEL2	ATL2	nocluster
GRPEL2	ATP5C1	nocluster
GRPEL2	ATP6V0C	nocluster
GRPEL2	ATP6V1A	nocluster
GRPEL2	ATP6V1C1	nocluster
GRPEL2	BAIAP2	nocluster
GRPEL2	CACYBP	nocluster
GRPEL2	CHCHD6	nocluster
GRPEL2	CHORDC1	nocluster
GRPEL2	CNTNAP2	nocluster
GRPEL2	DCLK1	nocluster
GRPEL2	DLGAP2	nocluster
GRPEL2	DNAJA1	nocluster
GRPEL2	DTD1	nocluster
GRPEL2	DYNC1H1	nocluster
GRPEL2	FBXL18	nocluster
GRPEL2	FBXO45	nocluster
GRPEL2	IQSEC1	nocluster
GRPEL2	IQSEC3	nocluster
GRPEL2	KCNB1	nocluster
GRPEL2	LDHA	nocluster
GRPEL2	LRPPRC	nocluster
GRPEL2	MADD	nocluster
GRPEL2	OXCT1	nocluster
GRPEL2	PACSIN1	nocluster
GRPEL2	PDC	nocluster
GRPEL2	PDHB	nocluster
GRPEL2	PGAM5	nocluster
GRPEL2	PGK1	nocluster
GRPEL2	PLD3	nocluster
GRPEL2	PPP1CB	nocluster
GRPEL2	PRKCB	nocluster
GRPEL2	PRR7	nocluster
GRPEL2	RAB12	nocluster
GRPEL2	RAB1A	nocluster
GRPEL2	RBBP4	nocluster
GRPEL2	RC3H1	nocluster
GRPEL2	RPL23	nocluster
GRPEL2	RTN1	nocluster
GRPEL2	SEPT11	nocluster
GRPEL2	SHANK2	nocluster
GRPEL2	SKP1	nocluster
GRPEL2	SNTB2	nocluster
GRPEL2	SRC	nocluster
GRPEL2	STRAP	nocluster
GRPEL2	SUCLA2	nocluster
GRPEL2	SYP	nocluster
GRPEL2	SYT3	nocluster
GRPEL2	TOMM20	nocluster
GRPEL2	TOMM40L	nocluster
GRPEL2	TRAF6	nocluster
GRPEL2	VAMP2	nocluster
GRPEL2	WDR47	nocluster
GRPEL2	YWHAB	nocluster
LMTK2	ADAM22	nocluster
LMTK2	ADD2	nocluster
LMTK2	AGAP2	nocluster
LMTK2	ALDOA	nocluster
LMTK2	ANKRD24	nocluster
LMTK2	AP2M1	nocluster
LMTK2	AP3B2	nocluster
LMTK2	AP3M2	nocluster
LMTK2	APOOL	nocluster
LMTK2	APP	nocluster
LMTK2	ARF3	nocluster
LMTK2	ARL2BP	nocluster
LMTK2	ATL1	nocluster
LMTK2	ATL2	nocluster
LMTK2	ATP1A3	nocluster
LMTK2	ATP2A2	nocluster
LMTK2	ATP6V0C	nocluster
LMTK2	ATP6V0D1	nocluster
LMTK2	ATP6V1A	nocluster
LMTK2	ATP6V1C1	nocluster
LMTK2	ATP6V1G2	nocluster
LMTK2	BSN	nocluster
LMTK2	CACNA1B	nocluster
LMTK2	CALM1	nocluster
LMTK2	CAP2	nocluster
LMTK2	CASKIN1	nocluster
LMTK2	CCNF	nocluster
LMTK2	CNKSR2	nocluster
LMTK2	CORO2A	nocluster
LMTK2	CRMP1	nocluster
LMTK2	DCLK1	nocluster
LMTK2	DGKB	nocluster
LMTK2	DIRAS1	nocluster
LMTK2	DLGAP1	nocluster
LMTK2	DNAJC17	nocluster
LMTK2	DNAJC6	nocluster
LMTK2	DTD1	nocluster
LMTK2	DYNC1H1	nocluster
LMTK2	FABP3	nocluster
LMTK2	FBXL18	nocluster
LMTK2	FBXL2	nocluster
LMTK2	FBXO45	nocluster
LMTK2	FSD1	nocluster
LMTK2	GDAP1	nocluster
LMTK2	GDI1	nocluster
LMTK2	GNAI1	nocluster
LMTK2	GNAO1	nocluster
LMTK2	GNB5	nocluster
LMTK2	GNG3	nocluster
LMTK2	GPHN	nocluster
LMTK2	GPM6A	nocluster
LMTK2	GPR158	nocluster
LMTK2	GRIA2	nocluster
LMTK2	GRIK2	nocluster
LMTK2	GRIN1	nocluster
LMTK2	GRIN2A	nocluster
LMTK2	HOMER1	nocluster
LMTK2	HOMER2	nocluster
LMTK2	HSP90AB1	nocluster
LMTK2	HSPA4L	nocluster
LMTK2	HSPB2	nocluster
LMTK2	IL1RAPL1	nocluster
LMTK2	IQSEC1	nocluster
LMTK2	IQSEC3	nocluster
LMTK2	ITFG1	nocluster
LMTK2	KCNB1	nocluster
LMTK2	KCNH2	nocluster
LMTK2	KCNJ12	nocluster
LMTK2	KIAA0513	nocluster
LMTK2	KIF3A	nocluster
LMTK2	KLC1	nocluster
LMTK2	KLHL42	nocluster
LMTK2	LDHB	nocluster
LMTK2	LRPPRC	nocluster
LMTK2	LRRTM1	nocluster
LMTK2	MAP1A	nocluster
LMTK2	MAP1B	nocluster
LMTK2	MAPT	nocluster
LMTK2	MARCH4	nocluster
LMTK2	MDH1	nocluster
LMTK2	MEX3B	nocluster
LMTK2	MPP6	nocluster
LMTK2	MYL6B	nocluster
LMTK2	NAP1L2	nocluster
LMTK2	NBEA	nocluster
LMTK2	NDUFA5	nocluster
LMTK2	NEGR1	nocluster
LMTK2	NLGN1	nocluster
LMTK2	NTRK2	nocluster
LMTK2	OLA1	nocluster
LMTK2	OPCML	nocluster
LMTK2	PAFAH1B1	nocluster
LMTK2	PGM2L1	nocluster
LMTK2	PHACTR1	nocluster
LMTK2	PI4KA	nocluster
LMTK2	PPP1CB	nocluster
LMTK2	PPP2R1A	nocluster
LMTK2	PRKACB	nocluster
LMTK2	PRKAR2B	nocluster
LMTK2	PRKCB	nocluster
LMTK2	PRR7	nocluster
LMTK2	PYCRL	nocluster
LMTK2	RAB3A	nocluster
LMTK2	RANBP9	nocluster
LMTK2	RAPGEF4	nocluster
LMTK2	RBBP4	nocluster
LMTK2	REEP5	nocluster
LMTK2	RIMS2	nocluster
LMTK2	RNF11	nocluster
LMTK2	RPL22	nocluster
LMTK2	RTN1	nocluster
LMTK2	RTN4	nocluster
LMTK2	SARS	nocluster
LMTK2	SCN1A	nocluster
LMTK2	SEPT11	nocluster
LMTK2	SLC25A12	nocluster
LMTK2	SLC25A4	nocluster
LMTK2	SLC8A2	nocluster
LMTK2	SNAP91	nocluster
LMTK2	SORBS2	nocluster
LMTK2	SRC	nocluster
LMTK2	SRGAP3	nocluster
LMTK2	STRAP	nocluster
LMTK2	STXBP1	nocluster
LMTK2	SUCLA2	nocluster
LMTK2	SUPT16H	nocluster
LMTK2	SYN3	nocluster
LMTK2	SYNGR1	nocluster
LMTK2	SYP	nocluster
LMTK2	SYT3	nocluster
LMTK2	SYT5	nocluster
LMTK2	TNIK	nocluster
LMTK2	TOMM20	nocluster
LMTK2	VAMP2	nocluster
LMTK2	VDAC3	nocluster
LMTK2	WDR47	nocluster
LMTK2	YWHAB	nocluster
LMTK2	YWHAG	nocluster
SKP1	AKAP5	nocluster
SKP1	ANKRD24	nocluster
SKP1	AP2M1	nocluster
SKP1	AP3M2	nocluster
SKP1	ARF3	nocluster
SKP1	ATP5C1	nocluster
SKP1	ATP6V0C	nocluster
SKP1	ATP6V0D1	nocluster
SKP1	ATP6V1A	nocluster
SKP1	ATP6V1C1	nocluster
SKP1	BAIAP2	nocluster
SKP1	CACYBP	nocluster
SKP1	CALM1	nocluster
SKP1	CALM2	nocluster
SKP1	CHCHD6	nocluster
SKP1	CHORDC1	nocluster
SKP1	CORO2A	nocluster
SKP1	DCLK1	nocluster
SKP1	DLGAP2	nocluster
SKP1	DNAJA1	nocluster
SKP1	DPYSL2	nocluster
SKP1	DYNC1H1	nocluster
SKP1	FBXL18	nocluster
SKP1	FKBP1B	nocluster
SKP1	GDF7	nocluster
SKP1	GPX4	nocluster
SKP1	HSP90AA1	nocluster
SKP1	HSP90AB1	nocluster
SKP1	IQSEC3	nocluster
SKP1	KCNB1	nocluster
SKP1	LDHA	nocluster
SKP1	LRPPRC	nocluster
SKP1	MADD	nocluster
SKP1	MYL4	nocluster
SKP1	OXCT1	nocluster
SKP1	PACSIN1	nocluster
SKP1	PDHB	nocluster
SKP1	PEBP1	nocluster
SKP1	PGK1	nocluster
SKP1	PLD3	nocluster
SKP1	PLXNA2	nocluster
SKP1	PPP1CB	nocluster
SKP1	PRR7	nocluster
SKP1	RAB12	nocluster
SKP1	RAB1A	nocluster
SKP1	RAN	nocluster
SKP1	RPL23	nocluster
SKP1	RPS4X	nocluster
SKP1	RTN4	nocluster
SKP1	SARS	nocluster
SKP1	SNTB2	nocluster
SKP1	SRC	nocluster
SKP1	STRAP	nocluster
SKP1	SUCLA2	nocluster
SKP1	SYP	nocluster
SKP1	SYT5	nocluster
SKP1	TOMM20	nocluster
SKP1	TOMM40L	nocluster
SKP1	TRAF6	nocluster
SKP1	VAMP2	nocluster
SKP1	VDAC3	nocluster
SKP1	WDR47	nocluster
SKP1	YWHAB	nocluster
VSNL1	AARS	nocluster
VSNL1	AASDHPPT	nocluster
VSNL1	ADAM22	nocluster
VSNL1	AGAP2	nocluster
VSNL1	ANKRD24	nocluster
VSNL1	AP2M1	nocluster
VSNL1	APOOL	nocluster
VSNL1	ARL2BP	nocluster
VSNL1	ATL1	nocluster
VSNL1	ATL2	nocluster
VSNL1	ATP5B	nocluster
VSNL1	ATP6V0C	nocluster
VSNL1	CACNA1A	nocluster
VSNL1	CACNA1B	nocluster
VSNL1	CALM1	nocluster
VSNL1	CAP2	nocluster
VSNL1	CD59	nocluster
VSNL1	CDH2	nocluster
VSNL1	CHL1	nocluster
VSNL1	CHORDC1	nocluster
VSNL1	CNTNAP2	nocluster
VSNL1	CYCS	nocluster
VSNL1	DCLK1	nocluster
VSNL1	DGKB	nocluster
VSNL1	DLGAP1	nocluster
VSNL1	DLGAP2	nocluster
VSNL1	DNAJA1	nocluster
VSNL1	DNAJC17	nocluster
VSNL1	DNAJC6	nocluster
VSNL1	DPYSL2	nocluster
VSNL1	DTD1	nocluster
VSNL1	DYNLL1	nocluster
VSNL1	FBXL18	nocluster
VSNL1	FBXO11	nocluster
VSNL1	FBXO45	nocluster
VSNL1	FNIP1	nocluster
VSNL1	GDAP1	nocluster
VSNL1	GNAS	nocluster
VSNL1	GNG3	nocluster
VSNL1	GPHN	nocluster
VSNL1	GPM6A	nocluster
VSNL1	GPR158	nocluster
VSNL1	GPX4	nocluster
VSNL1	GRIA2	nocluster
VSNL1	GRIN2A	nocluster
VSNL1	HOMER1	nocluster
VSNL1	HSP90AB1	nocluster
VSNL1	HSPA4L	nocluster
VSNL1	IL1RAPL1	nocluster
VSNL1	IQSEC1	nocluster
VSNL1	ITFG1	nocluster
VSNL1	KIAA0513	nocluster
VSNL1	KIF3A	nocluster
VSNL1	LMO7	nocluster
VSNL1	LRPPRC	nocluster
VSNL1	LY6H	nocluster
VSNL1	MADD	nocluster
VSNL1	MAPT	nocluster
VSNL1	MDH1	nocluster
VSNL1	MYL6B	nocluster
VSNL1	NAP1L2	nocluster
VSNL1	NBEA	nocluster
VSNL1	NCAM2	nocluster
VSNL1	NDUFA4	nocluster
VSNL1	NEGR1	nocluster
VSNL1	NLGN1	nocluster
VSNL1	OLA1	nocluster
VSNL1	OPCML	nocluster
VSNL1	PAFAH1B1	nocluster
VSNL1	PEBP1	nocluster
VSNL1	PGK1	nocluster
VSNL1	PHACTR1	nocluster
VSNL1	PLXNA2	nocluster
VSNL1	PPP1CB	nocluster
VSNL1	PRKACB	nocluster
VSNL1	PRKAR2B	nocluster
VSNL1	PRKCB	nocluster
VSNL1	RAN	nocluster
VSNL1	RANBP9	nocluster
VSNL1	RAPGEF4	nocluster
VSNL1	RBBP4	nocluster
VSNL1	RIMS2	nocluster
VSNL1	RPL14	nocluster
VSNL1	RPL22	nocluster
VSNL1	RPL23	nocluster
VSNL1	RPL7	nocluster
VSNL1	RPS3	nocluster
VSNL1	RTN1	nocluster
VSNL1	RTN4	nocluster
VSNL1	SARS	nocluster
VSNL1	SEPT11	nocluster
VSNL1	SLC25A12	nocluster
VSNL1	SLC25A3	nocluster
VSNL1	SLC8A2	nocluster
VSNL1	SNAP25	nocluster
VSNL1	SNPH	nocluster
VSNL1	SRGAP3	nocluster
VSNL1	SUPT16H	nocluster
VSNL1	SYN3	nocluster
VSNL1	SYNGR1	nocluster
VSNL1	SYT5	nocluster
VSNL1	SYT7	nocluster
VSNL1	TNIK	nocluster
VSNL1	TOMM20	nocluster
VSNL1	YWHAB	nocluster
ICAM5	ANKRD24	nocluster
ICAM5	ARF3	nocluster
ICAM5	ATL1	nocluster
ICAM5	BAIAP2	nocluster
ICAM5	CACNB3	nocluster
ICAM5	CACNG3	nocluster
ICAM5	CAP2	nocluster
ICAM5	DLGAP2	nocluster
ICAM5	DNAJA1	nocluster
ICAM5	DYNLL1	nocluster
ICAM5	FBXL2	nocluster
ICAM5	GAS7	nocluster
ICAM5	GPM6A	nocluster
ICAM5	GRIA1	nocluster
ICAM5	KCNB1	nocluster
ICAM5	LDHA	nocluster
ICAM5	LY6H	nocluster
ICAM5	MPP6	nocluster
ICAM5	MYL6B	nocluster
ICAM5	PDE2A	nocluster
ICAM5	PGM2L1	nocluster
ICAM5	PI4KA	nocluster
ICAM5	PLXNA2	nocluster
ICAM5	PRKACB	nocluster
ICAM5	PRR7	nocluster
ICAM5	PYCRL	nocluster
ICAM5	RASAL1	nocluster
ICAM5	RTN1	nocluster
ICAM5	SEPT11	nocluster
ICAM5	TOMM20	nocluster
ICAM5	TRIM17	nocluster
ICAM5	WDR47	nocluster
STXBP1	ADAM22	nocluster
STXBP1	ADD2	nocluster
STXBP1	AGAP2	nocluster
STXBP1	ALDOA	nocluster
STXBP1	AP3B2	nocluster
STXBP1	APP	nocluster
STXBP1	ARF3	nocluster
STXBP1	ATP1A3	nocluster
STXBP1	ATP1B1	nocluster
STXBP1	ATP2A2	nocluster
STXBP1	ATP6V0D1	nocluster
STXBP1	ATP6V1A	nocluster
STXBP1	ATP6V1F	nocluster
STXBP1	ATP6V1G2	nocluster
STXBP1	ATRX	nocluster
STXBP1	BSN	nocluster
STXBP1	CACNA1I	nocluster
STXBP1	CAMKK1	nocluster
STXBP1	CASKIN1	nocluster
STXBP1	CCNF	nocluster
STXBP1	CDC42	nocluster
STXBP1	CNKSR2	nocluster
STXBP1	CNTN1	nocluster
STXBP1	CORO2A	nocluster
STXBP1	CRMP1	nocluster
STXBP1	DIRAS1	nocluster
STXBP1	DNM1	nocluster
STXBP1	DNM1L	nocluster
STXBP1	DUSP4	nocluster
STXBP1	DYNC1H1	nocluster
STXBP1	EIF4A2	nocluster
STXBP1	ERC2	nocluster
STXBP1	FABP3	nocluster
STXBP1	FBXL2	nocluster
STXBP1	FKBP1B	nocluster
STXBP1	FSD1	nocluster
STXBP1	GDI1	nocluster
STXBP1	GNAO1	nocluster
STXBP1	GNB5	nocluster
STXBP1	GOLGA7B	nocluster
STXBP1	GRIK2	nocluster
STXBP1	GRIN1	nocluster
STXBP1	HERC1	nocluster
STXBP1	HOMER2	nocluster
STXBP1	HSPH1	nocluster
STXBP1	IDH3A	nocluster
STXBP1	IQSEC2	nocluster
STXBP1	IQSEC3	nocluster
STXBP1	KCNB1	nocluster
STXBP1	KCNH2	nocluster
STXBP1	KCNJ12	nocluster
STXBP1	KCNQ2	nocluster
STXBP1	KIF3A	nocluster
STXBP1	KLC1	nocluster
STXBP1	KLHL42	nocluster
STXBP1	LDHA	nocluster
STXBP1	LRRTM1	nocluster
STXBP1	MAP1A	nocluster
STXBP1	MAP1B	nocluster
STXBP1	MARCH4	nocluster
STXBP1	MEX3B	nocluster
STXBP1	MPP6	nocluster
STXBP1	NDUFA5	nocluster
STXBP1	NSF	nocluster
STXBP1	NTRK2	nocluster
STXBP1	OSCP1	nocluster
