	MP	GABA1	K1	K2	GABA3	GABA2
ASPRV1	45.61157741935485	55.91271428571429	21.665283333333335	27.970133333333337	19.4373	24.8729
HOXA11	27.6387	0.0	0.0	0.0	1.9945	0.0
DEGS2	28.56864285714286	0.0	0.0	0.0	0.0	0.0
GPR142	1.8917714285714287	0.0	0.0	0.0	0.0	2.5356
NPBWR1	0.0	26.5589	0.0	0.0	0.0	0.0
CDX2	10.0861	0.0	0.0	0.0	0.0	0.0
ZNF474	22.24656	0.0	0.0	0.0	0.0	6.1162
COQ5	70.2605023364486	77.74307142857141	50.08008888888889	88.97735714285714	85.60253333333333	101.40908750000003
AUH	106.3521895008605	153.3682766666667	108.82451904761903	94.75491111111111	109.46187857142858	168.67744
GET4	62.515540618101575	94.0853086956522	77.41596578947372	99.91323500000001	84.73414444444444	93.67628333333336
JUNB	18.893307142857143	40.215275	17.767929166666665	22.3944	22.122449999999997	29.31956190476191
TSTA3	39.70053061224489	49.70311	64.87893043478259	44.111275000000006	32.53113333333334	31.03643636363637
EPYC	3.8835	0.0	0.0	0.0	0.0	0.0
EXOG	56.39241479915433	67.08780952380955	75.26917954545455	64.41806153846153	136.45471666666666	104.6029606060606
IZUMO1	22.282176136363635	13.060749999999999	0.0	0.0	0.0	24.6221
CNN2	1.656885714285714	0.7479	0.0	5.6088	0.0	0.0
MTX3	88.1013754677754	96.24161153846154	89.2097714285714	117.36642222222223	127.57095833333334	128.57745161290325
AIDA	24.838448135593207	36.124570588235294	27.878626666666662	27.95751818181818	25.024962499999997	28.879625
CAMKMT	63.69845434298443	133.31706842105262	69.26583714285714	57.977357142857144	103.52011666666665	103.04257096774194
ZNF146	96.57004498933905	140.70681481481483	74.96651666666665	132.22112916666666	195.18589999999998	144.7436264705882
RFC2	29.796617708333333	45.895263636363644	40.517275	52.369275	6.697049999999999	30.509122222222224
CRK	75.8623026966292	140.86716363636367	79.33670769230771	134.68203749999998	53.37198333333333	109.5982346153846
IL20RB	36.97887692307692	149.127	0.0	0.0	0.0	266.6955
PARVB	23.40533005181345	4.9662	43.38066666666666	17.909333333333333	20.286199999999997	8.659281818181817
PRRT2	44.88474831261102	38.08250571428572	17.098285185185183	52.94892307692308	46.475721052631584	57.13594705882352
KCTD10	44.78395934959349	120.28987142857143	49.148525	62.581	27.91675	39.86305
TRIB3	74.5865555555555	50.81561250000001	69.42878	20.786966666666665	30.2277	152.64862857142856
CDK5R1	123.93904642166346	270.57144999999997	155.5751589285714	207.7099416666667	230.49212105263157	282.664779245283
NDUFAF6	46.40778599348532	99.53651538461538	48.1281393939394	41.57365	12.96254	113.30416153846153
TFB1M	50.062489135802466	38.8789	53.59968235294116	54.63926666666666	112.75403999999999	105.01378157894734
SLC25A32	56.45320274314214	62.026013333333324	63.11001935483871	33.4181875	97.08528333333334	78.77817647058824
GPR119	0.0	0.0	0.0	0.0	0.0	0.0
FAM76A	85.52392124756341	117.26277999999999	88.25592765957445	87.0404962962963	124.82502	114.44263076923077
SRM	46.40936231884055	155.90107250000005	38.68943888888888	48.59896428571428	110.04498666666669	109.42393333333332
MEMO1	75.22575714285715	100.691503125	66.60795853658539	102.95344642857141	94.03689285714287	87.7820064516129
GPR55	0.0	0.0	0.0	0.0	0.0	0.0
SPDYA	18.002759375	87.6027	14.244053333333333	20.514812499999998	52.52785	45.873153333333335
HMG20B	19.8803044871795	44.3202	0.0	1.98945	0.0	8.8108
TAS2R38	25.348499999999998	0.0	0.0	0.0	0.0	0.0
RDH5	2.2933749999999997	0.0	0.0	0.0	0.0	0.0
RNF144B	18.82084	0.7555	23.1195	27.4777	0.0	130.5529
ZC2HC1A	264.68495679190767	170.7058857142857	162.0393133333333	256.53868648648654	127.04846666666668	124.4451743589744
DCUN1D3	27.621725581395356	19.2146	29.09826666666667	17.404866666666667	1.4249	87.49863333333333
CA14	63.501697014925355	0.0	63.031499999999994	4.5947	64.8759	0.0
APEX1	94.88187332015812	148.51366451612907	89.3869543478261	124.3980178571429	160.71821666666668	130.73279729729728
CRYM	10.320214285714286	165.56888333333333	1.6968	0.0	0.0	88.7458
MEOX2	106.57654285714285	0.0	81.38719999999999	17.9285	0.0	0.0
METTL9	76.87146475583859	175.2025258064516	85.89737272727274	113.47986666666667	123.52481111111112	167.97123200000001
ACOT7	163.3897530805687	235.3510217391304	184.64742807017547	173.28210588235294	167.05683529411763	134.99734871794868
FTSJ1	50.818340476190485	140.28671111111112	61.765406250000005	72.15612857142857	71.14921111111113	159.86299999999997
OR52A5	2.3423	0.0	0.0	1.8085	0.0	0.0
ZDHHC4	54.694795	122.47028333333333	70.984	2.6792	100.7607	100.05383750000001
B3GAT3	53.56166293577983	72.95916470588237	55.43225510204083	34.00539090909091	90.1755	57.10629375
GPR146	27.524882258064505	27.177275	37.9458	24.8164	0.0	8.46815
STPG1	32.10316946778709	140.9699	27.71359696969697	35.47977647058823	19.082466666666665	38.66326363636364
HNRNPC	66.15461311475413	216.3367227272728	56.89851818181817	138.31635172413792	227.79651250000006	140.41656530612246
LRRC23	31.1289543269231	71.45751249999999	51.56943043478261	30.355414285714286	20.307650000000002	38.66
FAM53A	29.911750819672136	128.2926	13.542433333333335	0.0	0.0	4.4605
PITX1	18.5352	0.0	0.0	1.8742	153.7469	50.34753333333333
RIMS3	135.5683044478527	129.9602914285714	212.35744576271193	222.4652684210526	153.21488333333335	227.19156111111116
SPON2	16.117937500000004	0.6989	81.0293	108.7439	0.0	0.0
CALHM3	2.2497833333333332	0.0	0.0	0.0	0.0	0.0
CTNS	34.23866791443851	17.7256	75.28808	42.771899999999995	73.36890000000001	20.885
HLA-F	35.8816325	47.35792105263158	207.4386	0.0	10.5247	22.686619999999998
RDH11	114.05281981279249	197.75081714285716	132.24604166666663	108.5039551724138	161.63846315789476	176.51784680851063
RBMX2	35.62166464088397	84.65827916666667	44.50067857142858	21.729625	81.8682	62.13525238095237
ANKRD9	59.67040387096772	44.0137625	61.84413255813953	40.626765517241374	63.169240000000016	51.28655454545455
GAS2	253.80070909090892	118.21594	247.79696935483855	241.5289787878787	122.72685	81.91510357142855
AMMECR1L	66.63131732283456	83.55654999999999	83.52714285714286	89.61181875	57.726411111111105	83.5174925925926
PRRT1	28.952792183908063	52.75499655172414	30.021575000000006	41.3004	48.234443750000004	52.98697272727272
NOXO1	14.07721891891892	0.0	16.8986	16.45215	17.29855	3.4695
TOR2A	41.15270333333334	7.04254	47.20291666666667	20.0064	113.93979999999999	47.27161250000001
FYTTD1	79.064120842572	118.59795416666667	67.13532333333333	98.45605294117647	93.64578	133.77823703703703
B3GNT3	0.0	0.0	1.4272	0.0	0.0	0.0
NUBP1	32.15305530303029	78.00918	66.09001428571428	112.50534285714285	42.69265	44.02828749999999
NMNAT2	93.29000055452862	324.6341340000001	103.79169019607842	161.38420740740742	163.53046666666665	156.3639825
BNIPL	15.296927586206895	0.0	41.12534285714286	111.6502	176.1947	0.0
TCEA1	38.259345898004426	90.46112325581392	33.83208684210526	29.387549999999994	70.0566769230769	55.46118709677419
PURB	85.66001795454544	134.42713529411762	105.40376470588235	101.67195263157895	164.61923571428574	127.18951428571428
DNAJB6	69.78885460218412	167.777028	60.851840000000024	53.14383333333333	40.25539545454546	88.77417142857139
FRA10AC1	92.82886646706584	114.97507142857141	112.04561451612905	88.89299473684207	77.41340000000001	80.31397959183674
ETV3L	0.0	0.0	0.0	0.0	0.0	0.0
MFNG	25.42218	0.0	0.0	0.0	0.0	0.0
RASSF4	268.41083731988437	139.71842307692307	289.9919080645162	268.80723243243244	249.65176470588236	235.96684782608688
VTA1	72.38072857142858	221.7669318181818	113.85701304347826	90.80011875	83.157225	134.94832272727274
NIT1	44.03191321428574	68.26058571428572	36.542966666666665	35.686006250000005	42.9725	78.45347857142858
GPR33	0.0	0.0	0.0	0.0	0.0	0.0
RNF115	84.28564665492956	85.67262105263157	58.29881333333333	49.774341666666665	79.98278888888889	91.7009806451613
WDR83	18.433749425287356	31.66516363636364	26.43941428571429	18.50372727272727	27.682079999999996	15.884525000000004
TAL1	1.7034666666666667	0.0	21.128	1.27955	194.29074545454543	126.11950333333336
PIM2	22.60372260273972	94.637925	32.32138666666666	38.18311538461538	406.5834	40.76327333333334
TMEM178B	91.64003675958188	146.65325238095238	84.60621454545455	92.7251125	53.24038947368422	135.928768292683
MRPL39	100.64037151898741	182.4674857142857	140.17821599999996	136.30386249999998	195.5416333333333	238.60593157894732
UTF1	14.180914285714286	0.0	0.0	0.0	0.0	0.0
CRX	1.9519842105263157	2.57005	2.048775	0.0	0.0	44.5138
CCR2	0.0	0.0	0.0	0.0	0.0	0.0
SCRT2	23.358425409836055	10.73165	5.8779111111111115	12.705683333333333	13.441699999999999	41.215025
GNA15	1.3853	0.0	0.0	0.0	0.0	0.0
PRKRA	83.39828670520242	166.05400689655173	101.66741304347826	89.64473999999998	97.7325	144.80042500000002
UBFD1	70.83027214285711	124.54040740740739	72.30797666666668	77.73855789473683	93.18951	94.52729090909092
OR51E1	1.77695	0.0	0.0	0.0	0.0	0.0
MPPED2	48.95520756013744	389.6631	34.322007142857146	89.6265	0.0	0.0
PPT2	56.178001401869125	102.62654210526317	41.40785714285714	146.7298625	131.0926	96.81364615384615
LRRC39	85.02260804828977	153.83398181818183	107.42865581395347	105.63951578947368	300.9372333333333	170.5279375
TYMS	17.33456153846154	0.0	38.5328	1.4801	0.0	0.0
TMEM236	52.5272	18.551466666666666	1.3574	0.0	11.36855	2.5356
GALE	57.609697089947126	57.75583888888889	41.934288461538465	37.336978571428574	73.54081000000002	79.619756
BPNT1	29.65264944444444	74.99294375	25.146890909090903	62.681250000000006	22.94792	62.70053571428571
ETFA	48.994297129186585	149.40419230769234	65.30351250000001	66.87630666666666	104.05118571428572	69.33449999999999
RDH12	64.47814366925061	45.335266666666676	96.51732368421052	62.87662857142856	135.984575	199.98839642857138
TMUB2	54.717415925058546	84.14939285714286	72.46857714285714	112.59350714285715	24.084853846153848	80.08418749999998
GID4	50.42076686390532	29.508950000000002	55.82842	49.101866666666666	0.0	54.3217625
FAHD2A	31.0499818181818	50.27838095238094	19.437440000000002	36.25302666666666	50.1289	40.74934285714286
CCR3	0.0	0.0	0.0	0.0	0.0	1.2906
MAGEB18	0.0	0.0	0.0	2.9588	0.0	0.0
MUC15	0.0	0.0	0.0	0.0	0.0	0.0
VSIG2	24.21563571428572	0.0	100.2016	0.0	1.2703	23.231
NDUFAF5	65.55374190064796	204.77662962962964	80.71774117647058	78.45499285714286	94.51887857142857	122.45770384615383
CNTD1	30.621000763358772	2.227066666666667	20.418723529411764	21.468771428571433	1.2958	11.35568
SLC35G1	27.325331818181812	85.52064	37.94493000000001	50.462522222222226	11.91825	49.91776923076923
RPL5	80.87948872053867	202.69977	86.03245892857144	115.89087500000001	171.96761176470588	122.87685098039218
MTCH2	87.81128101503764	156.8265314285714	125.9548659574468	149.09640769230768	90.31661764705883	88.91242857142855
KLF7	92.14483316062179	77.05525	57.7261375	76.03738888888888	116.02438	126.44748235294117
UBE2J1	91.6888580952382	151.4692	92.4000258064516	74.0599	166.72997058823526	119.32558684210524
PGP	80.57579912587437	90.03514285714287	69.979	79.712316	142.11237500000001	104.813141025641
IGFLR1	31.60497407407408	48.3151	76.51433333333334	0.0	0.0	82.77879999999999
PBK	18.541075	0.0	0.0	0.0	0.0	0.0
ZNF784	14.123315384615381	9.9726	57.3534	12.3364	51.7254	62.275299999999994
TSSC4	34.564027918781726	35.07583999999999	41.99501	29.002779999999994	12.9627	49.49845
EHF	15.424325	0.0	0.0	0.0	47.453199999999995	191.48416666666665
OR6Y1	0.0	0.0	0.0	0.0	1.8215	0.0
PLSCR4	7.064933333333333	0.0	106.5428	0.0	27.9227	0.0
CDK4	43.67047696335079	52.697	54.751518181818184	82.30722	265.6984	75.53925714285715
BAG1	42.689210091743114	89.82602499999999	64.57522727272728	56.837450000000004	25.941014285714285	84.54205999999998
SAE1	43.91693546511627	112.64387428571428	58.75738333333334	58.009428571428565	68.71798749999999	68.42988260869564
LRRC59	44.980617557251904	113.90835714285716	46.35161	3.3935500000000003	23.617900000000002	31.785680000000003
NAPB	275.12183219584546	531.8142215686274	195.34672400000002	203.42685555555553	287.7261782608696	378.21357678571434
SLC25A19	35.590632323232306	60.3142	76.20944999999999	168.2978	27.23265	57.415866666666666
TEF	37.2657570909091	70.3651	50.41816153846154	28.8861	114.52676999999998	75.72383666666666
MACROD1	21.107287417218537	40.009775	20.5078	40.95863333333333	21.25935	48.8522
ANXA9	24.985987500000004	0.0	12.9065	0.0	1.8121	12.444866666666668
ANKRD1	29.33344666666666	0.0	49.60155	52.33275	0.0	5.0712
ELOVL2	15.666051086956523	50.5069	83.52203333333334	41.17101428571429	167.27663333333336	67.94338333333333
OGG1	32.71085691056913	193.7916333333333	46.883783333333334	36.78204	17.6853	15.863657142857141
HOXA4	0.0	0.0	0.0	0.0	0.0	0.0
ARG1	23.600099999999998	0.0	0.0	12.8284	0.0	0.0
OR9G4	0.0	0.0	0.0	0.0	0.0	0.0
IFNGR2	47.72417002341919	87.63248749999998	45.995374193548386	51.41975789473685	98.7294	64.504035
CXXC5	48.9719032906764	47.55966	43.90904166666666	42.853409523809525	67.36635333333332	75.93087749999998
ORAI1	8.079842857142857	6.2439	0.0	0.0	0.0	0.0
SLC35E3	36.86471619937694	105.25950588235294	63.228799999999985	58.74214000000001	34.40908181818182	75.74309500000001
HSH2D	5.2884980769230765	1.1891	1.7628249999999999	2.1572	2.94455	1.7459833333333332
SLC39A3	33.51093271028035	34.051471428571425	37.710076470588234	20.377983333333333	1.8031000000000001	88.4663125
NDN	81.09706598465478	151.4664923076923	68.10445666666666	134.2560923076923	182.6306111111111	115.91712903225807
PTF1A	15.251900000000001	0.0	23.1459	0.0	0.0	0.0
CDK6	108.0114347442681	159.16396153846154	162.26949375	151.72426249999998	167.4310818181818	125.28926315789474
SYP	75.3687318248176	209.2757563636363	87.6153693548387	54.01509736842105	159.65553913043476	183.2868372881356
PPTC7	114.87572971137516	122.49228000000002	82.1973210526316	106.04573157894737	120.44210000000002	69.67118888888888
HS3ST1	124.91036820428339	90.2120260869565	114.7171	128.3108851851852	24.5575	89.55922307692308
TMEM178A	97.56374850000003	317.4136041666667	132.11312075471696	188.82629722222222	209.88946190476187	253.98845714285716
SFRP2	15.339433333333329	0.0	10.0213	0.0	0.0	0.0
PEX16	39.48460899280572	62.695125	58.46144347826087	50.21156363636363	108.06853333333333	41.511271428571426
PITX3	0.0	0.0	0.0	0.0	0.0	0.0
STK16	18.02676565656565	34.52998888888889	10.827055555555555	50.01076666666666	29.8337	13.769025
CHST13	0.0	0.0	0.0	0.0	0.0	0.0
ST6GALNAC3	45.638825581395345	6.230933333333333	132.85999999999999	4.793	135.15143999999998	91.19568181818181
DHRS3	20.582707499999994	54.24064285714285	101.6614	0.0	0.0	27.69434285714286
PLEKHA3	62.709793176470626	125.32831200000001	52.642288	66.80227500000001	116.23012499999999	108.8344125
FSBP	0.0	0.0	0.0	0.0	0.0	0.0
APOF	6.3862	0.0	1.47625	0.0	1.8958666666666666	28.962500000000002
SLC25A36	432.94922120343847	346.286354	574.776427692308	546.2540743589742	530.8127304347826	467.7766677966102
RBM43	23.446005263157893	54.7782	21.367800000000003	0.0	111.4402	41.570175
KATNBL1	140.1003095310135	115.18205000000003	293.1281796875	273.43119166666673	172.72115000000002	149.29908297872342
AP1AR	110.24447657992567	144.31682500000002	104.65672564102563	96.82796363636362	128.96092857142858	157.0800481481481
KLF14	2.1747666666666667	0.0	0.0	0.0	0.0	0.0
SIRT5	74.64003988657845	80.20894814814814	112.57365128205132	72.79067916666666	85.6701625	110.75604210526315
RBKS	28.933745312499997	56.712300000000006	34.017855555555556	34.4078	0.0	78.70507500000001
LDHC	1.17095	0.0	0.0	0.0	3.5082	0.0
SSUH2	75.01565238095239	3.2566	50.2339	160.9569	0.0	0.0
DHRS9	2.0055	0.0	0.0	0.0	0.0	1.5512
C1QTNF4	24.97014043715848	55.471206666666674	22.0745	39.90605882352941	48.017744444444446	40.340686363636365
FBP2	5.3690125	0.0	2.0986333333333334	0.0	0.0	0.0
CEACAM18	0.0	0.0	0.0	0.0	0.0	0.0
MVB12B	31.405380198019785	51.04282222222222	75.7845294117647	36.09485	92.3771	52.35955882352942
RNF144A	70.73219711815564	124.1719157894737	85.72486956521738	94.56004210526315	170.61826666666667	95.07731999999999
ZNF691	53.74115303030303	49.7708	53.82414	139.2542	89.65858333333334	106.56648
NUBPL	47.0744324894515	47.640084615384616	56.15653999999999	110.87217142857143	66.97040000000001	90.898075
HLF	78.09953171355495	311.98146530612246	111.28877391304347	156.70258461538464	77.44941333333333	139.27999032258066
IGSF5	42.07058064516129	4.99245	60.5042	0.0	41.7663	89.12665000000003
FAM71F1	23.554762162162167	0.0	9.446733333333333	2.4293	80.5908	0.9617
OR8A1	22.7917	0.0	0.0	0.0	0.0	0.0
ASB12	29.2937	0.7479	21.38515	23.3569	0.0	129.63325
LRTM1	0.0	0.0	0.0	0.0	3.989	63.125933333333336
STC2	39.22268878504674	0.0	25.251233333333335	0.0	110.77353333333333	34.7407125
ANXA5	132.02850260416665	125.51354545454546	66.692275	134.7543642857143	140.3287	95.30994000000001
GRINA	26.09641651376143	31.19541020408163	24.381601612903225	22.226828125000008	38.05479	35.85218269230769
RPF2	67.83038934010149	169.82656923076922	88.87623750000002	49.69533157894737	75.0266875	85.15160800000001
OR8K1	0.0	0.0	0.0	0.0	0.0	0.0
SLC25A51	23.236661224489797	0.0	16.109650000000002	5.77745	65.3767	1.9378
SUCNR1	2.0305999999999997	0.0	0.0	0.0	123.7974	0.0
OR4K2	0.0	24.137	0.0	0.0	0.0	1.6395
OR2W1	0.0	0.0	0.0	0.0	0.0	0.0
TMPRSS12	18.485392307692308	0.0	7.2369	0.0	0.0	0.0
SURF6	29.55481531791907	82.19873	31.051607142857144	5.126185714285714	22.8579375	52.14248095238095
CYB5R1	67.7688055432372	138.28906999999998	82.03682195121951	91.55615294117649	73.52432	129.2004
DHRS7C	1.0752	0.0	0.0	14.3841	0.0	8.523
LETMD1	83.63293425287355	180.04431363636365	73.04783142857143	136.65162222222222	125.27312142857146	162.98740714285717
OR8G5	15.439545569620257	0.0	58.799825	5.836799999999999	0.0	0.0
CNOT8	55.88965292479102	148.25022727272724	74.00651666666667	62.39736470588235	86.23362499999999	80.29361500000002
SDSL	25.394409756097573	0.0	88.06809999999999	13.39658	29.474266666666665	35.82252
ASPA	20.61063389830508	0.9444	1.7646	42.8005	0.0	1.1094
IRF9	48.01593058252426	105.9503090909091	48.412752	64.49400769230768	75.052425	70.68741666666666
HEY1	67.59133416149072	57.87125	87.56770625	71.3223142857143	103.47958333333334	78.31083333333335
CNN1	10.488941666666667	66.7114	33.9578	0.0	0.0	0.0
TAS2R40	0.0	0.0	0.0	0.0	0.0	0.0
DTWD1	69.01376928746926	137.74663428571426	123.35366491228068	128.45239032258067	252.93557500000003	88.04848000000001
TFB2M	61.61643520408163	93.20942500000001	84.38128695652175	51.93205	97.84124	80.24345714285717
HEMK1	40.86933450292398	52.48006666666666	23.175808333333336	46.7208	61.004949999999994	99.59538571428573
MSMO1	117.73387283142388	86.97788750000001	87.50786341463416	96.78514999999999	226.55452307692303	185.46596590909095
MYOD1	29.863105882352937	0.0	0.0	0.0	0.0	0.0
CLN6	27.584671929824555	35.2928	20.751580000000004	28.04397	75.59363333333333	47.18970000000001
HMGCL	47.6383885106383	83.52668	49.78892777777778	42.41732	153.1789666666667	33.35168
MRPS31	73.1631120218579	126.22086764705885	76.10023695652173	77.74644444444445	114.31839444444444	123.41315476190476
TECTB	0.0	0.0	5.5995	0.0	0.0	2.841
EIF2B1	73.58960022883292	93.36865217391305	103.049025	95.78436956521742	60.76110714285714	137.65415000000002
PEX2	74.21822471042469	180.15532000000002	92.17598260869563	131.50737333333333	143.98240000000004	136.9816818181818
HOXC11	0.0	0.0	0.0	0.0	0.0	1.6024
SLC35A4	54.2896260416667	176.95246666666668	23.97611538461538	83.95301111111112	106.96384285714285	161.52068888888888
FN3K	9.872068571428574	6.9385818181818175	6.657075	11.057340000000002	42.539024999999995	24.5615
RPSA	48.084772900763376	93.32130714285714	72.53573404255319	77.45286153846153	75.16101	90.70922972972974
SIRPB2	3.7082	0.0	0.0	0.0	8.7922	1.4427
STX17	85.01933875968993	122.29483928571427	75.96265249999999	136.90878999999998	124.09355333333335	143.0115205882353
UNG	41.86917946428572	139.33695	88.01428421052633	147.89077142857144	15.9051	94.20653636363636
ST6GALNAC4	25.874844545454536	55.92518888888888	21.091654545454546	8.623275	2.8484	28.0079625
GGPS1	102.48494834307978	205.26500000000004	117.23005833333332	137.616515	123.70973749999999	196.32348399999998
FSTL1	72.95604008620688	154.60125555555555	57.77516666666667	58.942	38.93465714285714	138.2517375
GEM	56.67197160493824	0.0	136.2957	0.0	0.0	39.741675
SLC25A20	59.11538776978416	0.0	69.65304	98.2488	25.467	165.7589
RWDD2A	69.20817424657533	165.4658428571429	105.91495333333336	107.02756956521738	86.02898333333333	119.24988000000002
MLC1	12.372547222222222	0.0	11.0801	24.1568	0.0	0.0
ATOH8	15.807780000000003	0.0	0.0	0.0	0.0	55.609
SLC51A	25.347626315789476	75.02989999999998	31.400750000000002	0.0	0.0	17.2313
THEG	1.7092333333333334	0.0	0.0	0.0	0.0	0.0
RHBDL2	22.911761616161602	5.466966666666667	14.0928625	29.374200000000002	0.0	30.940575000000003
SNX20	14.918471428571431	0.0	4.3849	0.0	0.0	53.159057142857144
MC3R	0.0	1.087	0.0	0.0	0.0	0.0
ZC3HAV1L	49.19903374233129	26.384711111111113	37.94410666666667	30.084537500000003	18.27005	30.111700000000003
OR7E24	0.0	0.0	0.0	0.0	0.0	0.0
SPRY4	43.821312227074245	69.75545000000001	55.54734473684212	57.30445	85.16479230769231	121.95160689655174
EBNA1BP2	54.318600289017354	100.86549259259257	45.60253428571428	59.396742857142854	63.11025	73.02548461538463
OR6K6	0.0	0.0	0.0	0.0	0.0	0.0
OTX2	97.1779090909091	0.7842	112.592	947.5119	605.3949363636362	847.6976912280702
PHB2	56.550682524271835	142.27460769230768	63.08145666666666	80.208285	160.25132222222223	114.6233
SIRT4	40.22745524861877	135.11395	44.92835714285714	19.413816666666666	62.196333333333335	67.71948888888888
AEN	34.10154653465345	3.6726	54.95401666666667	32.829575000000006	119.18823333333334	72.30252222222221
SELPLG	49.0295475	1.1494	0.0	1.3396	1.999	1.5697
FHL3	34.196583333333336	163.7684	0.0	0.0	0.0	0.0
OGFOD3	28.470790756302527	27.6385	28.3719875	46.30052857142857	100.19306666666667	48.65387272727273
HS3ST6	1.6965	0.0	0.0	0.0	0.0	0.0
NEK7	51.329971153846174	82.97768888888889	97.72726	43.36108333333333	127.16064999999999	204.79985000000002
NOSIP	47.56067183673468	69.75931538461539	55.88015217391303	68.68127499999999	62.05116666666667	60.613895
MR1	5.658773076923078	53.22245	14.489340000000002	1.415	1177.2370500000002	5.05786
GRHPR	59.3490857142857	88.16329565217391	83.52996578947369	55.415911111111114	99.48803333333333	61.65206666666667
CIAPIN1	74.71640345528454	120.63292500000001	109.83856944444445	77.91862857142857	56.908049999999996	80.49109615384614
SHISA2	72.4405153846154	0.0	210.67053333333334	257.7689	0.0	21.7963
OR5AN1	0.0	0.0	0.0	0.0	0.0	0.0
TRA2B	86.71545440677968	179.64694736842108	101.10219649122807	167.66263513513513	153.42894499999997	152.06997346938778
TMEM200B	3.3877	0.0	0.0	0.0	0.0	0.0
ATP1B1	598.6656621082617	1328.6329545454544	568.2726615384615	536.1057216216217	593.61442	933.7814666666668
GPRC5A	0.0	24.8442	0.0	0.0	0.0	120.0586
PPP1R42	21.3443375	86.3199	19.37082	53.451800000000006	0.0	0.0
DGAT2L6	57.903245454545456	49.7324	30.899933333333333	13.237400000000001	0.0	12.7306
AKTIP	102.95123088235302	165.3114222222222	131.93165909090914	93.58030384615387	129.7298375	74.19132083333334
TNFRSF1B	17.66650588235294	0.0	1.4592999999999998	0.0	0.0	0.9617
FOXS1	0.0	0.0	0.0	0.0	0.0	0.0
FGL1	1.6351	0.0	0.0	0.0	0.0	0.0
SGTB	137.71485263157896	197.82670256410262	98.44123999999995	124.25536315789472	108.09586999999999	127.03951481481482
PHF11	76.92059598930479	211.77004000000002	131.57428000000002	69.59963529411765	83.37476000000001	74.40943749999998
NUDT18	35.19837142857144	11.7524	78.69516666666667	17.809350000000002	0.0	26.4816
SAP30BP	42.3365543147208	68.69933157894737	71.68622173913045	73.81311904761904	117.16705	97.86256153846155
GSG1L	94.73306090468498	30.9389375	94.35132884615383	75.11032	154.32217647058823	117.60171081081077
OR4S2	0.0	0.0	0.0	0.0	0.0	0.0
TSC22D4	14.912856756756746	10.615599999999999	20.678933333333337	11.2782375	86.08386666666667	25.87562222222222
PDXK	131.87952598187326	111.2877391304348	126.29553773584905	96.3272	322.641985	207.36611176470578
XRCC4	48.22414139784945	306.8839142857143	46.973188888888885	82.46216	45.0874	105.01543333333332
DLX3	6.831833333333333	0.0	0.0	1.3643	0.0	0.0
LGALS12	1.8890000000000002	0.0	0.0	0.0	3.5082	0.0
L3HYPDH	88.84134802867393	158.87322857142863	97.80917931034486	86.33462307692307	92.04800909090909	103.77127058823528
OR4E2	0.0	0.0	0.0	0.0	0.0	0.0
TMEM38A	37.634837349397586	63.794079999999994	36.64092000000001	54.5688888888889	26.66054285714286	51.49218
TLX3	0.0	0.0	0.0	0.0	0.0	0.0
OR2J3	0.0	0.0	0.0	0.0	0.0	0.0
RRAD	65.08099999999999	0.0	38.4253	0.0	0.0	0.0
CCRL2	1.313	0.0	0.0	0.0	0.0	0.0
FAM71D	16.679747499999998	7.1033	5.396599999999999	1.8742	4.762	17.009666666666664
PPIE	33.210066336633645	92.42899375	43.55369512195122	43.887328	55.484474999999996	72.50683142857143
OR14J1	0.0	0.0	0.0	0.0	0.0	0.0
RAB36	24.21270847457627	20.897066666666664	17.806784615384615	12.27118	5.7761	40.83976666666666
MSX1	35.7642138888889	2.1623	19.191516666666665	68.54984	32.855799999999995	7.859457142857144
OR2S2	0.0	0.0	0.0	0.0	0.0	0.0
PPCS	53.37113227091632	94.47849000000001	66.45710000000001	98.50984615384617	58.2868	64.58033333333334
NPM1	54.540983395522346	168.39946000000003	88.50366909090906	84.98701851851855	109.72562666666666	115.94858108108107
THAP11	39.649033333333335	118.53138571428573	8.755114285714287	5.81916	51.68158	75.03552777777776
UPP2	39.23559032258064	617.9628	12.104519999999999	83.26203333333332	0.0	73.78326666666666
SLC39A9	62.46424104683198	132.70699473684215	86.49711666666668	104.43608571428571	78.0692	157.90761363636364
GPR157	14.526240000000001	0.0	1.4955	0.0	0.0	0.947
DCDC2B	11.77298	0.0	36.2364	5.447625	0.0	3.1414
ZAR1L	13.33935	0.0	0.0	0.0	0.0	0.0
DSCR3	66.80549055299537	73.921835	81.08566666666668	65.13457894736841	104.02732666666665	82.1466935483871
CTSO	51.72729375000001	41.09921666666667	103.10944000000002	0.0	159.00745	62.6242
FAM84A	47.498072881355924	358.0442	64.39424000000001	153.88108	8.5494	60.4971875
CD1D	1.8422999999999998	0.0	74.9084	0.0	0.0	0.0
CD86	2.1245333333333334	0.97325	0.0	0.0	0.0	54.2931
OXNAD1	87.46099028571432	170.4735333333333	89.0825765957447	83.92057307692309	155.94909285714286	104.8811
ABHD17B	58.11327786069647	158.12213846153847	90.93088064516128	66.01965	61.46698571428572	79.15355652173913
FHL5	3.3822	13.8563	0.0	0.0	0.0	0.0
PPIL6	14.71823333333333	80.54783333333333	44.225428571428566	110.184425	12.850975	117.2748
BLVRA	59.462556807511746	114.45365454545457	57.425223529411774	66.77125	30.347224999999998	120.7736375
