	LGd	Chrna2	LP	LGv	Chrna3	Chrna1
Ddc	12.95815	0.90805	15.555866666666667	0.0	0.0	0.6747
Chrnb4	1.17588	35.75526000000001	22.59336	0.0	14.775775	27.97115
Nfil3	17.914949718574103	33.592164	34.00499292035398	50.72575	46.41522580645162	27.900425423728812
Prcc	10.955163804491425	13.640345695364235	13.963023387096777	19.33757	16.900474074074076	16.16136125
Lipc	6.164876923076924	4.33525	4.0351	0.0	0.0	0.7758
Gck	13.80355909090909	34.866662962962955	21.759668292682925	3.4373000000000005	34.520618181818186	27.73600869565217
Hspbap1	17.201234259259255	20.270504000000006	20.38813414634146	79.0162	50.391357142857146	30.527804
Blmh	115.4899566897918	173.83629385245916	114.36605497382195	67.73805384615386	163.74443962264155	171.96402978723398
Saal1	22.620279461279463	44.24618250000002	26.43553365384615	13.966283333333331	32.276512499999995	52.26433086419754
Map2k5	39.90091457023062	66.71944909909911	41.79838562874252	53.352388888888896	103.34355681818182	92.93591893939396
Irf5	11.920521621621623	6.9045000000000005	41.19778659793813	0.0	0.0	10.355166666666667
Tmem28	4.749290625	7.417055555555556	8.5266	0.0	6.2200500000000005	14.954785714285714
Rhcg	0.0	2.5129	0.0	0.0	0.0	0.0
Ppp2r3c	30.902819042769902	42.09466452991453	30.85132514285712	30.34395714285714	45.4118125	36.41141908396945
Ism1	17.432926092896185	17.923518571428566	17.16395465116279	25.779337499999997	29.431177272727272	18.587892
Calcr	1.7716	0.0	0.0	0.0	0.0	0.0
B4galnt2	3.8114545454545454	6.81814761904762	4.113833333333333	0.0	3.15335	5.468616666666666
Adamtsl5	19.359699999999997	14.858699999999999	0.0	0.0	0.0	0.0
Cpq	21.80464434389141	41.84056666666666	33.43284117647059	0.0	16.16555	24.4943
Scarb1	12.327399999999999	28.39887307692307	17.211033333333333	34.08441	40.21682222222222	29.350076923076923
Ifit2	39.92593693430659	68.55591337209303	51.53907238805967	18.3364	74.34845294117646	91.32576153846156
Vnn1	0.0	0.0	0.0	0.0	0.0	0.0
Alppl2	0.8040075	0.7410249999999999	0.6733750000000001	0.0	0.47655	0.8015125
Cds2	275.3499483201584	239.05953426294823	197.23906839378225	163.34527999999997	203.8728833333334	248.68291369863007
Hlx	0.752	0.0	0.0	0.0	0.0	0.0
Zfp296	8.518726923076926	18.749809090909093	10.057292857142857	11.6115	32.35405	12.837457142857144
Zscan22	18.61980311890839	42.98593867924529	26.332218681318675	28.01567777777778	35.002276	44.90505166666667
Cep57	31.80765516431923	74.2899794642857	35.140447101449276	30.470853846153847	57.82646739130435	73.46827983193279
Htr2c	24.918332786885234	2.5023285714285715	122.29286441717794	28.034499999999998	0.0	1.2076
Slc29a4	6.857924999999999	19.90210833333333	19.05055714285714	0.0	27.068600000000004	15.791975
Cyp11b1	9.81622857142857	0.0	25.30806	0.0	0.0	0.0
Chrne	2.0301666666666667	0.0	27.1439	0.0	0.0	2.26835
Hrg	0.0	0.0	21.608	0.0	0.0	0.0
Glp1r	2.133	0.0	2.3158	0.0	0.0	0.0
Spred1	37.949353784403684	52.059223318385655	37.699502547770706	151.8448142857143	54.91061136363637	39.71693636363638
Faf2	66.31569869346738	79.32675600000002	68.50277999999997	70.417525	86.63262978723404	100.03177727272733
Fam188a	104.30130248015853	96.67064537815128	82.44748404255317	70.07502	99.02903265306128	114.17645037037039
Tada2a	34.39960906976745	66.4495123287671	35.38815350318471	65.79350714285715	84.77056122448981	79.85338106060608
Rnf168	24.989027906976716	34.43077377049178	28.12878389261745	22.195000000000004	35.76456363636365	40.62930404040403
Pou3f2	0.7943166666666667	53.119109580838305	0.6393500000000001	80.83647333333333	38.40643888888889	36.396158461538455
Ccdc174	51.087114200000016	61.2799725	53.537450273224046	48.67366666666667	57.869524489795936	66.33735401459855
Ccdc105	7.213445945945943	8.365968749999999	5.820783999999999	7.89775	16.824433333333335	6.386557142857143
Nr1h2	31.563947002141347	48.67906262135922	33.95889746835444	40.10905454545454	46.12352325581397	56.29245039999999
Fktn	64.1830672182007	66.40870970873783	60.43845527950313	69.66695714285713	69.25842432432432	72.26027333333334
Fam134c	26.38831078199053	38.42410608108108	30.944111971830985	26.591271428571428	44.593420689655176	40.9098831460674
Runx1	8.48806	0.6124	0.0	0.0	0.0	0.0
Vrk2	1.5908437499999997	11.223141666666669	7.27045	28.123375	0.7424000000000001	18.036733333333334
Alg8	26.532156465517232	45.816047794117644	35.66178187919465	40.53445	45.24874705882353	45.09836285714286
Mgat4c	40.028644583987465	39.488311940298516	72.76465530303032	1.1915	18.652433333333335	10.021299999999998
Adcyap1r1	17.331955882352947	42.251256097560976	35.572167741935466	26.076575	45.43558076923077	46.247103883495136
Ankrd53	10.187560563380284	12.09402	7.411471428571429	7.1774	0.0	17.491525
Csnk1g3	68.40967689969605	44.559186315789475	61.4594526011561	97.67909333333334	69.8554184210526	44.76331481481481
Tbx20	0.78835	0.0	0.6202	0.0	0.0	0.0
Exd1	10.964859210526313	7.759291666666667	12.541068292682928	3.3296	6.450540000000001	1.0407875
Rxrg	0.0	58.47501764705881	28.361349999999998	0.0	77.62953793103446	53.52462162162162
Enpp5	328.360266600791	588.1428797619049	375.7099609374998	317.6934933333333	573.7696574074075	598.5760551724136
Otud1	21.21340466417911	16.309816666666663	35.77369516129032	64.33537500000001	42.62438181818182	22.89565384615384
Slc19a3	16.955564000000003	22.581737499999996	6.837699999999999	0.0	0.0	46.17935
Pou3f1	1.1361937500000001	5.173649999999999	0.0	27.8593	12.219000000000001	0.56855
Gpr37l1	1.0411941176470585	81.96278	0.7502833333333333	0.0	0.0	13.562075
Cops2	187.6033876482214	183.7345959677419	179.41499473684215	139.14211999999998	178.80089074074075	206.5955042553192
Npffr2	0.0	0.0	0.0	0.0	0.0	0.0
Fads3	27.0169081267218	41.13348854961829	40.217997916666675	30.309390909090908	43.63506538461539	32.87875999999999
Errfi1	47.810322451081326	34.2775294736842	68.55658938547488	45.8742	54.28637000000001	48.56718828828829
Psen2	30.164375921658994	37.160054744525524	27.644999999999985	25.8548125	38.90534516129033	49.11714494382023
Ppp2r2c	90.87841863230926	45.93300471698113	81.66703174603177	159.33602	46.61138979591837	46.12581596638657
Manea	60.633186589229105	63.16125419354841	48.6449141891892	29.915933333333328	57.71062400000002	67.91958915662649
Pdcd4	51.90835059288544	57.411625099601586	80.90059947916667	97.17314666666668	82.07017358490565	60.857064827586186
Trim11	25.699566622340424	28.21006397058823	27.94919137931034	14.282033333333336	36.73600434782608	36.13751060606061
Zfp9	23.85587848360656	53.31625847953215	32.032837499999985	31.476166666666668	41.90215833333334	46.682154444444436
Pdia2	12.04632195121951	16.95986	16.306849999999997	0.0	1.9824	1.91815
Irak4	13.260909433962267	12.71343076923077	9.5671	0.0	3.9703500000000003	15.805050000000001
Drd1	23.77113196721312	47.81646666666666	25.2299	0.0	0.54145	0.5814
Ptpn5	300.98202144268794	173.60355720000004	213.77037202072526	333.7122799999999	159.93988823529412	164.53567246376815
Cwc27	45.76059578947371	53.61007523364486	47.55869941176472	41.830933333333334	57.62627894736843	65.34019516129032
Kynu	0.74105	0.5831	7.81812	0.0	0.0	0.0
Atp6ap1	506.03053379446663	1051.05466031746	635.4487145077721	456.1021	999.1695592592591	997.1596465753423
Tbce	75.60493452868853	124.1007683127573	84.46246393442621	93.97482	128.483648	152.5986270072993
Umps	27.556219797687845	46.81509325153376	37.52802661290321	45.17777	47.03197741935484	59.55306835443038
Crbn	142.51555582089557	193.2518959839357	156.51871000000006	97.55241333333332	164.42515000000003	176.83486014492755
Pax8	0.0	0.0	0.0	0.0	0.0	0.0
Cap1	23.55124669603524	32.5521033816425	26.888827160493822	29.015727272727272	29.811476923076924	31.401310833333348
Ush1g	6.7677000000000005	0.7761	0.0	0.0	0.0	0.0
Hyal4	0.0	0.0	0.0	0.0	0.0	0.6273
Azin1	142.25951324110667	211.16142142857143	128.6079744680851	116.10028571428572	194.78199074074075	215.7446537931035
Tmem135	85.95187422266795	90.54799444444451	76.44128011049726	74.19958333333334	114.88068478260868	100.02467101449277
Rps6kb2	63.97459665653496	65.73841746724894	60.30177142857144	48.07135384615385	64.86192857142858	66.47939851851851
Ip6k1	80.2232444554454	171.85229523809534	90.322892631579	68.21694	223.73585576923077	202.0473305555555
Psapl1	6.514657142857144	0.0	2.1936	0.0	0.0	0.0
Gss	75.11673590772298	40.15919888888889	152.81083333333336	29.457575000000002	34.20698055555555	39.016318584070824
Nudt12	36.86145817438689	53.806413186813195	40.8519925925926	34.51036666666667	42.95502727272728	47.47231739130434
Pnkp	27.804878784266972	43.30283084577112	34.40183862068965	39.482485714285716	47.96974	59.31192222222221
Naf1	16.23577843942505	14.90100425531915	11.991924175824177	23.3053	13.631744444444443	10.324100000000001
Rbms3	111.43935138339913	10.702384705882354	137.6940834196891	10.322057142857144	7.814353333333333	4.906840476190474
Ints12	29.484929853181093	56.736695209580866	40.07142230769229	39.41834545454546	55.965505714285726	56.405623170731715
Mutyh	20.105093670886074	40.9675	24.97231111111111	0.5754	32.074349999999995	29.199683333333336
Tmem161b	38.60102332268375	58.77180391304348	34.424067469879525	42.91433846153845	64.14814791666667	87.17304661654137
Ubxn11	10.261316923076917	24.990647928994083	13.143042857142856	8.4479	21.760588000000002	23.47959749999999
Igsf21	21.777426438569204	160.89736904761907	96.63585297297296	0.5423	314.85385	199.61952237762233
Pramef12	0.5202	0.6329	0.0	0.0	0.0	0.0
Stk38l	35.64514579055438	41.64556832579187	38.46031411764707	21.442792307692304	45.80629069767442	41.68303565891474
Khdrbs1	77.84590761622164	95.3402096385542	98.00355208333333	99.83817333333332	174.23709230769234	118.58120486111112
Gpr180	30.451568403171027	26.174584713375797	56.78828816568046	65.12423076923076	72.75538611111111	29.784240217391307
Mycn	23.78776548821548	24.85302195121951	24.910048214285723	25.18185	28.93485294117647	33.29666585365854
Aldh3a2	50.03271922222227	69.80085864661653	46.551697986577196	60.704125	89.78877391304347	55.9329642857143
Pnpla1	19.1771	10.35335	13.5589	0.0	0.0	0.0
Asz1	0.0	0.0	0.0	0.0	0.0	0.0
Prodh2	0.0	0.0	0.0	0.0	0.0	0.0
Rtn4r	20.553644813695854	0.0	35.23387142857142	98.04146666666666	0.0	0.0
Cdr2l	37.67988326572005	14.836508849557514	16.297551162790704	17.590600000000002	13.266799999999998	12.00538448275862
Pla2g3	13.334192331288344	21.99679230769231	13.414184615384613	0.0	4.919566666666666	4.915633333333333
Adat1	17.643723272727257	29.268857943925227	22.223884403669725	27.304499999999994	36.12158	28.611016
Vipr1	0.0	0.0	1.9994	14.919190909090911	0.0	0.0
Edar	7.4815	0.0	64.1179	0.0	0.0	0.0
Chmp7	69.2348218274112	98.95362129629623	86.7108943820224	86.20117333333334	115.77689318181815	101.63916370967748
F9	0.4798	0.0	0.4919	0.0	0.0	0.0
Kat8	41.5168565976009	56.18772914572859	50.31452400000004	74.77516666666666	60.001670454545426	66.94226041666668
Dennd2d	16.66846456692914	4.007775	19.579094736842105	3.6673	0.0	43.00855
Oasl1	7.242974999999999	0.0	2.4636	0.0	0.0	0.0
Snx8	19.33673249701314	43.449370967741935	28.11249144736843	2.8619	35.65370540540541	35.461975
Slc39a7	81.49349650000005	117.34457510729614	87.20697608695653	95.67510769230769	152.59412	144.17200909090909
Slc25a25	41.96190877378428	39.96725181347149	38.12279115646258	31.147075	59.736776923076924	58.62277522935782
Mettl4	30.327905547652925	45.09292357723577	39.38618015873016	34.93638888888889	44.70057142857142	48.137796721311474
Zfp277	28.06168788870705	70.33736682464455	33.8393024590164	52.65587499999999	76.89169743589744	70.33250000000002
Drd2	15.513851027397257	24.479632432432435	23.133404347826087	0.0	19.263644444444445	23.946223076923072
Slc38a7	19.424361130742057	23.849308965517242	24.311934057971	12.62518	22.665739285714285	30.970478021978025
Slc30a6	27.467404031209387	50.407485057471256	37.6142895104895	51.24548333333331	47.549656756756754	56.180109375
Gabra2	25.531978220140523	173.01685894308932	77.61372345679015	71.13883333333334	156.88680377358492	216.19428450704217
Krt24	2.7563	6.2297	0.0	0.0	0.0	21.9469
Nsun6	20.613581499999988	38.502402499999995	30.376280147058818	21.2757	46.000720689655175	40.09361149425286
Alg12	18.177164820846908	30.072588392857142	21.287952688172048	18.8494375	32.307108695652175	25.12126031746033
Cyp1a2	0.0	0.0	0.0	0.0	0.0	0.0
Thumpd2	13.55740108401084	23.33851858407081	19.370995945945953	10.449375	24.748636842105263	29.44818142857142
Fuca1	51.991913029660935	79.36943794642855	50.24851851851852	36.250075	92.37581702127656	79.83202319999998
Lgsn	4.976814285714285	0.0	10.613733333333334	0.0	0.0	0.0
Hrh1	3.208	43.47623636363637	45.835722857142855	18.158342857142856	147.7826	0.0
Npy5r	28.140677748691097	58.99507777777777	36.08477619047619	57.67943333333333	41.44472	33.847100000000005
Gpr61	27.857918863636364	34.51721387283238	39.37346130952382	53.4434875	30.99426551724138	46.34712142857145
Ltv1	51.05650503512883	67.7278810810811	57.8805042682927	81.00004545454546	67.88309705882355	70.88740396039604
Adss	124.07330982142864	102.4595350649351	108.18532052631576	102.71472857142858	117.31350208333333	94.28098230769231
Gabrg1	44.00684444444445	82.81445094339627	76.06905	1.4774666666666667	98.69613235294118	96.45749607843138
Odc1	19.1432726923077	30.303033606557385	33.74838357142857	39.46097692307691	69.51979999999999	25.22529104477612
Pnpla2	15.93403025477708	31.0625313253012	18.143341935483868	26.411720000000003	35.98772727272728	39.72216046511629
Gabrr3	0.0	6.6078	0.0	0.0	0.0	2.5730000000000004
Nadk	39.43387297297301	45.362434444444425	50.02454457831325	51.96148461538461	76.5047617647059	58.80042842105263
Coq6	47.43369838536058	59.60675026178008	45.67536794871796	45.57692	65.34518333333334	59.1186495412844
Mmp1a	0.0	0.0	0.0	0.0	0.0	0.0
Hhat	11.28662760416667	12.530493333333334	12.296651515151513	16.4244	81.3206	16.624226666666665
Gal3st4	9.072016949152546	14.362145454545457	9.0470171875	6.734674999999999	25.296725	14.579572222222218
Zswim1	33.309115994798454	64.51883174603172	48.08918866666668	58.567074999999996	67.01326046511626	68.2135287037037
Thnsl2	24.211940771349852	41.295188888888894	28.145350000000004	26.206850000000003	59.07272857142857	31.430173333333325
Slc30a10	11.541778431372547	20.06243333333333	32.031452941176475	0.0	9.549491666666666	29.60304516129033
Tchp	19.156939175257712	29.238496747967485	22.921631481481494	17.07035	30.94974444444445	32.55831940298508
Gsr	24.976344151376182	16.23483020833334	38.97770254777068	44.04242	67.4919	16.441804081632647
Lad1	2.2408	0.0	0.0	0.0	0.0	0.0
Gdi2	377.12022341897233	606.3592567460314	380.63144322916673	278.0332399999999	575.9330703703703	621.7659143835618
Slc38a1	270.09731887351785	319.8168051792829	201.7818410526316	104.96063333333335	246.81980943396226	292.9048547945206
Fuca2	60.244705730337024	179.26960539419088	92.26833988764045	64.03432307692309	211.1174730769231	185.7673588235294
Zbtb32	13.583500518134718	21.099988235294116	18.593604	61.1213	17.956049999999998	24.199055555555553
Spock3	1131.1033303359698	277.4554550200803	993.4583124352332	508.1302333333333	184.287423076923	151.47391640624994
Irf4	5.086925	6.344433333333334	28.755200000000002	0.0	0.0	2.4397
Ldhd	35.43659297789336	38.32239710144927	45.311102777777805	37.046212499999996	36.9683	34.35037272727272
Trmt11	47.40394514038873	50.002948888888895	40.056042038216546	32.754439999999995	36.470024242424245	59.36152692307691
Gtpbp3	20.433302513227492	24.21499761904761	21.00668547008548	34.603925	23.326962499999997	26.271174999999996
Spryd3	58.16518605577688	58.18556913043478	91.31821623036646	71.08695714285713	110.79195531914891	73.5685814516129
Klhdc10	38.82666549145301	38.86007864583334	36.08390588235294	37.717439999999996	30.96674651162791	38.02300101010101
Kcnj4	4.977866666666666	0.0	2.1039	18.112055555555557	0.0	0.0
Gfra1	22.781464516129013	30.214820833333324	31.381169879518065	0.0	20.027833333333334	0.0
Dph2	22.695133069306944	38.153465625000024	25.925486363636363	30.24301999999999	45.100320833333335	45.00833673469387
Midn	4.448935468750002	5.458793577981651	6.733852688172043	9.51003	4.034318181818182	6.1878706896551705
Fbxo9	217.84602440711484	92.18245867768593	190.95432736842108	92.20248	153.14788163265305	110.5553392857143
Dnaja3	74.82962987927563	92.62290782608686	74.42084371584696	74.78023636363636	97.67334468085105	115.94753412698411
Trim17	23.26570131578953	34.916938934426234	25.521564444444454	29.661879999999996	39.812154545454554	46.797431724137915
Tmcc3	33.310851270718246	39.45244675324673	33.93445297619047	4.6565	39.88064666666667	75.48123283582092
Zbtb26	16.19174434250765	24.633552592592576	16.469785714285713	17.94675	19.520039130434782	19.211096296296287
Nars2	33.33921621983914	50.28999216867471	39.08990697674419	41.8611	66.34305769230768	65.51393295454548
Lsm14a	51.71839833506772	53.26409567307693	57.52730842696631	74.57985833333332	67.69324130434782	53.45492295081966
Pou2f2	6.407379078014187	7.40851142857143	8.58394084507042	2.0695	8.42901111111111	7.207638888888888
Fkbp4	208.19641679841928	305.9975256000003	308.14197098445595	146.9451066666667	513.7124433962265	330.4649262068965
Lancl2	106.59247390000013	121.74105145228214	105.2306540540541	64.67528461538461	122.9038	105.46369590163935
Lag3	2.251696428571429	2.0975785714285715	1.23645	1.1099	0.474	3.1533888888888892
Chrnb3	0.7076692307692307	521.4196021008406	0.5675	0.0	518.8090730769229	682.3316124137933
Slc38a5	0.0	0.0	0.0	0.0	0.0	0.0
Slc2a7	1.4522000000000002	0.6118	0.0	0.0	0.0	0.6337
Rnmt	106.30567358490563	153.49402950819675	111.32601727748697	98.81106923076922	133.48476923076925	165.3856936619718
Sox4	3.9116051851851847	9.745001307189545	16.616654716981134	20.08685833333333	39.724922727272734	8.189265432098761
Irf7	11.131716666666668	8.0775	0.0	0.0	19.0489	26.08045
Tmx3	149.23274081027682	146.89486448979585	127.49323703703708	123.93019285714286	113.785592	160.88838865248226
Angptl6	16.592267435897444	30.463150862068964	19.708628865979392	33.48775454545455	36.517656521739134	30.059053124999995
Slc35f4	12.968204301075273	50.498015540540514	16.775000000000002	72.72278461538461	57.911752941176466	17.4768
Trim21	0.0	38.408249999999995	0.0	0.0	0.0	34.9306
Ppard	10.100630927835047	5.405382051282051	10.300382352941178	5.3645	6.788083333333333	6.496643333333332
Eef1g	112.07516600790527	97.31835555555554	103.01197291666665	77.99947333333333	99.01636153846155	92.27310205479449
Zfp672	28.018781310679646	50.94219203980097	28.487568493150675	50.71082499999999	55.21808378378378	58.38662476190474
Ifrd1	42.0080510752688	64.39181923076927	53.75020118343196	106.86475714285713	86.79831025641026	77.18370703125001
Gipr	11.600743478260869	13.65931111111111	5.256012500000001	0.5664	15.981124999999999	11.504774999999999
Bag4	60.37210409416578	65.21366898148148	57.93658315217388	78.77012142857143	54.187756097560964	66.0342580357143
Fdxr	25.894471108490528	23.50106041666667	33.26246387096774	9.013666666666667	16.428515384615388	28.25898571428572
Bmp7	19.82289861111112	17.8567	18.965558333333334	0.0	0.0	2.3949
Pacsin1	274.65982756916964	268.5100103174602	263.77582331606226	280.4263266666667	235.95991296296307	270.3977819444446
Mina	19.585363926940648	35.9219188405797	26.46463561643836	32.93436666666667	28.954836363636367	31.634919047619043
Pde7a	29.478372870249054	36.452599137931024	37.10919256198347	49.580400000000004	32.016734615384614	39.560608474576284
Ap2m1	470.918848023716	524.9025297619047	546.7059359374999	570.06686	448.44354999999996	473.39412671232884
Mknk1	25.426290586630262	56.40635811518327	25.414126966292148	21.482499999999998	64.840665625	61.004160185185206
Samm50	102.92480711462457	78.59841739130434	106.84093015873012	78.43917333333333	94.81367	79.49163779527562
Mfsd11	48.296821878225046	70.41865884955745	47.427470949720686	45.93595833333333	72.14302325581396	82.2947504065041
Pld4	0.0	0.0	0.0	0.0	0.4264	29.93405
Ces2h	0.0	0.0	0.0	0.0	0.0	0.0
Bfar	109.58710929999997	144.12770617283954	93.30503783783782	87.66396666666667	149.04519800000003	164.08725777777775
Becn1	142.13699051896216	159.16132892561976	167.02612315789477	181.30544000000003	153.59336415094342	135.58963165467623
Dcaf12	52.127651024811215	61.50242541436462	61.75710409356725	67.57516666666668	81.62193947368421	63.17516666666667
Sh3bp2	5.567228571428571	7.05116	0.0	14.34995	19.2176	2.1471999999999998
Flad1	33.18531589805824	59.50433181818182	46.86819038461537	50.92902	63.91163684210527	55.66816831683167
Tbc1d10c	12.617206976744189	16.239375	5.8289	6.1043	0.0	19.786383333333333
Krt16	7.41652	0.0	5.623566666666666	0.0	0.0	0.0
Casp2	20.764206810035844	42.811114925373126	27.09069122807018	38.505266666666664	30.205199999999998	30.26614571428572
Hs3st4	12.923855000000001	14.28865	21.347842	43.104	0.6426	0.382
Pirb	9.270057142857143	0.0	12.900866666666666	7.4796	0.0	72.0648
Foxf2	0.0	0.0	0.0	0.0	0.0	0.0
Mfsd5	58.073010467479655	59.337524637681156	74.50170274725274	76.57683076923075	73.818624	65.15631666666667
Srms	0.0	0.0	0.0	0.0	0.0	0.0
Lrrc6	73.8981	33.57905303030303	18.9004	43.54078	37.68393846153846	39.61015882352941
Tubb1	1.1556	0.0	0.0	0.0	0.0	0.9159
Scara5	1.3052666666666666	0.0	8.5201	0.0	0.0	0.0
Hdac3	115.31525745526845	142.24905860655738	119.50340899470896	89.85297999999999	118.42163199999999	141.96159859154938
Cstf1	38.31570560747665	64.61886023391813	40.725949315068476	34.788992307692304	62.36643636363636	64.46212169811321
Coro6	91.85634236111122	19.038764705882347	47.5111515923567	10.470749999999999	33.19453333333333	26.430296153846157
Entpd8	22.1446	0.0	0.0	0.0	0.0	0.0
Crlf3	19.644488343558276	37.38501317829457	24.802943137254903	25.75415	53.22224	41.30399305555555
Tead2	0.5648333333333334	0.0	0.0	6.7421	0.0	0.0
Osgin1	13.359612499999999	31.15535	1.0521	0.0	0.0	12.3374
Tead3	4.07725	1.7835	2.50528	0.0	12.5182	6.07668
Tbx19	0.9092	0.0	0.0	0.0	0.4967	0.523975
Ss18	20.880476807980042	38.340643697478995	23.109745070422523	55.23864999999999	47.604748	52.13245833333334
Polm	15.561268292682927	23.698452830188685	17.749875862068965	0.0	42.633945454545454	26.917344117647062
Pbx3	19.283092903225807	117.8933458333333	20.405031428571426	11.689066666666667	133.6928240740741	133.40007205882353
Tom1l1	11.266295087719294	12.875806060606061	11.880902941176473	24.200114285714285	0.0	13.847924999999998
Pold3	24.000276555716365	45.936752459016375	32.22745116279071	18.300624999999997	55.3378	51.53333818181818
Amz1	16.06491464968154	35.34109111111111	14.79067619047619	0.0	28.902083333333334	35.56368571428571
Cflar	10.020219161676646	20.721605000000007	13.368465909090906	17.6828	16.56353846153846	17.796092727272733
Tfap2c	0.0	0.0	0.0	0.0	0.0	0.0
Cadm1	136.42125634920652	436.9606710317458	186.29765947368418	421.05831333333333	565.768288888889	361.8273797202796
Etnk1	277.3337083992098	251.0681523809521	220.89770155440428	171.76436666666666	262.7466925925925	232.14126275862068
Smad3	13.958558227848108	19.49556956521739	21.730536666666662	39.035311111111106	23.854983333333333	23.48168
Hcrtr2	0.0	37.923330769230766	34.5602	0.0	25.901950000000003	58.13536666666667
Slc52a3	0.0	0.0	0.0	0.0	0.0	0.0
Mylip	10.41753392857143	21.671721212121213	17.92982857142857	8.493766666666668	19.011714285714284	18.038215789473686
Prkag3	1.7286000000000001	25.272499999999997	0.0	0.0	0.0	0.0
Ugt2b1	9.2775	62.1532	8.109	0.0	0.0	0.0
Gdf6	6.4783	25.61483703703703	0.0	0.0	37.41996666666667	47.636025
P2rx2	31.15912	0.0	39.329	0.6098	0.0	0.0
Ap4m1	18.78782218543046	30.44628307692308	17.057508474576274	7.882300000000001	35.57704666666667	32.93505714285714
Xkrx	15.066879620853081	16.413157142857145	12.706249999999999	0.0	2.4806333333333335	34.4064
Fbxl20	44.26052051546384	36.00802446808511	50.03122203389831	33.7199	58.958459999999995	37.884321568627456
Htra2	22.548034520547937	38.27518146067415	23.939619259259267	25.64416	36.899702777777776	40.689773267326736
Dcaf13	66.08989526748968	91.87996367521367	65.81462486187849	80.51888571428572	78.43061590909089	84.9677953125
Gata3	0.9459199999999999	68.45913266932267	0.6483	0.5754	70.60637962962961	68.4381496503497
Slc16a3	5.940266666666667	8.473625	6.990784615384616	3.8648	2.7018	2.7748
Mfap1b	12.371804820512823	19.635869076305227	14.25652722222223	13.04553076923077	17.339516000000003	21.14119854014598
Lrrc14	33.10025172855314	44.01942662337663	37.15710652173912	33.6466	44.19060512820512	53.592803947368424
Drd5	14.685755442176863	22.732655555555553	19.447069565217394	0.0	12.02186	24.382800000000003
Adhfe1	15.076496874999997	44.43661578947369	22.30655	0.5588500000000001	23.739025	17.9271
Gdf10	0.0	0.0	0.0	0.0	0.0	0.0
Enpp4	22.182622954545458	58.86849112903228	23.7356904109589	1.8180000000000003	79.83556363636364	63.64512749999999
C1rl	0.8819333333333333	46.885466666666666	0.0	0.0	0.0	0.5011
Tmem184c	155.94247260138482	83.11071497584541	161.08396402116406	102.58324615384615	100.39205853658538	77.14156896551725
Gpr22	124.62978677354724	161.44190607287447	90.85769613259664	226.66175	134.8524980392157	144.69499609375004
Slc7a13	0.0	0.0	0.0	0.0	0.0	0.8748
Bcl3	7.278088135593222	11.56627	6.2042	0.0	11.030149999999999	10.286166666666666
Vps4b	51.29589989506819	53.96153333333331	54.36597151162787	85.03102	68.59630333333332	60.4061898989899
Krt27	11.661933333333334	0.49235	13.7098	0.0	0.5167	0.0
Snx4	46.75303467391304	56.153911827956996	55.8767654761905	68.83776363636365	69.33886304347826	56.68867765957444
Psmc1	433.1372058300391	418.3313952380955	435.55270466321247	334.55310666666657	412.23588703703706	378.8878965753424
Zfp704	59.414500933610064	60.27268502415457	56.724484567901236	36.66167692307693	49.81901666666667	59.81707731092437
Fkbp5	11.342284615384617	20.41081034482758	26.933551578947366	37.9088	19.427396296296298	16.337248936170216
Srpx	6.861655555555556	12.390574999999998	55.3044	0.0	2.2786	10.35265
Mybph	6.637133333333334	0.0	2.4542	0.0	0.0	14.5415
Ankrd33b	21.992220000000003	24.060070588235295	18.573225	55.611021428571426	4.6797	13.429489999999998
Irx2	0.8314	25.162729670329675	104.9202	0.0	37.47744333333334	22.00629402985074
Gxylt2	4.890333333333333	0.5502	14.397927272727275	0.0	34.8612	0.0
Ccdc17	24.610032236842105	48.65025833333333	21.155045833333325	30.48995	44.92324166666666	40.934417073170714
Kcna7	0.0	0.0	0.0	0.0	0.0	0.0
Nucb1	54.90764133192391	85.41995137614674	57.15666073619632	53.83358	79.62313333333331	97.94991219512198
Ifngr1	33.46847526080479	53.30423658536586	32.47370116279071	38.298474999999996	64.89574	57.54701066666669
Dmrta1	0.0	0.0	0.0	0.0	0.0	0.0
Ccdc149	30.7343753494282	32.74656746987951	33.498258730158746	36.43258461538461	45.800317647058826	43.38860000000001
Pnliprp1	3.3931	0.0	4.9823	0.0	0.0	0.0
Cfi	8.000360869565219	9.0748	1.3241	3.9335	1.7648000000000001	0.0
Piga	19.73877267441861	26.985967857142857	27.924973529411766	25.59613333333333	31.913600000000002	49.60864285714287
Actl6a	27.319929749999993	47.55014867724864	24.193942063492056	38.437977777777775	48.80972000000001	56.39054505494504
Ctbp1	56.45622277227729	47.174677685950385	85.14606296296297	100.69046000000002	185.46072075471696	37.74096090225566
Stk24	73.92635985985989	38.69563968253967	40.7090704819277	27.380784615384616	28.275836842105264	44.819473636363654
Tfdp2	30.434911678004532	28.863772781065105	30.313743165467635	36.61601666666667	42.30220714285714	38.265347252747276
Htra3	9.453766666666667	0.0	14.3783	0.0	0.0	0.0
Clec4f	0.0	0.0	0.0	0.0	0.0	0.0
Opn4	6.037888571428572	18.08625	2.8907800000000003	0.0	1.5117	25.6493
Armcx1	229.3454055335967	180.82313795918378	181.5167740932642	106.05218571428568	147.53303396226417	192.71444740740736
