	P	GABA1	Pulv	K2	GABA4	GABA3
FAM211A	0.0	0.0	0.0	0.0	0.0	0.0
BUB3	163.6776455938697	259.07115000000005	134.1128742424242	163.99302962962963	325.68353333333334	146.68615172413797
CNR2	6.7937	0.0	0.0	0.0	16.358	64.4676
WBP1L	76.02151061946904	100.40573103448274	59.38055	67.1630090909091	79.62088333333334	80.98946511627905
ABHD5	83.015916	162.80017142857145	62.366244285714274	115.16020454545455	181.0983	127.46450204081631
CXADR	116.62108425925923	284.5417617647058	112.85745075757576	92.3620642857143	275.38421538461535	173.5777265625
GALK1	76.767175	163.43798571428576	9.838833333333334	94.27529166666666	106.08371	84.17394428571427
RNF167	59.49654926108371	72.35176470588236	64.06405119047618	51.26451428571428	80.26954285714285	69.84286222222222
SIAH2	80.21974457831325	112.61254444444444	86.00362886597937	54.2461	77.22915	60.04129615384616
GPR20	0.0	0.0	40.7997	57.23502222222223	0.0	21.4892
CERS1	72.21670847457622	179.29871666666668	66.53595862068966	62.496562499999996	211.317275	87.50451375000003
NTM	113.54168839907187	531.6616903846154	161.42821254901946	162.28505156250003	519.6324166666665	553.8825175373138
RAB3IL1	32.974594117647065	33.86285	5.4605	0.0	33.43515	37.42954444444444
POPDC2	80.82646206896553	185.9709	122.21940000000001	52.55386	74.29935	132.2668
PSAT1	62.43068222222224	219.8338	76.55916666666668	96.545275	30.9358	75.43511304347825
GPR62	0.0	0.0	235.47	78.0153	0.0	0.0
CALHM1	107.11969090909089	10.1417	4.7187	4.965	0.0	48.7322
CD14	75.10436071428569	0.0	157.6623	122.80265	49.0741	84.58473333333333
ST6GALNAC6	81.62773812499992	107.10019090909091	80.9930821192053	70.73545384615386	81.88187333333333	94.38066760563383
LIX1L	66.98604210526315	103.0071	37.82355238095237	42.4569625	166.75925	48.99836363636364
PPP1CA	61.04499523809524	51.149924999999996	60.2576851851852	74.82095294117646	111.2385	83.61150400000001
RRH	78.1402533333333	52.5695	43.566784955752205	57.9727086956522	0.0	78.86893599999999
RRP1	125.16178666666674	157.36096666666666	142.54189454545448	97.95049090909092	147.60135714285715	119.21926229508193
LRRC19	37.94695652173914	119.75446666666666	56.80490000000001	30.22533846153846	46.70729999999999	95.42882608695653
SLC25A37	197.83626862003777	100.80744999999996	120.7863879227053	128.69641034482757	199.63156	156.06733313609465
PPP1CB	102.23914023323617	127.90613043478261	94.36108680555553	93.18690638297868	185.61521111111108	101.36013888888886
P2RY12	85.0498169811321	47.4554	73.10738367346939	81.94858181818181	181.1888	64.7754
B3GALNT1	139.3979362676056	263.92325238095236	165.8479167883212	84.96273684210527	129.12223333333333	194.05777106918245
EIF3I	91.33989776951678	131.6088052631579	91.88719430894304	94.20213103448273	163.16491666666667	141.15210937500004
YOD1	81.34881442307689	176.26765	92.1068142857143	63.03063333333333	335.58813333333336	94.359308
HEY2	36.38673	0.0	135.24085	19.1245	0.0	178.42686666666665
RNF113A	121.46538099173551	157.061	148.54536595744676	99.5438625	17.40155	174.21813225806451
MAP2K6	132.4346052419355	139.85260625	159.02466705882355	183.61224126984123	173.91618333333335	164.5535830985916
HOXC10	0.0	0.0	0.0	0.0	0.0	0.0
CCDC89	79.45271666666666	44.499700000000004	5.2054	58.1652	0.0	108.529625
RBM48	70.92108978102189	130.44010714285716	61.84603483146067	52.8344	101.0339625	59.66208970588236
TCF7	45.8448282051282	103.55013333333333	45.113189655172434	41.83908	28.899733333333334	70.10878333333332
MBNL2	221.83156931818166	221.247975	158.5613549450549	156.00301228070174	214.47335000000004	175.9236615853658
ST3GAL1	85.78509189189184	182.06436562499994	83.5936890410959	53.459228571428575	179.09493125	222.85800679611663
GMPR	77.7494722689076	56.51266666666667	73.4247269230769	60.87921250000001	73.75353333333332	91.41294736842104
DNAJB1	103.84138380952378	173.6904090909091	93.84563928571431	105.47556799999998	105.44307500000001	122.16150655737705
ATF4	228.9518123046875	359.36095789473677	315.1111360594794	229.02949852941177	326.691635	317.197619004525
FUT1	5.9389525	5.691400000000001	5.8339875	9.140257142857143	6.1484	5.353838888888889
SSTR2	39.57148333333333	257.64081538461534	50.63945294117647	32.59555	12.0189	73.44490000000002
HSD17B2	0.0	0.0	0.0	0.0	0.0	0.0
GPR26	0.0	0.0	90.5149	51.2281	67.93365	39.624275
DOK4	0.0	0.0	0.0	0.0	0.0	0.0
ISG20L2	81.4460513227513	110.462625	93.82584130434779	52.82668285714288	62.955400000000004	108.58813181818176
STK19	0.0	0.0	0.0	0.0	0.0	0.0
COQ2	61.21224857142855	0.0	43.58913	50.82135	288.8282	99.49703913043479
TMOD3	134.43754333333334	79.65119999999999	99.96846689655173	86.48022727272729	169.060825	96.72108989898987
RIC3	144.24250755813952	159.44739523809525	172.09862709359606	94.33926382978723	264.1390055555555	195.7672886010361
SERPINA3	0.0	3.8609	87.14765	0.0	0.0	17.3604
DKK3	550.104164072848	777.0593392156864	781.3080664259929	652.4862900000003	505.41709166666664	546.8344422764228
SUCLG1	192.68791274298064	203.87529999999998	161.45310742574253	131.87647222222225	137.79275833333332	144.5015047945205
CDC42EP4	53.311453846153846	125.85893999999999	98.37836666666665	50.3311375	79.7021	96.18238235294116
GPR82	56.55969999999999	0.0	42.05246666666667	62.70380000000001	0.0	61.78855
SPATA22	112.02431081081082	105.311275	78.13925060240959	55.828312499999996	294.544	90.60981594202899
PDCD2L	84.08476000000002	84.01596666666667	70.44770961538462	46.21405714285714	19.1131	65.89240000000001
USP18	82.93476	0.0	162.65805	34.1897	32.7161	45.79145000000001
ANKRD2	80.99743695652172	0.0	63.34876774193549	35.56575	6.9639	52.183868000000004
PABPC4L	0.0	0.0	0.0	0.0	0.0	0.0
CCDC34	89.9732190184049	174.73372727272726	76.96267868852459	88.84022692307693	177.60705	107.14196666666665
NODAL	55.623799999999996	0.0	59.50253333333333	82.1439	0.0	0.0
TMOD1	35.76018181818182	149.97824	47.04257777777778	14.87116	0.0	59.5151
SHARPIN	118.8161217741936	122.11253500000005	118.43585215053766	113.87059999999998	100.5083375	132.76658487394957
VPS26B	108.61009863013703	189.99823846153848	115.1697897637795	67.8859	259.52894999999995	131.5424840425532
EFNB3	74.94841666666667	108.72266666666665	123.62983095238091	110.76050000000001	193.37132499999998	102.20741578947367
MAFA	19.46472222222222	0.0	38.8534875	0.0	0.0	4.9163
FRRS1L	63.25881491228073	92.00616428571428	72.84997767857142	52.735928571428566	60.8894	92.55388395061728
SYNE4	76.51872631578948	0.0	78.58256176470589	18.8547	0.0	43.42775
TTPAL	105.25534098360662	83.46983333333334	115.15335802469134	47.625352631578934	167.36175	144.10031090909087
AADACL3	0.0	4.7765	0.0	87.7208	0.0	6.6552
CLVS2	99.22720030395134	179.80598437499998	99.00964776119405	73.89953255813954	171.62524999999997	100.97486419753083
MLST8	0.0	0.0	0.0	0.0	0.0	0.0
MEST	86.79583697749193	158.8022105263158	96.13372093023251	66.48219024390244	126.9306	106.85104772727269
GPS2	125.02974736842101	146.42071363636364	93.00258432432435	132.7893192982456	152.86715333333333	118.62384836601318
HPDL	29.182225000000003	0.0	30.376949999999997	10.98755	0.0	7.1536
LPAR5	37.90575	0.0	103.7996	0.0	0.0	0.0
CGRRF1	98.37040684931509	126.64938666666667	83.31273166666664	93.77774444444445	109.00905	118.17938571428567
MAFB	100.32748636363635	126.39376315789472	70.83464642857142	91.83724516129033	334.6647666666667	85.2842
VWC2	111.26986884057969	179.56936666666667	143.91283392857136	196.08569016393443	133.5399	133.65937115384605
SCRN1	224.4620152255639	246.64187027027032	164.20746342592585	214.63702222222227	220.30540000000002	177.28168965517239
OAS1	35.43573333333333	0.0	39.824337500000006	90.4455	0.0	23.4152
TRIM44	291.5329430357144	309.4282000000002	273.8299294573643	301.07484705882354	286.2622083333333	305.2099008333334
SH2D2A	10.25545	0.0	0.0	0.0	0.0	0.0
VPS26A	92.96085752212386	84.41532222222222	72.52533013698628	86.48246785714285	82.14757999999999	93.49548636363637
GPD1	0.0	0.0	0.0	0.0	0.0	0.0
KLHDC9	83.1016232876712	88.36456666666668	76.69770799999998	75.28607647058823	63.806099999999994	90.52818888888889
SLC30A8	96.66158823529409	5.3657	23.127325	6.0641	0.0	84.02532500000001
ST6GALNAC5	75.16124444444443	0.0	38.8949	0.0	476.1689666666666	181.7631683333334
CYP39A1	95.74502705882354	0.0	119.30652884615385	47.341840000000005	70.2839	32.26339090909091
NME7	534.0543324058922	911.5328924528302	396.4110371841151	296.8267764705883	858.7016576923077	668.351142857143
PAQR6	74.70066448598132	25.091224999999998	66.29351538461535	70.51103846153845	190.4506	98.05263548387094
AVPR2	16.23614285714286	14.3371	0.0	5.2482	0.0	0.0
TMEM30B	72.67371176470589	0.0	78.8447076923077	161.1382	0.0	0.0
GORAB	109.12148018018014	134.05676999999997	92.53741971830985	78.853575	112.0823	105.91833863636363
MAGT1	62.23437857142858	160.21744285714286	93.46167735849056	40.80353333333333	14.82085	68.90924893617023
GDE1	0.0	0.0	0.0	0.0	0.0	0.0
METTL18	146.3517561151079	521.3071666666666	204.58099591836728	144.94956	113.04719999999999	166.4332457142857
CTSB	189.0408066339067	492.1361638297872	185.9072111650486	193.3749264150944	352.5152208333332	475.6408534136551
TMEM129	43.335313679245274	37.52088461538461	38.371540707964584	23.526889655172415	20.993415384615385	44.52749285714287
TFEC	87.80638571428572	0.0	51.526599999999995	22.5188	0.0	132.0807
E2F5	49.144406896551715	75.85106	50.02538163265305	33.76699047619048	43.573040000000006	80.16919761904762
RFC5	56.72359230769228	110.07023333333332	77.4074825	23.020775	9.06615	101.62584782608697
HIBADH	109.95969563318772	128.99696666666665	85.85179466666668	77.5652392857143	71.05673333333333	122.95081969696966
FOXB1	32.886466666666664	201.3571	6.0275	0.0	0.0	64.4676
SUDS3	143.5477199551569	242.3393775	138.9008120192308	152.1313098360655	174.86672666666672	171.17782815533985
TMEM120B	96.79171832669324	66.6666857142857	64.74214259259259	74.03126875	170.63267142857143	105.45992337662341
MRGPRF	0.0	94.23389999999999	41.3166	0.0	0.0	0.0
RAD51	64.14962588235295	48.09486666666667	71.81390571428572	61.04427999999999	60.44076666666667	53.49169545454545
EFNB2	81.35768823529412	146.691525	43.81967826086957	36.9549	0.0	182.31125999999998
MOAP1	161.75357685714286	262.65045000000003	178.92477197452232	156.6858425531915	396.48119230769225	213.85639395973158
ELAVL1	83.8904807017544	104.61876	78.98948061224492	48.324830000000006	81.38486666666667	65.19842127659575
SLC10A7	98.72939024390244	43.93326666666667	52.05286206896552	60.74393125	193.3194	60.285550000000015
SLC25A40	130.0669056338028	189.23053750000003	72.43692197802197	91.71591578947366	207.57176249999998	111.4157085714286
A4GALT	0.0	0.0	0.0	17.2403	0.0	0.0
GFI1B	14.3975	0.0	0.0	0.0	0.0	0.0
IVL	34.216899999999995	0.0	0.0	17.5442	0.0	233.0709
LDHAL6B	9.24698	0.0	9.332	8.185533333333334	0.0	15.7765
ZBP1	8.7495	0.0	0.0	253.7396	11.66095	0.0
UNC93A	5.8781	5.5986	14.987733333333333	9.5622	0.0	35.7716
SNAP47	110.85405517241381	121.91462857142858	91.49854761904767	104.68637647058826	111.00170000000001	111.49244210526317
BRMS1L	114.25181991525419	194.45234444444444	81.51391609195403	118.42254634146344	166.45250000000001	94.72928333333333
EIF3F	147.42542063492064	130.97620625	137.37241612903227	112.2916725	235.7115	132.5331744680851
MAPRE2	309.1731279792749	279.4660371428572	282.5239399239543	321.7943814285715	233.11039444444447	197.6459297560976
CAB39L	114.44040046296298	207.48825000000008	83.68032808988768	97.05275675675675	61.183099999999996	141.34696333333335
CTU2	0.0	0.0	0.0	0.0	0.0	0.0
NFKBIB	27.4629829787234	12.195366666666667	13.520996	21.66881111111111	0.0	23.208019047619047
FAM49A	224.10152643678157	349.5923957446809	181.3910206896552	245.7392384615384	274.66074	201.57378190476177
WNT9B	58.57864499999996	49.4658	33.294455882352935	48.68571000000001	0.0	60.58842857142857
MRPS9	125.17155545976999	212.91586190476193	83.12901824324322	76.5451638888889	100.0697142857143	124.0485962962963
UBAC2	76.78405126582278	57.64624166666667	70.3243453488372	38.12782666666667	57.573785714285705	80.45908170731705
IFI44	10.7191	0.0	0.0	30.2988	0.0	25.3754
MC4R	0.0	0.0	0.0	0.0	137.15599999999998	134.43243333333334
CABS1	0.0	0.0	0.0	0.0	0.0	0.0
SLC35E4	100.72513272727278	42.30535	73.70492413793102	86.85577500000001	53.94355000000001	105.45707499999997
BDKRB1	6.27225	19.2436	5.0684	0.0	16.358	0.0
SLC35D1	135.4721355769231	122.4521857142857	85.96679859154929	120.87457346938774	71.775325	104.64853035714286
GATSL2	0.0	0.0	0.0	0.0	0.0	0.0
PRKAG1	151.62152762096773	150.69252647058826	170.39323378378378	146.30651538461535	114.84533529411762	130.00914444444444
ADH6	95.644668	0.0	79.97845000000001	32.70876666666666	0.0	79.72160000000001
SLC35F6	56.554933333333345	159.72654	28.77974333333333	77.28682999999998	21.597900000000003	58.11154444444446
TMX4	58.82408508287292	129.52020833333333	52.50118823529413	45.16605151515152	136.93376666666666	71.6344430232558
MVK	64.67917428571428	75.40731428571429	56.664279591836724	24.93665	62.777640000000005	117.69176153846156
SNX16	106.06472439024387	167.89435	106.870135	32.22459285714286	78.82113333333332	150.31355769230768
QPCT	72.31522857142856	218.38621874999998	45.38143	126.187825	115.32024545454546	200.53399214285727
TWF2	0.0	0.0	0.0	0.0	0.0	0.0
SH3GL3	96.50307500000001	158.7007740740741	114.67525547945208	94.04395714285712	211.44207999999995	172.884411038961
CYP20A1	0.0	0.0	0.0	0.0	0.0	0.0
CREB3	56.339917117117125	110.69669000000002	64.80772857142857	87.82814666666665	207.0326	94.0301176470588
DRAXIN	6.2930769230769235	142.6549	4.982983333333333	5.54375	81.7902	23.08668888888889
KLF17	0.0	0.0	0.0	0.0	0.0	0.0
CEP41	100.63929846743298	168.41006086956523	94.05059333333335	61.6293787878788	76.91934444444445	125.29172079207922
SLC9A3R1	72.69690576923077	0.0	118.35824464285712	75.41406363636364	125.664425	64.50145294117647
GPR174	7.2538	0.0	13.0048	0.0	0.0	0.0
GRAP2	22.969916666666663	5.3657	96.5101	526.325	322.2765	78.0565304347826
EFNB1	50.53183529411765	44.967999999999996	43.59139999999999	49.4041	13.588000000000001	68.93422571428573
B3GAT1	35.45967894736842	26.9623	23.408531707317067	16.730357142857144	32.7161	5.14485
GAPDH	1291.5394610576932	1336.06961509434	1043.3243698181818	1101.512031506849	1264.9789846153847	1073.1269471482888
YBX1	48.11847415254237	44.97435333333333	40.49047153846154	23.547008333333334	52.53863333333333	50.97765934065933
FBXL8	0.0	0.0	0.0	0.0	0.0	0.0
SFTPB	11.659827777777775	45.36878	19.24854583333334	44.38942000000001	130.7716	28.779256250000003
EIF2S2	74.85279768421054	128.68321612903225	87.23167035398231	93.57123809523809	153.46159	97.49055318181814
PON3	97.64274715909086	59.302	78.3029581081081	66.82457777777779	217.27854444444444	98.47310983606559
NTSR2	37.29046666666667	138.12878333333333	74.31054	32.11625	174.26836666666665	73.38307499999999
RNF41	167.08842500000006	171.64676666666668	105.51262335766425	136.65036	135.31155	140.79867383177563
RNF121	85.56906524822692	104.8928125	93.34025416666667	69.17439375000001	65.56805999999999	104.64337303370783
PRR19	40.54558	4.0879	100.3567	0.0	0.0	0.0
GALM	91.44735087719297	7.0665	43.11083703703706	117.37432999999999	42.10831666666667	118.26357500000002
ABHD12B	157.6097017391304	0.0	130.97116435643562	31.88864	202.2298	174.99669285714285
C9orf64	0.0	0.0	0.0	0.0	0.0	0.0
RHBDD3	156.57092434210534	208.33848484848488	181.4935788732395	127.22346166666665	150.84239166666666	206.77887016574599
ZFP36L1	36.95716666666667	16.5147	26.956486363636362	84.06055526315791	32.7161	11.9833875
ZNF330	114.05771978609614	307.3704	89.89383939393937	58.50827272727274	324.50643333333335	113.10978846153847
TCEANC	105.17714615384614	57.6415	54.00268125	101.53999999999999	6.8522	93.8465923076923
PON1	30.364154545454543	0.0	21.122866666666667	35.4841	0.0	273.5437
NUP35	121.03701780821919	44.5146	65.39646341463416	84.62338571428572	80.68469999999999	154.92277391304347
GJA4	5.2653	0.0	5.6301	0.0	0.0	116.4758
UBIAD1	75.88822205882354	88.25528	101.24914482758616	59.38935454545454	144.1886	136.6594133333333
HAPLN2	42.26535	22.593700000000002	48.52088	60.165350000000004	5.9873	49.695214285714286
CACNG2	50.741151771117146	77.93926842105266	64.5206537634409	63.291081355932185	78.52033529411764	71.3617487179487
B3GNT4	73.40985681818182	171.18058888888888	67.50902096774193	57.31386	161.31885	136.9547326923077
HSDL1	0.0	0.0	0.0	0.0	0.0	0.0
RCE1	98.24695251798556	173.62417391304345	113.19575747126434	91.49894250000001	155.12064	124.6201108108108
OPN1SW	70.47935820895522	14.54785	71.01476060606062	32.53178888888888	115.0445	66.24858888888889
SPRY2	69.68765777777779	147.83936666666668	59.341172727272735	61.20695	0.0	35.09983333333333
VSX1	31.1977	10.23285	86.00002500000001	8.153375	81.7902	69.01
STAP2	8.468233333333334	24.51645	6.95165	5.6317	44.741375000000005	34.233205
TAAR5	0.0	0.0	0.0	0.0	14.18845	21.4892
CD68	46.50255806451612	49.0553	30.924044444444448	38.228449999999995	39.89122	34.18078571428571
AURKB	35.22216666666667	0.0	25.1657	0.0	24.36035	46.23165
ADORA1	43.799467301587256	48.83859999999999	43.265977108433724	49.41143658536585	50.817660000000004	42.5018254237288
FRZB	56.24550769230768	22.8365	105.00085	129.58547142857142	0.0	135.88136666666665
MAGEA10	3.4693	0.0	0.0	0.0	0.0	5.1533
PANX1	80.97779139784944	159.24651538461538	61.77394285714286	128.63112	269.0549777777778	108.55136153846149
NOXRED1	62.95071578947369	78.33105	82.74147058823529	112.909025	0.0	122.4488
NAGK	116.22656118881123	155.03277647058823	83.83887299999996	138.352865	132.45606666666666	111.63358115942029
HMX1	0.0	0.0	0.0	0.0	32.7161	0.0
CLN5	86.47118658536586	20.8909	74.69214193548389	93.02276923076926	64.5904	161.66381707317075
PPP1CC	118.33004448669196	268.4407684210526	102.69322413793095	120.5787658536585	223.33005000000003	151.32167521367523
MRPS22	116.87128231046925	186.4221857142857	93.44009696969704	78.10329736842107	148.484725	119.42869126213598
FBXL12	95.92290608695646	58.98428333333333	56.31943207547171	49.424776923076934	257.69096666666667	122.79510645161288
CDC42EP1	88.1333625	0.0	77.31376666666667	52.8879	0.0	29.8202
GIPC1	53.92746280991739	74.61288333333334	46.645869270833344	44.52651395348836	61.88027692307692	62.37144
GPR12	89.22409821428573	124.70485882352943	64.26749777777778	103.3981	213.09550000000002	124.60387540983606
OTC	60.71560909090909	0.0	84.48335	123.587	0.0	49.94145714285714
FEZ2	109.88604523809525	198.54757777777775	96.40150252100838	105.43393846153846	149.34746	110.61434500000001
LUM	0.0	0.0	0.0	0.0	0.0	26.2253
ELMOD3	113.56846771653542	147.8641961538462	78.48413542857143	102.28668695652175	55.81195263157894	120.02009945355195
TOB2	79.1865439153439	143.8202375	85.93335	45.051172727272736	42.802699999999994	112.9683336538462
OTP	126.5307	0.0	0.0	0.0	0.0	0.0
CCDC113	0.0	0.0	0.0	0.0	0.0	0.0
PDLIM3	71.91572500000001	0.0	0.0	0.0	0.0	125.44500000000001
MTHFD2	73.42625061728397	223.69793999999996	99.12103818181818	71.38212307692308	75.504525	115.18358636363637
TMEM26	123.37100909090908	44.767925	49.399357894736845	135.93964545454546	0.0	0.0
CTU1	32.634999999999984	73.87093333333334	23.835426315789473	16.719075	56.437725	33.53645624999999
C1GALT1C1	113.22092098765431	160.72562	105.28759523809524	65.33203333333333	226.18943333333334	86.19990909090912
TMEM66	0.0	0.0	0.0	0.0	0.0	0.0
PURG	150.30770155038766	148.69268499999998	134.79040133333328	137.10694423076927	143.39721250000002	139.26283577981653
KDSR	94.16534304635768	139.8315523809524	68.72918383838383	62.75851666666665	94.4947	105.10544871794873
ZNF771	0.0	0.0	0.0	0.0	0.0	0.0
NSUN3	116.45149762845848	149.82844285714285	112.34204285714281	107.2703935483871	185.97394999999997	125.75723833333329
KLRG2	29.221449999999997	0.0	5.80265	4.965	0.0	79.86357142857142
FCRLA	0.0	0.0	0.0	0.0	0.0	0.0
PGLYRP3	0.0	0.0	0.0	0.0	16.358	0.0
GPR3	57.7018141509434	42.04298888888889	55.51835277777777	54.88998461538461	249.9157	125.05869333333334
IRF1	36.861671428571434	107.2642	19.3259	5.1767	0.0	39.038000000000004
GJD2	55.32068550724639	152.1741294117647	20.6459	7.5771	195.09375	58.2356
OXGR1	114.63807837837841	0.0	68.06585652173915	5.6954	0.0	182.8425
CREBZF	142.45837395577394	258.7699033333334	120.4018429347826	122.43753571428569	191.80602000000005	134.47550222222225
MSI2	154.91383542857136	221.1666617021277	78.43054887218042	63.502520930232556	123.40919375	126.86191510416664
TAAR1	0.0	0.0	0.0	0.0	0.0	0.0
SLC35B4	63.71561144578314	58.807075	57.602570000000014	38.77724	101.72266666666665	71.75533076923077
RHAG	6.317174999999999	0.0	0.0	0.0	0.0	5.336866666666666
CTSH	96.8345554744525	99.70275000000001	106.17740175438593	63.41667777777778	192.52432000000002	153.41704778761064
SEC13	118.882010041841	330.90531875	90.07894390243904	98.421095	121.65335	135.83391827956982
PTAFR	55.940000000000005	0.0	40.65312631578947	90.68832916666666	10.91245	6.168075
GHITM	178.99558012685014	170.3107741935484	152.53475418994412	119.10403617021278	101.38162000000001	165.490937984496
ADPRM	77.86700164835159	149.47813076923077	77.67658928571427	65.20684594594596	20.978637499999998	80.26090128205128
PARD6A	0.0	0.0	0.0	0.0	0.0	0.0
POLB	129.86560611620786	212.44106521739127	116.59308770491803	135.10981914893614	202.93216	164.20234876033055
PDCD2	101.96642303370788	96.37538571428571	127.87054275362317	76.66178181818181	73.18673076923076	135.10989113924052
CTSK	114.43299543147202	84.44480833333334	81.56331975308645	128.77461923076925	99.45927142857144	125.22050000000006
CDK20	86.05891939393938	113.37265714285715	80.70127307692307	77.754155	180.52759999999998	112.21698904109589
LPPR1	0.0	0.0	0.0	0.0	0.0	0.0
GLRX3	83.16104661654134	63.66080666666666	87.3520296296296	47.41658387096774	125.61763333333333	95.54831860465119
CX3CR1	32.563739999999996	0.0	201.7834	0.0	16.358	16.7751
PAFAH2	48.07360684931506	91.905075	41.917395	18.78155	103.50185	30.618177777777777
AMBP	0.0	0.0	6.0275	4.8303	0.0	0.0
P2RY14	78.3551977973569	130.7583857142857	68.15134732824428	51.143119444444444	115.62485000000001	77.29300930232559
CREB1	122.71009374999997	113.00170588235295	90.92774384615383	98.17972499999998	136.69978	97.2887153061224
TNMD	0.0	0.0	0.0	0.0	0.0	0.0
FBXW12	25.00197142857143	0.0	16.1955	7.205	0.0	16.571066666666667
CCER1	0.0	0.0	0.0	0.0	0.0	31.86945
LUZP2	16.14034	281.04589999999996	5.794025	84.8269	260.967052631579	236.51655707762546
NEUROD4	0.0	0.0	0.0	0.0	0.0	0.0
ZPBP	65.01574722222222	94.08961999999998	60.28986265060242	67.28458461538462	82.81922499999999	91.17297045454544
GAS1	80.31597826086956	135.400125	75.69297999999999	22.251462500000002	11.7163	24.636899999999997
ETNK2	105.08228235294115	122.55724545454545	107.94807647058823	79.32141333333334	25.437499999999996	134.61518333333336
ERI1	107.39260805369125	59.8703	91.89112537313434	100.39016	250.11782499999998	111.15010588235295
TMEM173	19.729966666666666	4.56965	0.0	5.5124	0.0	21.4892
RCCD1	77.06277428571433	89.67725	77.86904444444444	19.596649999999997	17.9619	90.22664999999999
TWISTNB	80.24520531914888	88.33891666666668	106.33050000000003	88.97289666666666	131.46643333333333	123.91717804878051
SLC10A1	20.289830000000002	78.3809	25.937933333333334	5.5543499999999995	32.7161	106.33890000000001
FANCF	136.57533816425115	426.0653	94.66122168674697	60.739386956521756	97.18038	95.67450731707319
GNB2L1	0.0	0.0	0.0	0.0	0.0	0.0
CACUL1	105.01081035856573	180.82822222222225	85.25729051724139	85.1756176470588	32.353519999999996	94.86914210526318
FOSL2	43.084198666666666	23.11784	33.0901	0.0	49.0741	99.81215
MDH1	724.7598068181823	762.8222102564102	492.4360041044775	456.0706609375001	623.4877611111112	480.27822685950434
RPRD1B	66.6839831858407	143.61345	58.6588609375	54.98492352941175	153.7371	112.02971206896551
SCD	46.54074193548385	77.80263333333332	75.85846000000001	48.736955555555554	97.0451375	87.66907826086957
PNCK	11.723833333333333	42.846013333333325	35.66404	0.0	46.63012	40.76539117647059
BABAM1	113.98412909535442	180.58437142857142	83.94323448275865	146.13576557377044	116.87763333333334	137.2179111842105
GPR171	131.68101782945732	236.4934666666667	117.92393586956527	68.07895652173914	15.9591	197.0196875
HOXC13	12.72345	0.0	0.0	0.0	0.0	0.0
WDR54	335.34620830115836	245.70970000000003	209.64340990099026	298.7482086956522	366.90095833333334	223.6031273972603
FAM131A	80.75016434782604	117.43352692307693	84.17738818181823	70.50750625	63.12464	86.18237857142857
TSKU	63.76160344827586	0.0	64.15610000000001	14.01335	0.0	37.5745
AKR1A1	105.9787137254902	161.00668666666664	100.61859633027521	90.52758999999998	157.66351428571429	137.05825979381441
DNASE2	80.35336650485439	234.24709473684212	79.2845923076923	90.5178361111111	73.68477142857144	122.622486
RPUSD4	126.51749583333334	240.00390625	112.02755328947369	100.35076666666667	235.85681	144.7648168316832
JUND	56.520011356466874	133.60617500000004	59.43179464285715	59.51200784313725	79.57477000000002	71.01996769230767
JUN	57.82693513513514	49.5014	58.453936363636366	56.484557142857135	16.358	85.38744090909091
YIPF3	133.1662186206897	327.79837499999996	112.59376906474817	144.82502558139535	157.50953529411763	203.46650352112684
SIRPG	0.0	0.0	0.0	0.0	0.0	0.0
SAC3D1	80.31490246913583	227.38514285714285	87.63635272727272	57.949037499999996	52.46583333333333	97.66970606060602
HCAR1	6.316140000000001	5.974866666666666	5.32135	7.972766666666666	0.0	4.860927272727273
SLC10A2	0.0	0.0	140.7865	54.1347	0.0	19.230249999999998
INHA	67.08455202702699	131.697	80.82909038461538	72.22433333333333	63.287479999999995	76.33102553191489
GDF1	52.11629073170733	62.82633500000001	38.14895517241381	37.86133703703703	59.044166666666676	68.07048582089551
IGFBP2	20.6114	0.0	62.39749361702128	0.0	0.0	105.61792499999999
ZIC4	161.37324609375	37.8205	138.62276178343947	163.62669199999996	0.0	47.793600000000005
LDHA	103.1076129629629	146.64817777777776	98.18989693877555	91.83893421052632	143.57014444444445	117.15779043478256
BARHL1	4.8777	0.0	0.0	0.0	0.0	0.0
CYSLTR1	0.0	0.0	0.0	0.0	0.0	0.0
EME2	0.0	0.0	0.0	0.0	0.0	0.0
GPR160	99.87723934426228	184.7549	103.90491304347825	92.96894285714286	74.67014999999999	120.41007727272726
TMEM25	18.17937441860465	4.7919	34.087709375	28.96774	45.457025	39.92136842105263
IQCG	54.04985504587156	84.62956666666668	47.59063773584908	36.808571428571426	146.5203	52.44661111111112
RAD51B	54.17765999999999	0.0	33.35535	30.9204	98.1483	104.47283999999999
RIBC2	91.3797	0.0	70.7508	65.07836666666668	0.0	66.64375
SHOX2	337.1813470113085	201.2309	173.10495604395604	209.98956617647053	66.25330000000001	44.908048
EIF3G	102.29020896226412	104.33908999999998	85.61315312500001	111.00303181818181	141.95035000000001	120.52311052631582
KCTD12	55.10836666666667	34.60243333333333	73.51011428571428	61.79511818181818	14.4269	40.634530769230764
LRPAP1	160.5969783783783	296.1006580645161	160.50224741784035	195.6656425925926	364.0806136363636	252.92703582089527
LCMT1	0.0	0.0	0.0	0.0	0.0	0.0
SORD	61.76576415094339	3.8609	44.166560000000004	87.77614375000002	21.102600000000002	56.6226911111111
LECT1	0.0	0.0	0.0	0.0	0.0	0.0
TMEM68	77.15824341463416	121.18092857142857	42.53608513513514	42.93199259259259	311.5511	96.48389384615383
XRCC3	25.10285	0.0	25.42475	20.5425	5.5133	60.950861538461545
