logFC	logCPM	PValue
Palmd	-1.27903398823197	5.53671480679427	0.212609670285503
Ildr1	3.16165576154393	4.00927502787225	0.0931736551016379
Shc2	0.0833579799421896	5.63199415479888	0.804322367727798
Sox9	-0.692944147294198	3.78077467376694	0.59268771455745
Tmprss13	-7.50919230067719	3.4506628968388	0.0628547014076237
Epm2aip1	1.47787364045059	7.30596560518057	8.68213285843034e-08
Ppp3cb	1.72884682687562	7.44479966386889	6.26646807521851e-08
Ctif	8.97154215658004	4.65437352101273	9.75394121960003e-16
Nsmf	1.80401205770504	7.31968655751597	0.00112263046068785
Socs6	0.664530917376627	6.17233381255672	0.135376952964706
Mfsd7b	0.93331413003434	5.45730247516163	0.00034242434112856
Slc22a3	0.57994261081409	3.94638461029579	0.673933963255285
Scp2	0.969201715996918	6.56865010328844	2.86463374165476e-06
Rag2	-1.76181196371537	3.84219587682397	0.28298943393218
Odf2l	-1.5955652683757	6.72659180871665	4.87006122580427e-12
Spns2	-0.443320830662255	5.31343400938008	0.228142146544351
Wdr27	-1.79092164755395	4.91583604552704	4.45624801139406e-06
Npr3	-0.248869740987145	4.03196509285665	0.924950472519476
Slc34a3	-5.63050609467144	2.06736878459876	0.0357031378764196
Fastk	1.02568439396609	6.06172686802303	4.15521903128213e-07
Lactb	-0.189275706896428	5.51151185612167	0.631599289820074
Il1r1	-1.4239871266756	4.68356809157481	0.273895495670119
Traf3ip2	-2.31381444539842	4.80670140007119	2.20203139712305e-06
Hbp1	0.297584318020106	6.60901045459601	0.252982824342371
Etv5	-0.0104669274214901	5.82904712249259	0.992787822509027
Ddx52	0.203112550789552	6.40104334297046	0.264889698316076
Bora	-0.0876414989449085	5.36268616630173	0.821868418017335
Depdc1b	-1.46278605458927	4.40823986173576	0.330955782012372
Ppp3ca	3.1879154871898	9.0452626447468	4.41908829944982e-07
Acvr2a	0.459484261699206	6.26436629346742	0.0801136851145445
Trim26	-0.105839844097697	6.12837313402249	0.701925597845528
Ogfr	0.495661170515872	5.81612049366555	0.102109208603714
Paf1	0.547073152799641	6.85127948692005	0.106565827957448
Traf3ip3	-3.62175584245488	4.03216225259086	0.00230140520189754
Zscan25	-3.43154632824701	5.13715016318332	2.27524118267119e-10
Dhcr24	-0.919351874172555	6.13508754082901	0.020454116475578
Has3	7.37583723389781	3.17538564955882	3.1502968952646e-06
Aplp1	2.37577599355121	8.88035900253361	1.46512273543478e-08
Rbck1	0.105379496413083	6.73533033668399	0.708394777522223
Slc45a3	-0.915505032094254	4.73486321490511	0.591746680867481
Mitf	-1.36338647424385	5.15120441307926	0.0143761743808336
Hinfp	-2.29446604826926	7.24471397962566	0.00183309157928952
Donson	-0.610807601312809	5.83096835556171	0.00548668176338508
Far1	0.856260980411758	7.65507843037252	8.70891304220965e-06
Gpc1	-1.81638071897368	6.77535277522126	3.29523727694854e-06
Gabrb2	1.487144573231	8.85539983014365	0.0353873118553909
Aldh7a1	1.04989311673145	5.56571348821952	0.0011927209864348
Nova2	0.645262426665491	4.81369755253659	0.0760242684978975
Grb7	-0.663344342460023	4.56103215024655	0.53810981465831
Polr3c	0.11602977893782	6.27723502880845	0.748058284003202
Pdp2	7.59035656570878	3.36106783387674	1.55716601519954e-11
Neil3	-3.68901722094449	2.90775402190161	0.13628161796064
Glp2r	-8.47013915055315	4.28631937357595	0.0417352795309272
Ggt1	-1.11922840927461	5.06960931773226	0.250354685370139
Enthd1	-0.450897589151166	3.44507021293451	0.871032166690652
Zfp426	0.555701500629113	6.11520550439832	0.280942508625629
Fmo4	-5.61238473650476	2.05171493765841	0.0324604398219308
Terf2	8.7397708538646	4.4351419674134	2.89316992654263e-22
Isyna1	0.947192459811265	5.85522031252142	1.5055227415339e-05
Itgbl1	-1.52323303113854	5.25923796097457	1.59029170433727e-05
Zfp30	-1.55736610742587	6.38224892081601	1.45253004486661e-10
Wfikkn1	7.62263167284911	3.38454266680742	2.9089600856951e-06
Kcnk10	-0.411462927209927	5.41888451933872	0.491763362474574
Api5	0.971062945124192	7.10413709513194	0.000620930282811701
Nt5dc2	-0.586888929571944	4.95833080271026	0.363262570526378
Smu1	1.00509880801227	7.36907147604591	6.8702220337269e-09
Cct8	3.08180717744227	8.91097665169683	1.13643845605065e-31
Asic4	0.151779294437997	6.46132373937867	0.897520765262305
Eya3	-1.06055731788625	5.63285556818782	0.000229868565114347
Apcdd1	-1.53677992152125	4.18219473235785	0.160232425639487
Pgbd5	0.223962079875234	6.52120857856661	0.562977165729854
Dbh	1.08986090163008	3.78779317357791	0.63862961411692
Pspc1	-0.456273777413311	6.7095089225806	0.0192243972794808
Kpna2	1.34426205718016	5.54925368159876	0.000178298530863939
Vangl2	-1.65063660081152	4.98629121764408	0.000608639737328996
Psap	1.952335704311	9.24511416450257	7.20433923643438e-17
Stam2	-0.0101190007875545	6.25394387227652	0.980932933352756
Slc7a8	0.00505068024052393	6.68768844501428	0.989036721792232
Ubox5	-0.375159974235025	5.84386156622397	0.105539432775006
Cep89	-1.12284391774616	6.01884200402529	2.86808683541045e-07
Gja10	-7.1082720262865	3.10278284220239	0.249241555313316
Mccc2	0.470411055397504	5.96088102522713	0.248196277364461
Kbtbd4	2.16551329731189	6.2522489294101	5.84549498527142e-09
Cpeb1	1.63316791758831	5.56701350058706	3.90725047840069e-08
Traf6	-0.98527439136448	5.27721723126037	0.008369136619044
Pak1	2.22300879574477	8.93077776115848	7.12048647924792e-10
Il4i1	-3.40196469374646	4.19246868418405	0.0019494406507022
Pigs	-0.172517632041651	6.5460106491104	0.475753159699535
Fam126b	2.57685146959411	7.88099137433204	4.96066559023162e-16
Aatf	0.00720491029767548	6.22214233177557	0.988761122079338
Fbxo31	9.38750084870116	5.06147414686476	8.66502648719683e-24
Zfp85	-0.241869620811561	5.66884845390563	0.508935963668888
Nfia	-1.71068437291909	5.19136554617228	0.0172537208080587
Zfp397	-0.11877956622358	6.3184040636957	0.645260783237586
Ablim2	0.0222845085995912	6.01966687401076	0.938903972428374
Tbrg4	-2.5913438312776	5.59904600171139	3.09023680060054e-11
Fam214b	-0.279016303901167	5.51526238862612	0.281679762385976
Dmrt2	5.63298980328412	1.81231380576534	0.0160757960443167
Slc15a5	-1.56141744166372	2.74361989038609	0.614840969983436
Oxsr1	-1.03115245224627	6.13912610062988	0.00027805662539847
Pdia5	-0.991386374237593	5.33633763175274	0.213073955127169
Cct7	3.03267981373745	8.77270291788488	3.45150945223569e-46
Nox1	-2.30545490213746	4.2853835483848	0.00956258533162531
Mef2d	0.904449460299551	6.20000961618439	9.11651366005857e-06
Slc32a1	-0.118742540948538	5.97748115422862	0.928167796507313
Kcnc1	0.764824047785774	7.24826986546631	0.0750600554628094
Tyrp1	8.18974371294216	3.92900513929578	0.00019877790188556
Acvr1	-0.442823225814013	5.48899181070946	0.195655177063062
Bhlhb9	1.54589647382007	7.25919195095031	2.6724635185993e-10
Kpna3	1.35514416387484	6.87406892550365	9.39432699669995e-12
Tctn1	-0.959786641441755	5.1034361651351	0.00283186484790872
Zfp64	0.218718494838914	5.04248921564183	0.556449682570895
Kat5	1.49964598633878	5.64280718882197	0.0180668448441246
Kcna6	1.17687067464686	5.72511948051617	5.55003157595631e-05
Acot11	-0.198554265031999	5.57110609583397	0.866799642153312
Cpne7	10.9193306178139	6.56752276021024	8.6074974468495e-14
Riok2	0.592276607984233	6.10271912254204	0.00612644137466133
Glis2	7.32642831887507	3.12953931785234	8.21136120989733e-12
Rftn1	1.38124845387591	4.89659242706046	0.0736939390061813
Shq1	-1.06608082673935	5.96214554725408	2.85947898391319e-05
Pram1	-0.383538984938137	4.65317821759279	0.49678228622892
Ripk2	-1.2090849345375	5.38459547739633	0.0267285972845466
Nab2	3.7995717189251	4.28368458007734	3.57768165333862e-06
Fam149b	1.13382882524272	5.81997397760954	0.0155008720914732
Zfp354c	0.0779853454254723	6.44317477642766	0.746305795143896
Slc13a2	0.492903738502905	1.91848192801815	0.843291029963876
Zfp329	1.38044055259784	6.24306029971317	3.84455517239381e-10
Shisa7	0.811166992598426	5.27158072924124	0.060210160405474
Tnfrsf8	-2.07336049002699	2.45686160112008	0.448200885899015
Smarcd1	0.530320603972332	5.83666294698978	0.00674931315757058
Prpf4	-0.372650841288683	6.04351361137028	0.12645222550986
Fam126a	-1.26500704102555	5.81669512478386	0.0371549261698685
Sntb1	-0.529506141013017	3.74772934471543	0.777049943488804
Gtf3c5	-0.484026405243336	5.75624134455599	0.0835286649544782
Arhgef25	3.47931409181891	5.67554957954985	2.8655457917377e-19
Slc38a4	1.3546543768118	4.77971566322475	0.369635852198791
Wls	1.11616511373692	7.61735586828259	0.00223556196342356
Acbd3	0.131707276479271	6.11707080573075	0.553214698079266
Srpk3	-0.191367260818858	6.08706400598379	0.418204247097758
Fmo1	8.26986497841745	3.9928823878372	0.00295434923170588
Homez	0.940516572295758	5.28775826169487	0.037992255853948
Msl3	0.152341954733171	5.82400207400531	0.486917695550893
Jrkl	-0.385685340812933	5.98352962676983	0.274169758022904
Rnpc3	-1.49676769558368	9.27314348115655	0.00010148091422141
Abi1	1.03099417843933	6.81470426957646	5.43735945594199e-07
Rorc	-0.919126398495575	2.79801834734321	0.645387707790093
B4galnt1	0.648515375303766	6.508244568756	0.00125224860751963
Csgalnact1	0.649979356943037	5.00462551290758	0.518392352586952
Zbtb3	0.645126553943237	5.07523838698474	0.0680844076637729
Plxdc2	-0.0459221263430578	7.05240374786078	0.934621129882058
Slc11a1	-0.949401690872425	4.35061385527781	0.326205081429372
Cct6a	1.6111362450955	8.00354402837961	3.68489915622396e-15
Fkbp9	-0.520468540611254	5.51807605186963	0.381743528365994
Zkscan14	0.146562088206585	5.73082974548637	0.620665035523036
Entpd3	-0.461833726506007	6.27441718280783	0.351295380941517
Lcp2	0.250853102721316	4.83677609101814	0.902956541169465
Ankrd13d	0.502912295559611	6.29720235347146	0.011525754016816
Hmgcs1	1.34640109599052	7.2618628647865	2.36532642516895e-05
Cdc25b	-0.742445382200101	6.15225005098415	0.00104539889182654
Lrrc1	-0.0844445445020593	5.48582867111814	0.887332894396665
Chst2	0.74365072259475	6.18109168145359	0.196032523049729
Wrap53	0.183628416264839	5.57264424259091	0.46506171198674
Gldn	-0.0136861113569574	4.26002818061386	1
Lpcat2	8.0477587118227	3.7870603098067	4.57689539172849e-09
Zbtb2	0.0731250385064968	5.22474827009636	0.883471428627566
Ppat	0.606360237797864	5.84342769914868	0.00408772000977356
Pole2	-0.854171640502711	4.47992356115571	0.214995596896153
Mex3a	-1.29983748205274	5.30478343351313	0.0128445123587326
Dync1li1	0.959338024526831	6.8906666410304	0.000239919751624862
Baiap2	1.49922849718505	6.57509955074407	0.0120641714625064
Aldh1a2	-5.83337226569602	2.20035535478275	0.00615663138949166
Ptbp3	-0.417614030425286	5.66599896022861	0.194117000846062
Phgdh	-2.96457343122512	4.88298509491837	0.00136523352932305
Nelfa	9.44891840859881	5.12113236254838	1.31430392417334e-36
Nxpe2	-0.9125558189869	4.08983818417868	0.543270619933801
Riok3	0.491373837088519	6.66110873477622	0.00209237001161759
Ptbp1	1.05798597909559	5.01449054894177	0.0851125792801367
Zcchc7	0.721619210756951	6.79239031340183	0.00919310969647814
Fsd1l	0.499666577483843	6.07403453298667	0.174993958593359
Slc22a6	-6.53722235522265	2.68134396281537	0.00289373746958484
Insm2	-1.83458420347257	5.08362252953888	0.0828866538423532
Slc41a1	-0.413355161647274	5.59897997570528	0.109371422401738
Zfp689	8.56572796705333	4.26905682290646	3.24449745443795e-18
Plrg1	0.804438228291401	6.74565495579465	0.000452380424627348
Gmcl1	-0.225504285311988	5.85019026952899	0.27181439172472
Pigb	0.192997726771039	4.9931346894724	0.618294590318676
Plekha8	-1.02278327453422	5.9250406011796	0.0245037802987785
Egfl6	-1.82989684121205	4.9118870673305	0.105105018493642
Gpr161	-1.54751915207913	5.86894302745149	0.00249266612077166
Gmeb2	0.313973359720963	4.7612266171058	0.627029762086227
Lrriq4	-8.14625301156752	3.98568515462734	0.000411036341275467
Pak2	-0.238286806399357	6.0322945480927	0.264999114839631
Zfp286	-0.29239941409063	6.37004817291694	0.258136138918805
Uap1	1.16346164067505	6.50701487349083	0.0524339451429536
Slc9b2	-1.45784032665228	5.55919389730159	2.11769082898305e-05
Frs2	0.020550102614025	5.91379349574013	0.940278314320478
Foxn4	-5.82319209751701	2.21089719812675	0.323750815598272
Acbd5	0.592821479409799	6.54742723025395	0.00518545711598868
Lgals3bp	0.173960020881974	5.57006498792694	0.79441344394791
Tulp1	-5.48581616752064	3.06044472350379	0.0465881782964469
Eya2	-4.06543277926912	5.42801107220546	0.00459737138123835
Il20ra	-2.09919735978994	4.59553383399284	0.202515972837293
Atp6v1b1	-0.741764832200965	2.92013748854866	0.663697485826044
Aldh6a1	1.30153024592685	5.86213508307621	9.48175754590508e-07
Fam114a1	3.79397630813598	5.04091952298416	9.61842890940288e-06
Cdc25a	-1.37301484655621	6.09755040244036	0.0647770653756048
Spata7	0.356323668502902	6.0889525437582	0.0432388919950785
Mus81	0.215348214028437	5.96627024496741	0.356689333466994
Zfp775	-0.326129102481282	5.62721750089073	0.176808450277732
Zbtb34	-0.703311209145264	5.22602190572824	0.0685660936175313
Rnf217	-0.921106793542597	5.50725171620727	0.000266953114959823
Ttll2	0	0.639295229414493	1
Fmo2	3.35905778303725	2.22421953059234	0.219613314994107
Mier1	-0.521687390017157	6.15933871569677	0.0191535693756138
Acvr1b	-2.16900835196645	5.54819366687185	1.11307470668524e-10
Ankle1	0.155432809982769	3.88939955698928	0.907133079438874
Kpna4	-0.321588395780055	6.08416133366952	0.0717402881449119
Clcc1	0.118896194693487	6.30902962916665	0.660194644344522
Efcab12	0.515143142741861	4.84334610748896	0.534547725839298
Amigo2	-0.547181186345483	5.58767703018257	0.45983087229292
Tysnd1	-0.436852428197659	5.32331788402036	0.370387652835977
Asic2	0.215880544037702	5.92343107179568	0.774065715206046
Kcng1	2.8544579294211	3.72776064819837	0.142974814871375
Zfp105	-0.584920163886649	5.71615389452804	0.198423423097622
Tmem108	2.25767109952843	6.8479762674417	1.62952331733803e-05
Zfp87	9.50544248427369	5.17634094743098	3.92133110509327e-39
Gpatch2	-1.35920857770304	6.78018922321252	2.74855257398286e-10
Plag1	-2.22312455469597	5.91560489800933	2.35155423219311e-10
Fastkd3	0.752601664869654	5.81387140216567	0.0634977914277406
Pus10	-0.617306959940206	5.90439952093315	0.00254303115848739
Utp15	0.850911425488011	6.00655542291619	0.0675570097584369
Fpgs	-0.496139094363272	5.899968042323	0.094420581193687
Angpt1	-0.244860238277328	5.92331948891831	0.839411061225649
Cdadc1	1.56519324807449	6.78861644939788	1.11580635045907e-10
Tbl1xr1	-0.803185691776879	6.85741506777401	0.0156198889333492
Tjap1	-0.746566689474248	5.66467801109768	0.00316704542410157
Acsm3	7.94167703773259	3.6758008527195	1.81440355113511e-05
Rcor2	0.204803627070657	3.87823655593643	0.792301206834395
Kcnj3	0.617989825317778	7.19574645511803	0.261900221598849
Eps8l3	2.39112849265376	2.68734762966411	0.36193795620263
Kirrel2	-0.891584664490803	2.33411933462847	0.707196143768972
Acvr2b	-0.602335602395374	5.80231515864889	0.0102693203072642
Camk2d	1.28430603010836	8.27953135565575	0.00365313617654931
Cbll1	0.0904389227506546	6.18039999575897	0.685473070242122
Celf2	0.476368741780152	8.91648724005854	0.20980738839596
Dmrta2	-1.97239050362965	3.8489279384511	0.256877980536143
Atf2	1.75451908761804	7.34449901889124	1.1667761814175e-18
Ric8b	-0.26150842814098	6.50428173008264	0.180273764258618
Pfkfb3	-1.9481695122236	5.56170196941282	2.25350126129721e-07
Gba	1.89357509489298	5.90036764742182	1.00218087826297e-11
Gadl1	-3.11070116855313	2.77440866915458	0.137736051911616
Gnl3	0.447569593277419	6.64691781678128	0.0161769831719635
Stau2	1.11326817671286	7.41346408986386	1.8351350013196e-07
Adra1b	0.495965528441045	5.45599938161797	0.431978662560466
Fgr	-0.772592138071763	3.35302322508195	0.782829407383377
Slc6a18	2.30778686956494	0.767905522090335	0.614938748362429
Gin1	0.296260196100291	5.80048701803186	0.276825520243703
Stk35	-2.04014773783593	5.45883976901658	9.83386179520098e-09
Mmp25	2.13417997706782	0.751418889585769	0.614938748362429
Cdk19	0.410332948254758	6.014217973089	0.277505690746092
Ncf2	-1.03205699337472	3.62331589430349	0.336832988591882
Hrc	-0.822460114348708	3.5123854104704	0.572669617156546
Onecut2	-0.606165149905369	5.70582157408929	0.551145838164012
Eogt	0.000699396767633925	5.67947847079052	1
Pklr	-1.02053421488102	2.22148449310668	0.310512984044555
Shb	-1.50770777995427	4.8935402002071	0.0321346560099375
Arcn1	2.71545689625509	7.13323001816294	4.17570565687067e-34
Npnt	-0.777986270016281	5.54015052875422	0.148377972562006
Tgfbr1	-2.3361595955627	6.80991473933312	1.9075737375732e-19
Bcas1	-1.34376457707628	3.93440665479936	0.14824900943739
Impdh1	0.936783938758467	6.16540157461836	2.35852198315753e-05
Klhl42	8.72200629054826	4.41788344254062	1.2822316060816e-19
Ikzf3	-6.41035178793897	2.59646939051862	1.62199857884591e-06
Prf1	-7.84645841161985	3.72406011482065	0.00116786103080415
Cylc1	5.54420043146477	1.79265781019677	0.0388691723864641
Rai2	0.187254277603971	5.31200085999992	0.787761403838942
Zfp119b	-0.430665165822372	5.72890634141142	0.565495388333207
Btbd3	1.1376391186435	7.11534019342798	0.0337725117910006
Adck1	0.512668685360704	6.12190075090659	0.0433890791630137
Plekhn1	0.574696446447722	4.20432142181198	0.623436237883782
Ncln	0.281741191218077	6.0718923352329	0.132132336229964
Pvrl1	7.75279248258226	3.50970077646548	1.35548158396372e-10
Ephx2	-0.84635276534395	6.08407376757369	0.000652583490760485
Rps6kl1	-1.50468636591989	7.10418170329864	2.47436925369113e-08
Slc47a1	-0.951413478433028	5.57513804383406	0.530560208536186
Mon1b	8.84250578146155	4.53361896831182	2.62711162792247e-20
Zkscan3	0.250207553937531	6.44900432911951	0.128553492803992
St6gal2	1.12051276991175	6.67197705228475	0.000856458188770961
Prox2	-0.707574961623761	4.35760738694291	0.351953548056214
Slc16a12	0.0614090951528903	3.75507134618676	0.971498606992352
Maob	-0.343516005477636	6.29950216021849	0.806671259069603
Rft1	0.0378017109874869	5.56403603393067	0.881537368623337
Pdilt	0	0.639295229414493	1
Cyp4f39	-2.08016994231579	2.13663808979002	0.530030708899144
Kdm4d	-1.20567132154593	5.07608757811995	0.0234164675088615
Zbtb37	-1.0305600005657	5.54503873689384	0.164028660079953
Tbc1d22b	-1.12621405020976	5.63146123466218	0.00302470598064137
Ugp2	1.21570989350308	7.32503040959415	0.000561375253010215
Coro2a	-1.12557396459026	5.93958391011508	0.102760016612467
Katnal2	-1.03226006015671	5.46421087549297	0.104635797462592
Slc13a5	3.88161067711673	3.8050089999272	0.0454918156297017
Samd1	-0.707514894726738	4.25111544594801	0.140531420270417
Accsl	0.244991204978218	4.54612876036406	0.798258873541722
Dars	1.47679612629501	6.94626323123042	3.52677918579725e-14
Slc1a4	-0.770629256513395	6.27585899943329	0.00530477860773461
Parpbp	-0.329380144037388	4.36804069229931	0.794076889467766
Tfcp2	-0.556319241138077	5.92347996327359	0.0176938799204559
Wasf3	-0.655181978427197	5.07776087718217	0.0891013933035274
Dytn	0.590382700414722	3.71290550614555	0.726042694007729
Ppp3cc	0.0490941154728532	6.21455817516831	0.89222705169658
Slc22a7	-2.009629503773	3.77842039458368	0.0313021540799316
Il1rl2	-1.93820266425584	4.71528187252517	0.328165458184752
Slc43a1	-4.72211034716052	5.27516636807659	5.69994992854112e-05
Fmo5	-3.78955959197528	5.16972622893327	5.45288919349682e-07
Armcx5	0.472239732058548	6.20220694026251	0.0237101343376638
Trim35	3.87037718500374	6.54778009980344	3.29591161813146e-24
Bbs4	1.72088910058571	7.53857590062514	2.21099324902816e-08
Pfkfb2	0.193001659384099	5.93735093037361	0.494600859122498
Yap1	-0.979826279204195	4.08378903576519	0.297884676915796
Wasl	0.82991896239955	7.00607477606558	0.00284971054801636
Rora	2.41616323062696	9.25897978115379	0.00151901033004986
Ccdc85a	0.780349176606915	6.45582710783467	0.0211086074701146
Syt10	0.355415201377456	3.95600962035909	0.868293303222364
Rbpj	-1.61903692375074	5.38526610126828	4.99930170336265e-07
Top1mt	-1.0543265906917	6.22491050004196	0.000309344414509869
Cdc6	-2.36989918536489	4.84848160301689	0.047989302593728
Krt73	1.0974578194016	0.677908971924993	0.999999999999999
Txnrd2	-0.232125354095236	6.19513413716264	0.346752059525726
Fam98a	-0.612112418730188	5.65648472446461	0.00671971070345097
Lap3	0.281468796654425	5.85233522983458	0.209891271774297
Bace1	0.174525795231961	6.45220675285872	0.391736334215241
Gk5	-0.85046343838021	5.40837416392899	0.266168864289906
Tab1	-0.137223978860875	5.54928661053362	0.687555607697844
Btd	-0.685370920496894	5.60321205709836	0.0840728312067151
Cerkl	-1.48878494738663	4.67084609361793	0.326388721088959
Adck5	-0.331628103771759	6.11361576762306	0.0797560107866045
Grk1	-3.90170191072304	1.25187172764238	0.42646233128674
Slc13a1	-1.7017144288181	2.74191003034218	0.435737287895229
Pparg	0.450128195399173	4.7133220113561	0.657531790322085
Esr2	2.08092575439605	3.82742357272046	0.103208716925051
Kcna2	0.269823513709349	8.30682624100106	0.657734900537347
Kcnv1	1.34596244820918	5.83967941861204	0.284799523410187
Plekhd1	-0.11829219309322	5.68094029759066	0.893840248702302
Ces5a	7.47424957263362	3.25457844317832	4.7080036753081e-09
Efs	-0.540840180603186	4.81894335244852	0.753259136451856
Ogfod1	9.48071424908294	5.15301882930572	1.32185306742212e-36
Plagl2	-0.794191192749632	5.39516407922316	0.0322468942136593
Bpifb4	3.15865818104265	0.897916814264153	0.240111277593677
Wee2	1.67894188298233	4.25611046469938	0.0363931718473218
Angptl2	-2.44672407047304	5.09820821356765	0.013293694624623
Rtcb	11.5075971818462	7.15509570307748	1.60076589743018e-115
Dnajc1	-0.283478145412748	5.58422713134894	0.502758259915821
Zkscan4	0.070267834477481	5.56679844610949	0.912814561059205
Cdc20	0.410810061659298	4.99654754929593	0.55262338091776
Dnajc21	0.206110454828317	6.42183056857702	0.73685409946296
Gpr176	0.0984643502243137	5.18659673864697	0.833602066811702
Pigz	-1.43060717632656	6.16878457714893	1.87171007852001e-06
Zfp639	0.740794190148168	6.08853282635457	0.287685126607622
Ppil2	1.28438875736244	6.89253002104857	0.00167861483453291
Txlng	-1.00198718991465	6.73001939485778	0.000113904854425065
Bmpr1b	-1.43403452265008	5.6805635623191	0.0105487558841594
Tigd2	-0.637295649079963	6.73149810035196	0.137411540304424
Sytl1	1.59900762137135	4.3312859047961	0.218095998875191
Arfgap2	-0.132109734113544	5.36378690510894	0.698938484126506
Klhl33	-0.898245659112839	4.36958989660237	0.42177917432378
Bco2	-0.217696779281175	4.38421681582973	0.765534565585524
Psip1	1.42731881766249	8.13749046298766	2.47343615543744e-06
Impdh2	-0.261799583959368	5.96229174640777	0.312706865588456
Fam111a	-1.68149066446753	5.1281839507555	0.0173074156831923
Syt6	-0.151387160176588	5.43994683808421	0.927722908430778
Zfp692	-0.518765960863448	6.40162313826686	0.0208091720958542
Arsb	0.966840571281778	6.00267326490066	0.000642716453728331
Caps2	-0.721001311018907	6.08272065106925	0.427193467732272
Adad2	6.55531022379037	2.48687233360754	0.000885443915529712
Slc1a3	-4.74691042492633	4.68216851686066	3.68839239920289e-10
Creb3l2	-1.35335332102145	5.24216990683494	0.045585862982695
Acrbp	0.209477764246102	4.52592357484735	0.863599718943721
Zfp280b	-1.09208103230414	6.09944150598274	5.19574843075647e-05
Slc16a6	-1.53896159100102	5.51414721044833	0.000101693580783501
Slc18a3	-1.06687713818869	0.916206163611088	0.795189339631434
Slc22a8	1.1235302979323	4.13575152831244	0.513078825775019
Scnn1b	6.3861532557498	2.38116013000034	0.00559628656985078
Ecm1	-0.725005278369365	5.38061401570195	0.0666382280941632
Tom1l2	2.0012505936409	6.60704614720757	9.18450648443647e-16
Slc18a2	2.1447164972853	4.38585252187326	0.0155199545689641
Rcor3	-1.71318890250389	6.81525306902305	1.19609334555129e-12
Atg13	1.52783655401421	7.17993349819438	1.06310229884304e-06
Mospd2	-0.815059139495164	5.62858734389857	0.00340840016551708
Csf1	-0.211825386393107	5.28669586453019	0.705863900582464
Dpysl4	0.171071360804216	6.71716534619796	0.743713236617797
Arsk	-1.45054792068699	5.92763391820116	0.0105271702954153
Atp6v1b2	4.0056104594016	9.95779704638178	4.77461258879744e-48
Slc1a1	1.0818570184899	7.26877886593241	0.00235230801501116
Eif2b4	0.521277092670084	6.49499839474135	0.0134921109160654
Foxg1	-0.94677064684853	4.37565939791681	0.594100731745408
Cyp11a1	7.19181499998314	3.01400029544055	0.00231574296742969
Usp14	2.91043395718892	8.42736188209914	6.85396833959582e-44
Chrnb2	0.411891998950002	6.03746924843683	0.29394152897483
Krt75	-4.97618869223528	1.71284380429981	0.00849844242948368
Slc2a2	-1.15457520299766	4.04659766470421	0.42005451681017
Spats2	-0.894005243164993	6.07581467377688	0.000379804602730503
Arhgap40	1.84624119301365	3.78692536861618	0.0929490551808763
Nrf1	-0.352702124443476	5.62976260815911	0.165247352212969
Siae	0.516266702690805	5.86359934695477	0.0619829143891389
Amigo1	-0.275850053160484	6.22313017010172	0.189065467742865
Tmem39b	-0.340337703161596	5.2096599265	0.242164651496307
Cwf19l1	0.782359705266362	5.65472625830339	0.000755183922996474
Cyp26b1	6.42680896351441	2.37298246395611	0.00341519258757944
Pax7	0.381148521864309	3.20313754213245	0.87236248207461
Crispld1	-0.182402529888391	5.03516336973633	0.845301151348634
Gm3854	-0.607643582843284	5.62244694064053	0.148819762433607
Rbm46	-2.57892461285173	4.91705759842248	0.0591529251585291
Ankrd34c	1.67701579288418	6.35688287014478	1.08700141777862e-08
Otop2	-0.788602117314178	3.14013442570639	0.771868721408296
Glrb	2.89785931639009	8.26229787882663	1.85896575627512e-18
Dkc1	0.701588476189788	6.29231463220609	0.000153833141253284
Phf10	-0.235129568184153	5.08956178970131	0.719526250496192
Spata2	-0.523082054266424	5.941097381338	0.0434350384651218
Slc22a13	-0.774573584826614	4.27219694466026	0.3884060943023
Ppp2r5c	0.971746264749093	7.12991868390304	6.35861732632887e-05
Hiatl1	9.7668070962048	5.43227519243303	1.94967749808803e-44
Banp	9.58576152402464	5.25510260850706	7.16167789694024e-24
Pmpca	0.727687289551764	6.42423112404162	0.000513113908615982
Nop58	-0.40620656465424	7.26431039383533	0.0475781701056224
Zbtb45	0.786223109286544	4.63145397238862	0.0331494068659793
Prpf19	2.01122435867392	6.46932268672377	3.30860172209057e-29
Dcaf11	1.44011527703911	7.13738074050134	3.22671216059089e-07
Fbxl7	-1.44864429415122	4.78309150449654	0.276757191567108
Spag6	1.72380738921348	5.17701372735068	0.0687249662178357
Camkk1	-0.219068710547366	6.92947311110251	0.409578909616698
Fam20a	-2.69670966663607	5.16530463703419	0.000621941648326234
Zfp648	-0.94992072959304	3.96288464143761	0.687359539340564
Sf3a3	0.791537960758836	7.07873858032042	1.38412145862629e-06
Srek1	0.147955881433481	8.07784848292489	0.540126492649668
Tyr	-2.76176190768394	1.88758243238496	0.351289626927574
Lck	8.26997125241633	3.99481762745011	3.15655016467411e-09
Zfp13	8.87819335768397	4.56800391819208	2.29373414169609e-21
Card9	-1.55480162086427	4.20486128364503	0.0468964978716745
Pvr	7.82623463604969	3.57884483216356	8.85135794577357e-12
Dcaf17	0.0056626138535605	5.77479617296714	0.984354251003184
Pgs1	-0.0495128179047859	6.51385935281245	0.892190382333998
Slc1a5	1.76565480628308	3.47956735168161	0.0416786609056942
Aoah	-3.5915813424682	4.93103358458671	0.00704870830130678
Rad21l	-0.850371289122908	5.09501332131518	0.372310891196644
