uniprot	unigene	gene	index	order
MTBP_MOUSE	Mtbp	Mtbp	34055	0
N6MT1_MOUSE	N6amt1	N6amt1	34307	0
NDE1_MOUSE	Nde1	Nde1	34451	0
NB5R5_MOUSE	Cyb5rl	Cyb5rl	6074	0
MYF6_MOUSE	Myf6	Myf6	34215	0
MYCD_MOUSE	Myocd	Myocd	34276	0
NKX22_MOUSE	Nkx2-2	Nkx2-2	34674	0
NMT2_MOUSE	Nmt2	Nmt2	34739	0
NEP_MOUSE	Mme	Mme	33731	0
MXI1_MOUSE	Mxi1	Mxi1	34188	0
NHLC1_MOUSE	Nhlrc1	Nhlrc1	34624	0
GRP_MOUSE	Grp	Grp	23680	0
GLYM_MOUSE	Shmt2	Shmt2	40319	0
GRIA3_MOUSE	Gria3	Gria3	23642	0
HERC4_MOUSE	Herc4	Herc4	24017	0
LDHA_MOUSE	Ldha	Ldha	31506	0
HUTI_MOUSE	Amdhd1	Amdhd1	2857	0
HNF1B_MOUSE	Hnf1b	Hnf1b	24216	0
HMGA1_MOUSE	Hmga1	Hmga1	24170	0
IF44L_MOUSE	Ifi44l	Ifi44l	24516	0
ICOSL_MOUSE	Icosl	Icosl	24480	3
IFIT3_MOUSE	Ifit3	Ifit3	24521	0
ICLN_MOUSE	Clns1a	Clns1a	5454	0
IHO1_MOUSE	Ccdc36	Ccdc36	4623	1
HXA6_MOUSE	Hoxa6	Hoxa6	24265	0
IL6RB_MOUSE	Il6st	Il6st	25104	0
IKZF2_MOUSE	Ikzf2	Ikzf2	25022	0
HYAL3_MOUSE	Hyal3	Hyal3	24445	0
HUWE1_MOUSE	Huwe1	Huwe1	24441	0
LYG1_MOUSE	Lyg1	Lyg1	31914	0
IRF3_MOUSE	Irf3	Irf3	25238	0
IRG1_MOUSE	Irg1	Irg1	25245	1
IPP_MOUSE	Ipp	Ipp	25203	0
K1C9_MOUSE	Krt9	Krt9	25876	0
K1KB9_MOUSE	Klk1b9	Klk1b9	25755	0
IRF4_MOUSE	Irf4	Irf4	25239	0
K1KB1_MOUSE	Klk1b1	Klk1b1	25733	0
IRS4_MOUSE	Irs4	Irs4	25253	0
IPYR_MOUSE	Ppa1	Ppa1	37714	0
INT2_MOUSE	Ints2	Ints2	25181	0
IP6K3_MOUSE	Ip6k3	Ip6k3	25193	0
IN35_MOUSE	Ifi35	Ifi35	24514	0
INSL3_MOUSE	Insl3	Insl3	25171	0
INSI1_MOUSE	Insig1	Insig1	25169	0
INAR2_MOUSE	Ifnar2	Ifnar2	24546	0
ITB7_MOUSE	Itgb7	Itgb7	25313	0
INSM2_MOUSE	Insm2	Insm2	25175	0
ITIH5_MOUSE	Itih5	Itih5	25320	0
JERKY_MOUSE	Jrk	Jrk	25384	0
KDM7A_MOUSE	Kdm7a	Kdm7a	25578	0
KI3L1_MOUSE	Kir3dl1	Kir3dl1	25644	0
KPCB_MOUSE	Prkcb	Prkcb	37952	0
KCC1D_MOUSE	Camk1d	Camk1d	4382	0
LDB3_MOUSE	Ldb3	Ldb3	31505	0
KLH12_MOUSE	Klhl12	Klhl12	25692	0
KIT_MOUSE	Kit	Kit	25653	0
L10K_MOUSE	D8Ertd738e	D8Ertd738e	6345	0
KRA54_MOUSE	Krtap5-4	Krtap5-4	25921	0
LHX5_MOUSE	Lhx5	Lhx5	31580	0
LRIG3_MOUSE	Lrig3	Lrig3	31734	0
LRN4L_MOUSE	Lrrn4cl	Lrrn4cl	31836	0
LYRM7_MOUSE	Lyrm7	Lyrm7	31934	0
MALR1_MOUSE	Malrd1	Malrd1	32025	0
LIGO2_MOUSE	Lingo2	Lingo2	31617	0
MA1A2_MOUSE	Man1a2	Man1a2	32036	0
MAN1_MOUSE	Lemd3	Lemd3	31532	0
LYZL4_MOUSE	Lyzl4	Lyzl4	31946	0
M3K3_MOUSE	Map3k3	Map3k3	32079	0
MAGB4_MOUSE	Mageb4	Mageb4	32000	0
M10L1_MOUSE	Mov10l1	Mov10l1	33810	0
MASU1_MOUSE	Malsu1	Malsu1	32026	0
LX12B_MOUSE	Alox12b	Alox12b	2822	0
MAP1S_MOUSE	Map1s	Map1s	32060	0
MARF1_MOUSE	Marf1	Marf1	32147	0
MAP1A_MOUSE	Map1a	Map1a	32056	0
MET_MOUSE	Met	Met	32344	0
MARH8_MOUSE	March8	March8	32137	1
MTCL1_MOUSE	Mtcl1	Mtcl1	34058	0
PAK4_MOUSE	Pak4	Pak4	36768	0
NCK2_MOUSE	Nck2	Nck2	34426	0
MYOF_MOUSE	Myof	Myof	34278	0
MYOM3_MOUSE	Myom3	Myom3	34282	0
NCOA6_MOUSE	Ncoa6	Ncoa6	34440	0
NAL4A_MOUSE	Nlrp4a	Nlrp4a	34704	0
NAA16_MOUSE	Naa16	Naa16	34319	0
NAAA_MOUSE	Naaa	Naaa	34328	0
NAA15_MOUSE	Naa15	Naa15	34318	0
EF1G_MOUSE	Eef1g	Eef1g	7238	0
ELOV4_MOUSE	Elovl4	Elovl4	7406	0
ENO4_MOUSE	Eno4	Eno4	7467	0
F117A_MOUSE	Fam117a	Fam117a	7789	0
FA13A_MOUSE	Fam13a	Fam13a	7820	0
F10C1_MOUSE	Fra10ac1	Fra10ac1	8423	0
FAIM1_MOUSE	Faim	Faim	7769	0
EPN4_MOUSE	Clint1	Clint1	5437	0
ESCO1_MOUSE	Esco1	Esco1	7601	0
EOMES_MOUSE	Eomes	Eomes	7492	0
FMT_MOUSE	Mtfmt	Mtfmt	34068	0
FKBP4_MOUSE	Fkbp4	Fkbp4	8291	0
FKB11_MOUSE	Fkbp11	Fkbp11	8280	0
FBXL8_MOUSE	Fbxl8	Fbxl8	8083	0
FGF11_MOUSE	Fgf11	Fgf11	8211	0
FBX40_MOUSE	Fbxo40	Fbxo40	8107	0
FITM1_MOUSE	Fitm1	Fitm1	8275	0
FYN_MOUSE	Fyn	Fyn	8515	0
G137B_MOUSE	Gpr137b	Gpr137b	23518	0
FUT2_MOUSE	Fut2	Fut2	8495	0
FSBP_MOUSE	Fsbp	Fsbp	8452	0
FOXC1_MOUSE	Foxc1	Foxc1	8369	0
FOLR1_MOUSE	Folr1	Folr1	8357	0
FST_MOUSE	Fst	Fst	8464	0
GAK1B_MOUSE	Fam198b	Fam198b	7894	2
GKN1_MOUSE	Gkn1	Gkn1	8840	0
GBRA4_MOUSE	Gabra4	Gabra4	8570	0
GLGB_MOUSE	Gbe1	Gbe1	8673	0
GIMA5_MOUSE	Gimap5	Gimap5	8799	0
GBRA2_MOUSE	Gabra2	Gabra2	8568	0
GFRA2_MOUSE	Gfra2	Gfra2	8760	0
GBGT2_MOUSE	Gngt2	Gngt2	23409	0
GOLM1_MOUSE	Golm1	Golm1	23433	0
GRB2_MOUSE	Grb2	Grb2	23629	0
HBAZ_MOUSE	Hba-x	Hba-x	23933	1
GPN3_MOUSE	Gpn3	Gpn3	23494	0
KPCA_MOUSE	Prkca	Prkca	37951	0
KAT2A_MOUSE	Kat2a	Kat2a	25409	0
KCNE3_MOUSE	Kcne3	Kcne3	25458	0
KTI12_MOUSE	Kti12	Kti12	25936	0
LAG3_MOUSE	Lag3	Lag3	31403	0
LRP1_MOUSE	Lrp1	Lrp1	31739	0
LRIT1_MOUSE	Lrit1	Lrit1	31735	0
LTBP3_MOUSE	Ltbp3	Ltbp3	31874	0
LRC26_MOUSE	Lrrc26	Lrrc26	31771	0
LMF2_MOUSE	Lmf2	Lmf2	31654	0
LONP2_MOUSE	Lonp2	Lonp2	31679	0
MBD4_MOUSE	Mbd4	Mbd4	32187	0
MCAT_MOUSE	Slc25a20	Slc25a20	40535	0
MCCA_MOUSE	Mccc1	Mccc1	32214	0
MAG_MOUSE	Mag	Mag	31981	0
MCEE_MOUSE	Mcee	Mcee	32217	0
MCPT8_MOUSE	Mcpt8	Mcpt8	32245	0
MARC2_MOUSE	Marc2	Marc2	32127	1
MAEA_MOUSE	Maea	Maea	31972	0
MGST1_MOUSE	Mgst1	Mgst1	32436	0
MGMT_MOUSE	Mgmt	Mgmt	32433	0
EGLN2_MOUSE	Egln2	Egln2	7286	0
F135B_MOUSE	Fam135b	Fam135b	7817	0
EXOSX_MOUSE	Exosc10	Exosc10	7690	0
F136A_MOUSE	Fam136a	Fam136a	7818	0
EST4A_MOUSE	Ces4a	Ces4a	5144	0
EPHA7_MOUSE	Epha7	Epha7	7517	0
FOCAD_MOUSE	Focad	Focad	8355	0
EPHA8_MOUSE	Epha8	Epha8	7518	0
FKBPL_MOUSE	Fkbpl	Fkbpl	8297	0
FBX46_MOUSE	Fbxo46	Fbxo46	8113	0
FGF14_MOUSE	Fgf14	Fgf14	8214	0
FILA_MOUSE	Flg	Flg	8302	0
FANCI_MOUSE	Fanci	Fanci	8021	0
FXYD5_MOUSE	Fxyd5	Fxyd5	8510	0
FCL_MOUSE	Tsta3	Tsta3	43545	2
FUMH_MOUSE	Fh1	Fh1	8247	1
GA45B_MOUSE	Gadd45b	Gadd45b	8591	0
FXL21_MOUSE	Fbxl21	Fbxl21	8076	0
FOXB2_MOUSE	Foxb2	Foxb2	8368	0
GIMA4_MOUSE	Gimap4	Gimap4	8798	0
GIPC1_MOUSE	Gipc1	Gipc1	8811	0
GCH1_MOUSE	Gch1	Gch1	8699	0
GELS_MOUSE	Gsn	Gsn	23711	0
GPR88_MOUSE	Gpr88	Gpr88	23587	0
GNS_MOUSE	Gns	Gns	23423	0
GRAP1_MOUSE	Gripap1	Gripap1	23666	0
GRM5_MOUSE	Grm5	Grm5	23675	0
H2AW_MOUSE	H2afy2	H2afy2	23874	1
GTPB3_MOUSE	Gtpbp3	Gtpbp3	23769	0
H2A1I_MOUSE	Hist1h2ai	Hist1h2ai	24094	1
GTPB8_MOUSE	Gtpbp8	Gtpbp8	23772	0
HELB_MOUSE	Helb	Helb	24000	0
KMT5A_MOUSE	Setd8	Setd8	40187	1
KCNQ2_MOUSE	Kcnq2	Kcnq2	25519	0
MTMRC_MOUSE	Mtmr12	Mtmr12	34091	0
LG3BP_MOUSE	Lgals3bp	Lgals3bp	31551	0
LDOC1_MOUSE	Ldoc1	Ldoc1	31520	0
LASP1_MOUSE	Lasp1	Lasp1	31446	0
LRA25_MOUSE	Fam89b	Fam89b	8004	0
LRRF2_MOUSE	Lrrfip2	Lrrfip2	31826	0
NAV3_MOUSE	Nav3	Nav3	34398	0
LRC23_MOUSE	Lrrc23	Lrrc23	31768	0
LMTK1_MOUSE	Aatk	Aatk	2260	0
LKHA4_MOUSE	Lta4h	Lta4h	31868	0
LMAN1_MOUSE	Lman1	Lman1	31644	0
LICH_MOUSE	Lipa	Lipa	31621	0
LRFN2_MOUSE	Lrfn2	Lrfn2	31725	0
LIPM_MOUSE	Lipm	Lipm	31629	0
LIPN_MOUSE	Lipn	Lipn	31630	0
LIMS2_MOUSE	Lims2	Lims2	31602	0
LIGO4_MOUSE	Lingo4	Lingo4	31619	0
LIMA1_MOUSE	Lima1	Lima1	31594	0
MBD5_MOUSE	Mbd5	Mbd5	32188	0
MAMC2_MOUSE	Mamdc2	Mamdc2	32028	0
MCCB_MOUSE	Mccc2	Mccc2	32216	0
MINY1_MOUSE	Fam63a	Fam63a	7968	1
MED9_MOUSE	Med9	Med9	32307	0
MET15_MOUSE	Mettl15	Mettl15	32356	0
MLXPL_MOUSE	Mlxipl	Mlxipl	33723	0
MEIKN_MOUSE	Meikin	Meikin	32324	0
MPRIP_MOUSE	Mprip	Mprip	33839	0
MORN2_MOUSE	Morn2	Morn2	33800	0
MOT14_MOUSE	Slc16a14	Slc16a14	40455	0
MPU1_MOUSE	Mpdu1	Mpdu1	33816	0
MRP4_MOUSE	Abcc4	Abcc4	2293	0
MSD4_MOUSE	Msantd4	Msantd4	34011	0
MSRB3_MOUSE	Msrb3	Msrb3	34035	0
MTMR9_MOUSE	Mtmr9	Mtmr9	34098	0
GSK3A_MOUSE	Gsk3a	Gsk3a	23708	0
HERC2_MOUSE	Herc2	Herc2	24015	0
HINT3_MOUSE	Hint3	Hint3	24071	0
HMGN5_MOUSE	Hmgn5	Hmgn5	24202	0
HSPB6_MOUSE	Hspb6	Hspb6	24400	0
HTAI2_MOUSE	Htatip2	Htatip2	24417	0
HPS6_MOUSE	Hps6	Hps6	24314	0
HPSE2_MOUSE	Hpse2	Hpse2	24316	0
I10R2_MOUSE	Il10rb	Il10rb	25028	0
IF4A2_MOUSE	Eif4a2	Eif4a2	7352	0
IFI5B_MOUSE	Mnda	Mnda	33766	0
IRX2_MOUSE	Irx2	Irx2	25255	0
INT6_MOUSE	Ints6	Ints6	25185	0
K1C13_MOUSE	Krt13	Krt13	25828	0
ITA8_MOUSE	Itga8	Itga8	25295	0
ITAD_MOUSE	Itgad	Itgad	25297	0
IPIL1_MOUSE	Itpripl1	Itpripl1	25339	0
IZUM2_MOUSE	Izumo2	Izumo2	25350	0
MD1L1_MOUSE	Mad1l1	Mad1l1	31966	0
JAM1_MOUSE	F11r	F11r	7714	0
ITGBL_MOUSE	Itgbl1	Itgbl1	25315	0
ITM2C_MOUSE	Itm2c	Itm2c	25326	0
IPO7_MOUSE	Ipo7	Ipo7	25200	0
ITPI2_MOUSE	Ssfa2	Ssfa2	41517	3
KDM4A_MOUSE	Kdm4a	Kdm4a	25567	0
KRBA1_MOUSE	Krba1	Krba1	25818	0
KAT5_MOUSE	Kat5	Kat5	25412	0
KS6B1_MOUSE	Rps6kb1	Rps6kb1	39579	0
KNCN_MOUSE	Kncn	Kncn	25800	0
KCC1A_MOUSE	Camk1	Camk1	4381	0
L2HDH_MOUSE	L2hgdh	L2hgdh	25943	0
LFG3_MOUSE	Tmbim1	Tmbim1	42472	0
LAMA1_MOUSE	Lama1	Lama1	31407	0
LHX9_MOUSE	Lhx9	Lhx9	31583	0
LUZP2_MOUSE	Luzp2	Luzp2	31889	0
MARH4_MOUSE	March4	March4	32133	2
MFRP_MOUSE	Mfrp	Mfrp	32399	0
MEII1_MOUSE	Mei1	Mei1	32321	0
MEF2B_MOUSE	Mef2b	Mef2b	32311	0
MMAD_MOUSE	Mmadhc	Mmadhc	33728	0
MIC60_MOUSE	Immt	Immt	25119	0
MRP2_MOUSE	Abcc2	Abcc2	2291	0
MP2K6_MOUSE	Map2k6	Map2k6	32068	0
MS18A_MOUSE	Mis18a	Mis18a	33682	0
MTD2L_MOUSE	Mthfd2l	Mthfd2l	34078	0
MUL1_MOUSE	Mul1	Mul1	34135	0
MUP4_MOUSE	Mup4	Mup4	34166	0
MYOD1_MOUSE	Myod1	Myod1	34277	0
NCAM1_MOUSE	Ncam1	Ncam1	34407	0
MYOME_MOUSE	Pde4dip	Pde4dip	37034	0
MTHFS_MOUSE	Mthfs	Mthfs	34081	0
PHS2_MOUSE	Pcbd2	Pcbd2	36875	0
MYADM_MOUSE	Myadm	Myadm	34191	0
MYBB_MOUSE	Mybl2	Mybl2	34196	0
MYO1C_MOUSE	Myo1c	Myo1c	34259	0
NPAT_MOUSE	Npat	Npat	34802	0
NKX12_MOUSE	Nkx1-2	Nkx1-2	34672	0
F155A_MOUSE	Fam155a	Fam155a	7832	0
F183B_MOUSE	Fam183b	Fam183b	7873	0
ERD22_MOUSE	Kdelr2	Kdelr2	25558	0
FAAH1_MOUSE	Faah	Faah	7747	0
EP400_MOUSE	Ep400	Ep400	7494	0
EPYC_MOUSE	Epyc	Epyc	7547	0
EST2A_MOUSE	Ces2a	Ces2a	5134	0
FUCO2_MOUSE	Fuca2	Fuca2	8485	0
FUND2_MOUSE	Fundc2	Fundc2	8488	0
GAR1_MOUSE	Gar1	Gar1	8639	0
GABP2_MOUSE	Gabpb2	Gabpb2	8566	0
GALM_MOUSE	Galm	Galm	8605	0
GID4_MOUSE	Gid4	Gid4	8790	0
GNL3_MOUSE	Gnl3	Gnl3	23412	0
GPC5_MOUSE	Gpc5	Gpc5	23476	0
GRB10_MOUSE	Grb10	Grb10	23627	0
GP150_MOUSE	Gpr150	Gpr150	23529	0
GROA_MOUSE	Cxcl1	Cxcl1	6037	0
GXLT1_MOUSE	Gxylt1	Gxylt1	23796	0
GSTT1_MOUSE	Gstt1	Gstt1	23734	0
HARB1_MOUSE	Harbi1	Harbi1	23910	0
KLH11_MOUSE	Klhl11	Klhl11	25691	0
KCNA5_MOUSE	Kcna5	Kcna5	25439	0
KLRA5_MOUSE	Klra5	Klra5	25773	0
KCNJ5_MOUSE	Kcnj5	Kcnj5	25488	0
LRC20_MOUSE	Lrrc20	Lrrc20	31767	0
LRC58_MOUSE	Lrrc58	Lrrc58	31802	0
LMCD1_MOUSE	Lmcd1	Lmcd1	31652	0
LMBL4_MOUSE	L3mbtl4	L3mbtl4	25948	0
LNX2_MOUSE	Lnx2	Lnx2	31676	0
LRFN4_MOUSE	Lrfn4	Lrfn4	31727	0
LMBRL_MOUSE	Lmbr1l	Lmbr1l	31649	0
MCA3_MOUSE	Eef1e1	Eef1e1	7237	0
MED20_MOUSE	Med20	Med20	32291	0
MIC26_MOUSE	Apoo	Apoo	3134	0
MELK_MOUSE	Melk	Melk	32329	0
MOT6_MOUSE	Slc16a5	Slc16a5	40459	0
MRP3_MOUSE	Abcc3	Abcc3	2292	0
MOT5_MOUSE	Slc16a4	Slc16a4	40458	0
MORC3_MOUSE	Morc3	Morc3	33795	0
MRGB5_MOUSE	Mrgprb5	Mrgprb5	33874	0
MMP10_MOUSE	Mmp10	Mmp10	33735	0
MRGB3_MOUSE	Mrgprb3	Mrgprb3	33872	0
MMP24_MOUSE	Mmp24	Mmp24	33750	0
PAR4_MOUSE	F2rl3	F2rl3	7722	0
MTFP1_MOUSE	Mtfp1	Mtfp1	34069	0
PAK5_MOUSE	Pak7	Pak7	36770	1
MYP0_MOUSE	Mpz	Mpz	33846	0
NAL4E_MOUSE	Nlrp4e	Nlrp4e	34708	0
ENDOV_MOUSE	Endov	Endov	7457	0
EFC10_MOUSE	Efcab10	Efcab10	7245	0
GPR15_MOUSE	Gpr15	Gpr15	23528	0
GOGA2_MOUSE	Golga2	Golga2	23425	0
GRAF_MOUSE	Gzmf	Gzmf	23812	0
HAUS4_MOUSE	Haus4	Haus4	23921	0
H2A2A_MOUSE	Hist2h2aa2	Hist2h2aa2	24137	1
H17B6_MOUSE	Hsd17b6	Hsd17b6	24359	0
HSF4_MOUSE	Hsf4	Hsf4	24374	0
IGS11_MOUSE	Igsf11	Igsf11	25003	0
ICAM4_MOUSE	Icam4	Icam4	24473	0
IFNAC_MOUSE	Ifna12	Ifna12	24533	0
IFNE_MOUSE	Ifne	Ifne	24548	0
ICAM5_MOUSE	Icam5	Icam5	24474	0
IKBA_MOUSE	Nfkbia	Nfkbia	34598	0
IF2M_MOUSE	Mtif2	Mtif2	34084	0
HXB13_MOUSE	Hoxb13	Hoxb13	24270	0
ING3_MOUSE	Ing3	Ing3	25139	0
IRX3_MOUSE	Irx3	Irx3	25256	0
ISX_MOUSE	Isx	Isx	25278	0
INO80_MOUSE	Ino80	Ino80	25149	0
IMP3_MOUSE	Imp3	Imp3	25120	0
ITPK1_MOUSE	Itpk1	Itpk1	25331	0
ITPR1_MOUSE	Itpr1	Itpr1	25335	0
KCTD3_MOUSE	Kctd3	Kctd3	25548	0
KCP3_MOUSE	Krtcap3	Krtcap3	25932	0
KIF1A_MOUSE	Kif1a	Kif1a	25609	0
KLDC3_MOUSE	Klhdc3	Klhdc3	25682	0
KIF9_MOUSE	Kif9	Kif9	25636	0
KCNA7_MOUSE	Kcna7	Kcna7	25441	0
KCNK4_MOUSE	Kcnk4	Kcnk4	25501	0
KLF13_MOUSE	Klf13	Klf13	25666	0
LHPP_MOUSE	Lhpp	Lhpp	31574	0
LEG1_MOUSE	Lgals1	Lgals1	31547	0
LANC3_MOUSE	Lancl3	Lancl3	31430	0
LRIQ4_MOUSE	Lrriq4	Lrriq4	31829	0
LIPB1_MOUSE	Ppfibp1	Ppfibp1	37740	0
LRRT3_MOUSE	Lrrtm3	Lrrtm3	31839	0
MCF2L_MOUSE	Mcf2l	Mcf2l	32220	0
LZTS2_MOUSE	Lzts2	Lzts2	31953	0
MABP1_MOUSE	Mapkbp1	Mapkbp1	32121	0
LYST_MOUSE	Lyst	Lyst	31941	0
MED15_MOUSE	Med15	Med15	32286	0
MKRN1_MOUSE	Mkrn1	Mkrn1	33696	0
MKNK2_MOUSE	Mknk2	Mknk2	33695	0
MTCH1_MOUSE	Mtch1	Mtch1	34056	0
MSRB2_MOUSE	Msrb2	Msrb2	34034	0
MTF1A_MOUSE	Mterf1a	Mterf1a	34061	0
N4BP1_MOUSE	N4bp1	N4bp1	34302	0
MZT1_MOUSE	Mzt1	Mzt1	34299	0
NAT9_MOUSE	Nat9	Nat9	34394	0
MYCN_MOUSE	Mycn	Mycn	34207	0
PHF6_MOUSE	Phf6	Phf6	37243	0
NET5_MOUSE	Ntn5	Ntn5	34958	0
MYH1_MOUSE	Myh1	Myh1	34217	0
NNMT_MOUSE	Nnmt	Nnmt	34744	0
NDUS4_MOUSE	Ndufs4	Ndufs4	34505	0
NMD3_MOUSE	Nmd3	Nmd3	34720	0
NECA1_MOUSE	Necab1	Necab1	34516	0
KR194_MOUSE	Krtap19-4	Krtap19-4	25894	0
GON4L_MOUSE	Gon4l	Gon4l	23438	0
H2B1M_MOUSE	Hist1h2bm	Hist1h2bm	24111	1
GSC_MOUSE	Gsc	Gsc	23691	0
GSTT4_MOUSE	Gstt4	Gstt4	23737	0
HBA_MOUSE	Hba-a1	Hba-a1	23929	1
HGFA_MOUSE	Hgfac	Hgfac	24041	0
HEY1_MOUSE	Hey1	Hey1	24033	0
HDAC6_MOUSE	Hdac6	Hdac6	23969	0
HTF4_MOUSE	Tcf12	Tcf12	42109	0
HMBX1_MOUSE	Hmbox1	Hmbox1	24163	0
HNRH1_MOUSE	Hnrnph1	Hnrnph1	24231	0
HMGB1_MOUSE	Hmgb1	Hmgb1	24174	0
IFT20_MOUSE	Ift20	Ift20	24562	0
IL2RA_MOUSE	Il2ra	Il2ra	25088	0
MCTP2_MOUSE	Mctp2	Mctp2	32249	0
IP6K1_MOUSE	Ip6k1	Ip6k1	25191	0
K1C14_MOUSE	Krt14	Krt14	25829	0
INP5E_MOUSE	Inpp5e	Inpp5e	25161	0
IMPA2_MOUSE	Impa2	Impa2	25123	0
ITK_MOUSE	Itk	Itk	25322	0
JKAMP_MOUSE	Jkamp	Jkamp	25370	0
ITSN1_MOUSE	Itsn1	Itsn1	25341	0
KDM1B_MOUSE	Kdm1b	Kdm1b	25562	0
KCTD2_MOUSE	Kctd2	Kctd2	25545	0
KLH31_MOUSE	Klhl31	Klhl31	25710	0
KCJ16_MOUSE	Kcnj16	Kcnj16	25484	0
KLOTB_MOUSE	Klb	Klb	25657	0
MN1_MOUSE	Mn1	Mn1	33762	0
KCD20_MOUSE	Kctd20	Kctd20	25546	0
LTBP2_MOUSE	Ltbp2	Ltbp2	31873	0
LPIN1_MOUSE	Lpin1	Lpin1	31705	0
LOX15_MOUSE	Alox15	Alox15	2824	0
LRC42_MOUSE	Lrrc42	Lrrc42	31788	0
LRFN1_MOUSE	Lrfn1	Lrfn1	31724	0
LRC45_MOUSE	Lrrc45	Lrrc45	31790	0
LMA1L_MOUSE	Lman1l	Lman1l	31645	0
LPP_MOUSE	Lpp	Lpp	31710	0
LIPA2_MOUSE	Ppfia2	Ppfia2	37737	0
MA7D3_MOUSE	Mtap7d3	Mtap7d3	34054	2
MANF_MOUSE	Manf	Manf	32049	0
MBOA4_MOUSE	Mboat4	Mboat4	32200	0
MCAF1_MOUSE	Atf7ip	Atf7ip	3437	0
MK13_MOUSE	Mapk13	Mapk13	32103	0
MERTK_MOUSE	Mertk	Mertk	32338	0
MED28_MOUSE	Med28	Med28	32299	0
MRP_MOUSE	Marcksl1	Marcksl1	32140	0
MP17L_MOUSE	Mpv17l	Mpv17l	33844	0
MO2R4_MOUSE	Cd200r4	Cd200r4	4800	0
MMP7_MOUSE	Mmp7	Mmp7	33755	0
MMP21_MOUSE	Mmp21	Mmp21	33748	0
MTG8R_MOUSE	Cbfa2t2	Cbfa2t2	4500	0
NBEL2_MOUSE	Nbeal2	Nbeal2	34402	0
MUTYH_MOUSE	Mutyh	Mutyh	34177	0
H2B2B_MOUSE	Hist2h2bb	Hist2h2bb	24140	0
GSG1L_MOUSE	Gsg1l	Gsg1l	23706	0
HDHD3_MOUSE	Hdhd3	Hdhd3	23982	0
HSP1_MOUSE	Prm1	Prm1	38002	0
HMR1_MOUSE	Mr1	Mr1	33850	0
HIUH_MOUSE	Urah	Urah	43934	0
HS12B_MOUSE	Hspa12b	Hspa12b	24383	0
HDA11_MOUSE	Hdac11	Hdac11	23964	0
HM20B_MOUSE	Hmg20b	Hmg20b	24169	0
HS3SB_MOUSE	Hs3st3b1	Hs3st3b1	24338	0
HLTF_MOUSE	Hltf	Hltf	24161	0
HS90B_MOUSE	Hsp90ab1	Hsp90ab1	24380	0
IF1AX_MOUSE	Eif1ax	Eif1ax	7313	0
IGSF3_MOUSE	Igsf3	Igsf3	25006	0
IF5A1_MOUSE	Eif5a	Eif5a	7368	0
IL22B_MOUSE	Iltifb	Iltifb	25115	1
IFFO1_MOUSE	Iffo1	Iffo1	24504	0
HXK2_MOUSE	Hk2	Hk2	24156	0
IL36A_MOUSE	Il1f6	Il1f6	25062	3
IIGP1_MOUSE	Iigp1	Iigp1	25014	0
IC1_MOUSE	Serping1	Serping1	40164	0
LXN_MOUSE	Lxn	Lxn	31891	0
HXB2_MOUSE	Hoxb2	Hoxb2	24271	0
HYAL2_MOUSE	Hyal2	Hyal2	24444	0
IASPP_MOUSE	Ppp1r13l	Ppp1r13l	37783	0
MED18_MOUSE	Med18	Med18	32289	0
MATN1_MOUSE	Matn1	Matn1	32169	0
MCES_MOUSE	Rnmt	Rnmt	39119	0
MED19_MOUSE	Med19	Med19	32290	0
LY66C_MOUSE	Ly6g6c	Ly6g6c	31902	0
LY66D_MOUSE	Ly6g6d	Ly6g6d	31903	0
MAT2B_MOUSE	Mat2b	Mat2b	32167	0
MATN3_MOUSE	Matn3	Matn3	32171	0
HXA5_MOUSE	Hoxa5	Hoxa5	24264	0
MATN4_MOUSE	Matn4	Matn4	32172	0
IF2G_MOUSE	Eif2s3x	Eif2s3x	7329	0
MACD1_MOUSE	Macrod1	Macrod1	31964	0
LY6A_MOUSE	Ly6a	Ly6a	31892	0
LY6C1_MOUSE	Ly6c1	Ly6c1	31893	0
LY6C2_MOUSE	Ly6c2	Ly6c2	31894	0
MDFIC_MOUSE	Mdfic	Mdfic	32256	0
MACD2_MOUSE	Macrod2	Macrod2	31965	0
LY6D_MOUSE	Ly6d	Ly6d	31895	0
MDFI_MOUSE	Mdfi	Mdfi	32255	0
HXB6_MOUSE	Hoxb6	Hoxb6	24276	0
HYAS1_MOUSE	Has1	Has1	23913	0
MAL2_MOUSE	Mal2	Mal2	32022	0
LY6F_MOUSE	Ly6f	Ly6f	31898	0
MDGA1_MOUSE	Mdga1	Mdga1	32257	0
MACF1_MOUSE	Macf1	Macf1	31963	0
IPRI_MOUSE	Itprip	Itprip	25338	0
K1C27_MOUSE	Krt27	Krt27	25842	0
K1C39_MOUSE	Krt39	Krt39	25851	0
IQCE_MOUSE	Iqce	Iqce	25210	0
ISK6_MOUSE	Spink6	Spink6	41365	0
IST1_MOUSE	Ist1	Ist1	25277	0
INKA1_MOUSE	Fam212a	Fam212a	7913	1
IMP4_MOUSE	Imp4	Imp4	25121	0
JAK2_MOUSE	Jak2	Jak2	25360	0
KHD1B_MOUSE	Khdc1b	Khdc1b	25587	0
KRA62_MOUSE	Krtap6-2	Krtap6-2	25924	0
KISHA_MOUSE	Tmem167	Tmem167	42573	1
KANL3_MOUSE	Kansl3	Kansl3	25404	0
KCNK1_MOUSE	Kcnk1	Kcnk1	25492	0
