uniprot	unigene	gene	index	order
F7AAL1_MACMU	NECAB1	NECAB1	10174	0
F7H0B8_MACMU	OR10G2	OR10G2	10782	0
F6T3J3_MACMU	ARRDC2	ARRDC2	1002	0
A0A1D5R7A7_MACMU	ATP13A1	ATP13A1	1147	0
F7HAN3_MACMU	SIX2	SIX2	14178	0
A0A5F8AKS8_MACMU	LRRC14B	LRRC14B	8744	0
A0A5F8A6Q8_MACMU	TLCD2	TLCD2	15885	0
A0A5F7ZJB8_MACMU	DDIT4	DDIT4	4105	0
F7HJS9_MACMU	SBF2	SBF2	13699	0
A0A5F7ZDB6_MACMU	CEACAM1	CEACAM1	2927	0
A0A1D5R5J4_MACMU	NCOA6	NCOA6	10098	0
A0A5F7ZBU7_MACMU	AQP7	AQP7	832	0
A0A5F8A667_MACMU	CHGB	CHGB	3087	0
F7D6A9_MACMU	OTUD6A	OTUD6A	11117	0
F7H4E8_MACMU	ANK2	ANK2	619	0
F6S5R4_MACMU	TIMM17B	TIMM17B	15855	0
A0A1D5QMB4_MACMU	UBE2F	UBE2F	16853	0
F6TWS8_MACMU	WNK4	WNK4	17414	0
A0A5F7ZZ15_MACMU	BCL2	BCL2	1384	0
F7HH30_MACMU	CLDN24	CLDN24	3234	0
F7ARE6_MACMU	CYB5R2	CYB5R2	3907	0
F7EL39_MACMU	CHSY3	CHSY3	3159	0
F6Z1T9_MACMU	POU2F2	POU2F2	12092	0
F6S558_MACMU	PARD6G	PARD6G	11255	0
F6UAP5_MACMU	EVI2B	EVI2B	5110	0
A0A5F8AEL9_MACMU	POMC	POMC	12067	0
A0A1D5R445_MACMU	FGD4	FGD4	5662	0
F6WMR4_MACMU	OSBPL6	OSBPL6	11081	0
F6UA63_MACMU	ACTG2	ACTG2	195	0
F7HRW6_MACMU	SMC5	SMC5	14642	0
F6ZJC9_MACMU	SPHKAP	SPHKAP	14932	0
F7HIL9_MACMU	RFX6	RFX6	13104	0
F7AJN0_MACMU	SLC22A1	SLC22A1	14275	0
F7GZP7_MACMU	HSPBP1	HSPBP1	7240	0
F7GYN4_MACMU	ARHGAP29	ARHGAP29	879	0
A0A5F7ZB35_MACMU	ACOT11	ACOT11	149	0
A0A5F8AJ66_MACMU	LRRC42	LRRC42	8776	0
A0A1D5QU89_MACMU	SRRM3	SRRM3	15060	0
F7GTW9_MACMU	ENPEP	ENPEP	4936	0
F7GRT2_MACMU	COL8A2	COL8A2	3471	0
A0A5F7ZBX8_MACMU	PLA2R1	PLA2R1	11831	0
F6SLT8_MACMU	AWAT1	AWAT1	1262	0
F7GBE0_MACMU	HSF1	HSF1	7208	0
A0A5F7ZXS0_MACMU	CLINT1	CLINT1	3281	0
F7HP78_MACMU	LIPH	LIPH	8618	0
F7EHR2_MACMU	TK1	TK1	15879	0
A0A1D5Q6N3_MACMU	HOXD10	HOXD10	7131	0
A0A5F7ZS20_MACMU	PCP4	PCP4	11409	0
A0A5F7ZL66_MACMU	LRBA	LRBA	8704	0
A0A1D5QDZ6_MACMU	B4GALNT4	B4GALNT4	1298	0
A0A1D5QIL1_MACMU	ZFAND2A	ZFAND2A	17670	1
F7GY91_MACMU	RAC1	RAC1	12804	0
G7N6I4_MACMU	ST8SIA1	ST8SIA1	15133	0
A0A5F7ZE71_MACMU	MTMR4	MTMR4	9798	0
A0A5F8AV34_MACMU	NKX2-8	NKX2-8	10326	0
A0A5F8A2H4_MACMU	SLC13A1	SLC13A1	14224	0
A0A5F8AN86_MACMU	KCNJ8	KCNJ8	7888	0
F7EH57_MACMU	MYO18B	MYO18B	9928	0
A0A5F7ZHT4_MACMU	KLHL31	KLHL31	8188	0
F7E4L3_MACMU	RCSD1	RCSD1	13021	0
F6YPC0_MACMU	BACE2	BACE2	1312	0
A0A1D5QUR2_MACMU	MED25	MED25	9256	0
A0A5F7ZI43_MACMU	OMD	OMD	10750	0
F7GSD4_MACMU	RFX7	RFX7	13105	0
H9H5E7_MACMU	BTNL9	BTNL9	1607	0
A0A1D5Q495_MACMU	ASXL1	ASXL1	1089	0
F7E7L3_MACMU	B3GNT4	B3GNT4	1288	0
F7DVM4_MACMU	DUOX2	DUOX2	4583	0
A0A5F7ZHY8_MACMU	ST6GALNAC3	ST6GALNAC3	15127	0
F7GYP2_MACMU	METTL24	METTL24	9325	0
F6VV07_MACMU	MOS	MOS	9547	0
F7EQX6_MACMU	VANGL1	VANGL1	17142	0
A0A5F8ACT3_MACMU	VSTM2A	VSTM2A	17252	0
F7H337_MACMU	DTYMK	DTYMK	4581	0
F6Q426_MACMU	FCHO2	FCHO2	5613	0
H9H472_MACMU	MRPL35	MRPL35	9642	0
A0A1D5QYY1_MACMU	CSTF2	CSTF2	3750	0
F7EVW0_MACMU	ZNF407	ZNF407	17924	0
F6QNI0_MACMU	PCID2	PCID2	11390	0
F7CZ05_MACMU	SH3BP2	SH3BP2	14075	0
F7FYW1_MACMU	YME1L1	YME1L1	17523	0
A0A1D5Q627_MACMU	MED14	MED14	9245	0
F7H5C8_MACMU	CRYGN	CRYGN	3689	0
F7CFQ2_MACMU	KIAA1328	KIAA1328	8040	0
A0A5F8ARU4_MACMU	CKB	CKB	3195	0
A0A5F7ZXB0_MACMU	GAPT	GAPT	6063	0
A0A1D5QLA3_MACMU	NPAT	NPAT	10444	0
F7HJ57_MACMU	CHP1	CHP1	3113	0
A0A1D5RAI6_MACMU	GIT1	GIT1	6228	0
A0A5F8ARN1_MACMU	MYL12A	MYL12A	9908	0
A0A1D5QSH1_MACMU	CPT1B	CPT1B	3603	0
F7HP57_MACMU	SEMA4B	SEMA4B	13879	0
F6QM21_MACMU	FRMPD4	FRMPD4	5887	0
F7ENC7_MACMU	ABCD1	ABCD1	62	0
A0A5F8ADK4_MACMU	ADCY7	ADCY7	299	0
F7DWV0_MACMU	RABEP2	RABEP2	12793	0
F7FXM7_MACMU	ZNF415	ZNF415	17929	0
F7DQ97_MACMU	FAM120C	FAM120C	5236	0
F7HFH1_MACMU	BIVM	BIVM	1463	0
F7GTI6_MACMU	PRKG2	PRKG2	12340	0
A0A5F7ZTL6_MACMU	SLC6A19	SLC6A19	14531	0
A0A5F8AMN5_MACMU	KLHL7	KLHL7	8200	0
F6XNG5_MACMU	CD248	CD248	2729	0
F6QZ27_MACMU	CTBS	CTBS	3775	0
F7AXA9_MACMU	ANKRD45	ANKRD45	671	0
F6Y0V7_MACMU	LAMP1	LAMP1	8413	0
A0A5K1UIK1_MACMU	SUCLA2	SUCLA2	15267	0
F6VQK6_MACMU	OPN3	OPN3	10767	0
F6PR74_MACMU	POC5	POC5	12002	0
A0A1D5QPK1_MACMU	HOOK1	HOOK1	7094	0
A0A1D5Q7U7_MACMU	KLKB1	KLKB1	8218	0
A0A5F8A7G6_MACMU	ANKRD40	ANKRD40	668	0
F6QP36_MACMU	AKNAD1	AKNAD1	469	0
F7CD43_MACMU	CLDN5	CLDN5	3238	0
F7HQN7_MACMU	SLC17A3	SLC17A3	14252	0
A0A5F7Z9V2_MACMU	IRAK3	IRAK3	7644	0
A0A5F8ADH5_MACMU	SFSWAP	SFSWAP	14015	0
A0A5F8A2J9_MACMU	MCF2L	MCF2L	9188	0
A0A1D5QYM8_MACMU	PKN2	PKN2	11801	0
F6U0X1_MACMU	CLHC1	CLHC1	3274	0
F7H1S0_MACMU	RRAGC	RRAGC	13509	0
A0A1D5R9E3_MACMU	ST18	ST18	15113	0
F7F953_MACMU	ABLIM3	ABLIM3	100	0
A0A5F7ZUG3_MACMU	PFN2	PFN2	11581	0
F7BEQ0_MACMU	ARMC4	ARMC4	970	1
F7GT29_MACMU	SLITRK6	SLITRK6	14601	0
F7HQF4_MACMU	HTR2B	HTR2B	7256	0
F6SM10_MACMU	DCAF12L1	DCAF12L1	4037	0
A0A1D5R3Y5_MACMU	MEIS3	MEIS3	9286	0
A0A1D5Q948_MACMU	TRIM55	TRIM55	16516	0
F6QAX2_MACMU	TUBB3	TUBB3	16754	0
A0A5F8AD56_MACMU	SUCLG2	SUCLG2	15269	0
A0A1D5Q2E6_MACMU	NES	NES	10207	0
A0A5F8AIZ6_MACMU	AGTR2	AGTR2	404	0
A0A1D5QI28_MACMU	SYCE1	SYCE1	15339	0
F6XQX7_MACMU	COL23A1	COL23A1	3446	0
F6YRD0_MACMU	PDLIM1	PDLIM1	11491	0
F6Y847_MACMU	M1AP	M1AP	8924	0
F6YBK8_MACMU	R3HDM4	R3HDM4	12721	0
F6QJX5_MACMU	MTRF1L	MTRF1L	9811	0
A0A1D5RJM3_MACMU	CDKL5	CDKL5	2896	0
F6RSD6_MACMU	MUC15	MUC15	9833	0
F7AKA0_MACMU	AGPAT4	AGPAT4	391	0
F6VZK6_MACMU	MORF4L1	MORF4L1	9540	0
A0A1D5Q572_MACMU	TNIP1	TNIP1	16292	0
A0A5F7ZFD5_MACMU	MEX3A	MEX3A	9336	0
F7HE88_MACMU	NPR1	NPR1	10473	0
F7H7E9_MACMU	CPZ	CPZ	3610	0
F6SVW9_MACMU	L2HGDH	L2HGDH	8384	0
F7EWT5_MACMU	KLB	KLB	8134	0
F7ADR2_MACMU	SCN8A	SCN8A	13767	0
F7C5D7_MACMU	CHP2	CHP2	3114	0
F7DA94_MACMU	GPR150	GPR150	6485	0
F6XQU8_MACMU	SOX3	SOX3	14832	0
F7HNY3_MACMU	GCM1	GCM1	6121	0
A0A1D5QJE1_MACMU	NKRF	NKRF	10317	2
A0A5F7ZXY0_MACMU	ACACB	ACACB	112	0
F7HMN7_MACMU	MLKL	MLKL	9452	0
F6SZ58_MACMU	TNK1	TNK1	16295	0
F6YTH2_MACMU	ATP1B4	ATP1B4	1159	0
F7HNH2_MACMU	CD207	CD207	2722	0
F6YKC3_MACMU	PSMC3IP	PSMC3IP	12510	0
F6Y6G0_MACMU	TSC1	TSC1	16601	0
F7F486_MACMU	CD19	CD19	2713	0
A0A5F8AI00_MACMU	STARD13	STARD13	15155	0
F7C1V2_MACMU	CAV1	CAV1	2424	0
F7DAU3_MACMU	CD163	CD163	2707	0
A0A1D5QYN8_MACMU	MTO1	MTO1	9805	0
F6T7T4_MACMU	FBXO48	FBXO48	5584	0
A0A5F7ZWW4_MACMU	DHX30	DHX30	4279	0
F6X679_MACMU	SPAG16	SPAG16	14862	0
A0A5F8AR76_MACMU	SHISA7	SHISA7	14116	0
F7BEU8_MACMU	MAP4	MAP4	9065	0
A0A5F7ZVU0_MACMU	KCNJ13	KCNJ13	7878	0
F7EHS2_MACMU	NHLH1	NHLH1	10271	0
A0A5F7ZWU4_MACMU	SLC25A43	SLC25A43	14341	0
A0A5F7ZM40_MACMU	PARP4	PARP4	11270	0
A0A5F7ZPP8_MACMU	IGFBPL1	IGFBPL1	7406	0
F6TEU0_MACMU	MAGEB18	MAGEB18	8965	0
F6VBF0_MACMU	ZNF33A	ZNF33A	17891	0
A0A1D5QZ77_MACMU	RAPGEFL1	RAPGEFL1	12876	0
A0A1D5RDB7_MACMU	RELN	RELN	13057	0
A0A5F7ZJ41_MACMU	PM20D1	PM20D1	11947	0
F7FAG6_MACMU	CARD18	CARD18	2379	0
F6U270_MACMU	GRXCR1	GRXCR1	6638	0
F7BWV6_MACMU	LIPK	LIPK	8621	0
F6WUN1_MACMU	SHISA8	SHISA8	14117	0
F6WSZ1_MACMU	SNRPD2	SNRPD2	14739	0
A0A5F7Z7C9_MACMU	EML6	EML6	4906	0
A0A1D5Q655_MACMU	NTF3	NTF3	10581	0
A0A5K1VTR4_MACMU	LPL	LPL	8694	0
A0A1D5RAD5_MACMU	ARL16	ARL16	946	0
A0A1D5QDM3_MACMU	IL31RA	IL31RA	7506	0
A0A5F8AAS1_MACMU	PGS1	PGS1	11619	0
A0A1D5QIP1_MACMU	IRGC	IRGC	7660	0
A0A1D5QG79_MACMU	MGP	MGP	9382	0
A0A1D5QZ45_MACMU	UGGT2	UGGT2	16942	0
A0A5F7Z7Q1_MACMU	OR4Q3	OR4Q3	10928	0
A0A1D5Q5M0_MACMU	RNF187	RNF187	13303	0
F6TCT5_MACMU	RNASE11	RNASE11	13236	0
A0A1D5Q3K6_MACMU	SLC44A1	SLC44A1	14478	0
A0A5F8ALN4_MACMU	GMPPA	GMPPA	6327	0
F6VG00_MACMU	TEX36	TEX36	15719	0
A0A5F7ZAX1_MACMU	CLPTM1L	CLPTM1L	3307	0
A0A5F7ZH49_MACMU	CENPW	CENPW	2982	0
A0A5F7ZXQ9_MACMU	PCDHB6	PCDHB6	11357	0
A0A1D5QAR0_MACMU	HSD17B4	HSD17B4	7199	0
A0A1D5RBV5_MACMU	GPT2	GPT2	6563	0
A0A1D5QGP1_MACMU	BEND5	BEND5	1422	0
A0A5F8ARU8_MACMU	CD180	CD180	2712	0
F7FXM2_MACMU	KRT33B	KRT33B	8281	0
A0A5F8A4M6_MACMU	PARVB	PARVB	11277	0
A0A5F8AFA7_MACMU	RASD2	RASD2	12895	0
F7DAI2_MACMU	SPINK14	SPINK14	14944	0
A0A5F7Z871_MACMU	DNAJC5B	DNAJC5B	4430	0
A0A1D5QNS9_MACMU	GZMM	GZMM	6743	0
A0A5F7ZZE8_MACMU	LDLRAP1	LDLRAP1	8505	0
A0A5F7ZMB3_MACMU	TSTD3	TSTD3	16672	0
A0A5F8AR73_MACMU	PGM2L1	PGM2L1	11610	0
A0A5F8AMA1_MACMU	CA1	CA1	2230	0
A0A5F7Z9E2_MACMU	OR5L1	OR5L1	10993	0
A0A5F7ZD08_MACMU	SLFN13	SLFN13	14588	0
A0A5F8A957_MACMU	CCZ1	CCZ1	2700	0
A0A5F8AQ33_MACMU	CCNF	CCNF	2657	0
F6RQD9_MACMU	KRT40	KRT40	8289	0
F7FG54_MACMU	ITGB3	ITGB3	7718	0
F7H1K4_MACMU	MET	MET	9303	0
F6T9G9_MACMU	DAGLB	DAGLB	4000	0
F6VRM2_MACMU	TMTC3	TMTC3	16240	0
F7GEX2_MACMU	CWH43	CWH43	3852	0
F6QEL5_MACMU	ZNF227	ZNF227	17825	0
F6S299_MACMU	RET	RET	13073	0
A0A5F8AD48_MACMU	ATXN2L	ATXN2L	1238	0
A0A5F7ZKL3_MACMU	SLC2A10	SLC2A10	14377	0
A0A5F7ZCD3_MACMU	VASH1	VASH1	17147	0
A0A1D5R3S5_MACMU	SP140	SP140	14843	0
F7A849_MACMU	GBP7	GBP7	6104	0
F6QBJ4_MACMU	CSMD1	CSMD1	3714	0
F7E831_MACMU	TBX20	TBX20	15576	0
A0A5F8AFV4_MACMU	FLCN	FLCN	5748	0
A0A1D5Q3E4_MACMU	PAXIP1	PAXIP1	11299	0
A0A5F7ZHV5_MACMU	PPIP5K2	PPIP5K2	12152	0
F7HQX3_MACMU	NOXO1	NOXO1	10437	0
A0A5F8AB43_MACMU	CBFA2T3	CBFA2T3	2428	0
F6PLQ5_MACMU	BPIFB4	BPIFB4	1528	0
F6R1M2_MACMU	APOF	APOF	805	0
A0A5F7ZKH5_MACMU	HOXB5	HOXB5	7116	0
F7GDY4_MACMU	MAP3K7	MAP3K7	9062	0
F6XA96_MACMU	ASPM	ASPM	1079	0
F6YRE9_MACMU	METTL23	METTL23	9324	0
F6WNI4_MACMU	PRDM11	PRDM11	12270	0
F7GEK8_MACMU	TTC5	TTC5	16709	0
A0A5F7Z782_MACMU	SCD	SCD	13728	0
A0A5F7ZTQ1_MACMU	WNT4	WNT4	17424	0
F7H4T0_MACMU	DRD4	DRD4	4539	0
F7E939_MACMU	SLCO2B1	SLCO2B1	14579	0
F6WUE6_MACMU	DOCK11	DOCK11	4467	0
A0A1D5Q724_MACMU	LUZP1	LUZP1	8868	0
A0A5F7ZMH2_MACMU	MFHAS1	MFHAS1	9348	0
A0A1D5QJ36_MACMU	TMEM229A	TMEM229A	16099	0
A0A5F7ZDL6_MACMU	CD48	CD48	2759	0
F7DDA2_MACMU	CDCP2	CDCP2	2833	0
F7D9H6_MACMU	GPR137	GPR137	6473	0
F6T4K2_MACMU	ZNF646	ZNF646	18085	0
A0A5F8AEH8_MACMU	PLA2G2E	PLA2G2E	11819	0
A0A5F7ZS52_MACMU	C1GALT1	C1GALT1	1870	0
F7G2J3_MACMU	RTL1	RTL1	13562	0
F7FW42_MACMU	ATAT1	ATAT1	1098	0
F6RAL3_MACMU	DIS3	DIS3	4311	0
F7GIS1_MACMU	COL18A1	COL18A1	3439	0
F7G426_MACMU	ACR	ACR	168	0
A0A1D5QYS2_MACMU	FOSL1	FOSL1	5814	0
F7E3E7_MACMU	CCDC34	CCDC34	2548	0
F6Q4G9_MACMU	FTMT	FTMT	5917	0
F6TPD2_MACMU	GRIP1	GRIP1	6614	0
F7GNS3_MACMU	SPOCD1	SPOCD1	14962	0
F7E896_MACMU	TLE4	TLE4	15889	0
F6VRE7_MACMU	P2RX6	P2RX6	11145	0
F7H498_MACMU	DPM1	DPM1	4504	0
F7HDL0_MACMU	KRT24	KRT24	8272	0
F6YMH2_MACMU	VAMP3	VAMP3	17137	0
A0A5F7ZR78_MACMU	TMEM132A	TMEM132A	15993	0
G7N8U3_MACMU	VWC2L	VWC2L	17275	0
F7HKE9_MACMU	BANK1	BANK1	1335	0
A0A1D5RF62_MACMU	LAPTM4B	LAPTM4B	8427	0
A0A1D5RGD3_MACMU	TULP2	TULP2	16768	0
F7HST6_MACMU	DCPS	DCPS	4074	0
A0A1D5QMB8_MACMU	PLXNB1	PLXNB1	11942	0
F6UY89_MACMU	PCDHB15	PCDHB15	11351	0
F7H4M7_MACMU	BMP5	BMP5	1489	0
A0A1D5QCN3_MACMU	FAM171A2	FAM171A2	5302	0
F7HKG3_MACMU	LONRF2	LONRF2	8667	0
A0A1D5QIZ8_MACMU	SOAT1	SOAT1	14784	0
A0A1D5QHS7_MACMU	MYH7	MYH7	9902	0
A0A5F8AG61_MACMU	GIP	GIP	6223	0
A0A5K1U601_MACMU	BRD9	BRD9	1545	0
F6TIS1_MACMU	MS4A4A	MS4A4A	9705	0
A0A5F8AGU4_MACMU	NPBWR2	NPBWR2	10447	0
F6ZJZ9_MACMU	ASIC4	ASIC4	1066	0
A0A5F8A7V2_MACMU	TRIM44	TRIM44	16506	0
F7H1S2_MACMU	FRAT1	FRAT1	5869	0
F7HRK7_MACMU	PDZRN4	PDZRN4	11522	0
A0A5F7ZFY5_MACMU	DUOX1	DUOX1	4582	0
A0A5F8AIP6_MACMU	RBM4B	RBM4B	12978	0
F6W3L4_MACMU	FFAR1	FFAR1	5653	0
A0A1D5QQ89_MACMU	G6PC	G6PC	5976	1
F6YW12_MACMU	GXYLT2	GXYLT2	6728	0
A0A5F8AT88_MACMU	TTYH2	TTYH2	16739	0
A0A5F8A0A5_MACMU	MSN	MSN	9732	0
F7GRF5_MACMU	HRCT1	HRCT1	7165	0
A0A5F7ZWL9_MACMU	TMEM59L	TMEM59L	16167	0
F7HDT6_MACMU	HTATSF1	HTATSF1	7247	0
A0A1D5QBV9_MACMU	SKP1	SKP1	14194	0
F7H0S0_MACMU	NUAK1	NUAK1	10599	0
F6VPF1_MACMU	BTBD11	BTBD11	1578	0
G7N8I0_MACMU	PMS1	PMS1	11963	0
A0A5F7ZYU0_MACMU	ADCY1	ADCY1	292	0
F6VWF7_MACMU	CHN2	CHN2	3110	0
F6VW12_MACMU	TEK	TEK	15674	0
F7HBY2_MACMU	LTK	LTK	8859	0
F7HKD3_MACMU	WNT8B	WNT8B	17431	0
F7FDF4_MACMU	GALNT6	GALNT6	6042	0
F7GU82_MACMU	PLCD3	PLCD3	11853	0
A0A5F8AQW8_MACMU	DBT	DBT	4031	0
F7F2K5_MACMU	CRTAC1	CRTAC1	3667	0
F6YBQ8_MACMU	GRIK3	GRIK3	6603	0
F7FDL0_MACMU	CA14	CA14	2235	0
A0A1D5RA03_MACMU	POLR2F	POLR2F	12045	0
F7GML8_MACMU	IKBKG	IKBKG	7437	0
F7BKB7_MACMU	TNIP2	TNIP2	16293	0
A0A5F8A0A6_MACMU	LDHB	LDHB	8497	0
A0A5F8A548_MACMU	TENM4	TENM4	15685	0
F6Q5V7_MACMU	ZP3	ZP3	18236	0
F7H0X0_MACMU	BPHL	BPHL	1520	0
A0A5F7ZJP7_MACMU	FIGN	FIGN	5719	0
A0A5F8AT29_MACMU	ZNF385A	ZNF385A	17913	0
A0A5F7ZQ36_MACMU	C2orf72	C2orf72	2022	1
F7GZM3_MACMU	ASAP1	ASAP1	1028	0
F6YGV6_MACMU	SPICE1	SPICE1	14936	0
A0A5F8AM95_MACMU	GRINA	GRINA	6613	0
A0A1D5QBZ9_MACMU	MMP24	MMP24	9493	0
A0A1D5QND2_MACMU	FUT7	FUT7	5942	0
A0A1D5R977_MACMU	TSPAN9	TSPAN9	16649	0
F7HLX0_MACMU	ZNF607	ZNF607	18059	0
F7CEZ9_MACMU	LAMA3	LAMA3	8403	0
F6UL62_MACMU	SLC5A8	SLC5A8	14520	0
F7E8V0_MACMU	ZNF154	ZNF154	17784	0
A0A1D5QW11_MACMU	TEAD1	TEAD1	15660	0
A0A1D5QU87_MACMU	TMEM150C	TMEM150C	16016	0
F7GP69_MACMU	AOC2	AOC2	724	0
A0A1D5QUG0_MACMU	HMGXB3	HMGXB3	7050	0
F7GMP2_MACMU	TRIM9	TRIM9	16537	0
A0A1D5RIN8_MACMU	SMARCC2	SMARCC2	14633	0
A0A5F8A4T4_MACMU	PTPRD	PTPRD	12627	0
F6Y8C4_MACMU	CLDND1	CLDND1	3243	0
A0A1D5RCU2_MACMU	SORBS3	SORBS3	14806	0
F7HGI8_MACMU	SENP3	SENP3	13895	0
A0A5F8AP05_MACMU	PDZD8	PDZD8	11517	0
F7EFX8_MACMU	TENM3	TENM3	15684	0
A0A5F8AH41_MACMU	PNMT	PNMT	11982	0
F7H218_MACMU	ATP6V1G3	ATP6V1G3	1212	0
F7EN56_MACMU	ZNF366	ZNF366	17907	0
F6WDB9_MACMU	DNAH7	DNAH7	4385	0
A0A1D5R8M0_MACMU	TEX10	TEX10	15700	0
A0A5K1UFG6_MACMU	TIAM2	TIAM2	15834	0
A0A5F7ZBP1_MACMU	SRP19	SRP19	15044	0
A0A1D5QZL3_MACMU	ALG3	ALG3	520	0
A0A5F8AHQ3_MACMU	ITGA8	ITGA8	7706	0
A0A5F7ZCK3_MACMU	SPRY1	SPRY1	14992	0
A0A5F8ALR0_MACMU	KITLG	KITLG	8132	0
A0A5F8ALA1_MACMU	PPP1R1A	PPP1R1A	12187	0
F7EHB8_MACMU	ZSCAN16	ZSCAN16	18247	0
F7H1K6_MACMU	BCAS4	BCAS4	1372	0
F7CD36_MACMU	NPPA	NPPA	10470	0
A0A1D5QG60_MACMU	CDCA8	CDCA8	2831	0
A0A1D5Q8U0_MACMU	ERAP1	ERAP1	5017	0
A0A5F7ZCP2_MACMU	CNTNAP4	CNTNAP4	3407	0
F6VWN7_MACMU	LILRB3	LILRB3	8586	0
F6VXH1_MACMU	ABCA12	ABCA12	32	0
F7CE03_MACMU	RDH14	RDH14	13030	0
F7FMY1_MACMU	IL22RA2	IL22RA2	7493	0
A0A1D5R572_MACMU	AEBP2	AEBP2	354	0
F7FTV3_MACMU	SPN	SPN	14957	0
F6RCF8_MACMU	OTOA	OTOA	11101	0
A0A1D5Q0A8_MACMU	C7	C7	2136	0
A0A1D5R0X1_MACMU	NOLC1	NOLC1	10404	0
F7GG93_MACMU	ANKRD2	ANKRD2	646	0
F6UZY7_MACMU	UBR3	UBR3	16902	0
A0A5F7ZD09_MACMU	IFT88	IFT88	7387	0
F7D463_MACMU	WDR72	WDR72	17354	0
F7H061_MACMU	DHX57	DHX57	4288	0
A0A5F7ZGG9_MACMU	SFMBT1	SFMBT1	14006	0
F6URG8_MACMU	PLEKHH1	PLEKHH1	11895	0
F6QJ10_MACMU	TNNI2	TNNI2	16305	0
F7HJB6_MACMU	TUBGCP4	TUBGCP4	16762	0
F7H990_MACMU	PEMT	PEMT	11537	0
F7DTB2_MACMU	ZNF75A	ZNF75A	18151	0
F7GYN8_MACMU	KLK1	KLK1	8203	0
A0A1D5QIF3_MACMU	ZNF556	ZNF556	18015	0
A0A1D5RDG4_MACMU	RPS17	RPS17	13464	0
F6ZD12_MACMU	ARHGAP44	ARHGAP44	890	0
A0A5F7ZE04_MACMU	IRX1	IRX1	7666	0
F7HKZ0_MACMU	FAM221B	FAM221B	5384	0
F7HBP7_MACMU	PDE3A	PDE3A	11449	0
F7H597_MACMU	HSD11B2	HSD11B2	7190	0
F7DET1_MACMU	B3GALT1	B3GALT1	1276	0
F6QIM2_MACMU	SNX1	SNX1	14754	0
A0A1D5RCX6_MACMU	LIMS1	LIMS1	8597	0
F7ELA0_MACMU	EPHB3	EPHB3	4987	0
F7BZZ7_MACMU	GRID2	GRID2	6599	0
A0A5F8A7A2_MACMU	DPRX	DPRX	4518	0
H9H3W2_MACMU	ECEL1	ECEL1	4677	0
F6TS31_MACMU	FRMD7	FRMD7	5883	0
A0A5F7ZW06_MACMU	SMG9	SMG9	14656	0
F7HBT2_MACMU	GPR171	GPR171	6497	0
A0A5F7ZI33_MACMU	ABRACL	ABRACL	105	0
F6R937_MACMU	KANK4	KANK4	7803	0
F6RNB5_MACMU	NRN1L	NRN1L	10540	0
A0A1D5QA59_MACMU	RNF212	RNF212	13310	0
A0A1D5RJF9_MACMU	GRIA1	GRIA1	6594	0
A0A5F8AH71_MACMU	NKIRAS1	NKIRAS1	10314	0
F6S2Y4_MACMU	SCGB1A1	SCGB1A1	13736	0
A0A1D5QUS6_MACMU	ATP1A1	ATP1A1	1152	0
F7GVY9_MACMU	SPP2	SPP2	14971	0
A0A5F8AFZ3_MACMU	STPG1	STPG1	15221	0
F7G2A4_MACMU	MLANA	MLANA	9443	0
F7CRG2_MACMU	KCNQ4	KCNQ4	7917	0
F6XK70_MACMU	ZNF878	ZNF878	18216	0
A0A5F7ZEH4_MACMU	SHROOM3	SHROOM3	14129	0
F6UXR7_MACMU	DNER	DNER	4446	0
F7HBY5_MACMU	ITPKA	ITPKA	7740	0
A0A5F7ZP15_MACMU	PRLH	PRLH	12346	0
A0A5F7ZAU4_MACMU	DNAJC6	DNAJC6	4432	0
F7E1N8_MACMU	MYBPHL	MYBPHL	9878	0
F7GYM2_MACMU	CDHR3	CDHR3	2859	0
F6ZSG5_MACMU	NOP2	NOP2	10413	0
A0A5F7ZNP6_MACMU	RPE65	RPE65	13378	0
F7H0Z3_MACMU	IGSF11	IGSF11	7421	0
F7FG35_MACMU	SLC38A10	SLC38A10	14445	0
A0A5F8AE86_MACMU	ARG1	ARG1	858	0
F7HKG1_MACMU	PIGG	PIGG	11706	0
A0A5F7ZSZ6_MACMU	RBM41	RBM41	12970	0
A0A5F8A1X9_MACMU	HGS	HGS	6912	0
A0A5F7ZFE0_MACMU	HAPLN2	HAPLN2	6778	0
F6TQ33_MACMU	CA3	CA3	2237	0
A0A5F7ZE49_MACMU	IQSEC1	IQSEC1	7637	0
F6SWJ4_MACMU	UPF3A	UPF3A	17004	0
F7DVJ6_MACMU	ARHGEF15	ARHGEF15	903	0
F6W2R9_MACMU	HIBADH	HIBADH	6924	0
F7EIS9_MACMU	ALDH3B2	ALDH3B2	502	0
H9H398_MACMU	PGLYRP1	PGLYRP1	11604	0
F6PTK7_MACMU	P4HTM	P4HTM	11161	0
F6QWI9_MACMU	ZNF839	ZNF839	18203	0
F7GIE7_MACMU	CDH22	CDH22	2846	0
F7HBR2_MACMU	PIF1	PIF1	11700	0
A0A5F7ZKB9_MACMU	SNTN	SNTN	14750	0
G7N5E1_MACMU	ASCL4	ASCL4	1055	0
A0A1D5R373_MACMU	TMEM41B	TMEM41B	16145	0
A0A5F7ZU91_MACMU	SERPINA4	SERPINA4	13938	0
A0A1D5Q327_MACMU	TMEM130	TMEM130	15991	0
