	Inh_L6_LAMP5_C1QL2	Exc_L3_5_LINC00507_SLN	Inh_L1_SST_CXCL14	Inh_L1_2_VIP_PPAPDC1A	Exc_L6_FEZF2_CPZ	Exc_L4_5_RORB_HNRNPA1P46	Exc_L6_THEMIS_C6orf48	Inh_L3_5_SST_MAFB	Exc_L4_5_RORB_LCN15	Inh_L1_VIP_TNFAIP8L3	Exc_L5_6_FEZF2_CYP26B1	Exc_L6_THEMIS_EGR3	Inh_L4_6_SST_MTHFD2P6	Exc_L5_6_RORB_LINC00320	Oligo_L4_6_MOBP_COL18A1	Inh_L1_VIP_PCDH20	K1	Inh_L1_2_PAX6_SCGN	Exc_L6_FEZF2_FAM95C	Inh_L5_6_SST_TH	Exc_L4_5_RORB_RPL31P31	Exc_L6_FEZF2_TBCC	Astro_L1_FGFR3_FOS	Exc_L4_5_RORB_AIM2	Inh_L3_4_PVALB_HOMER3	Exc_L5_6_THEMIS_GPR21	VLMC_L1_3_CYP1B1	Exc_L2_4_RORB_GRIK1	Exc_L5_6_THEMIS_IL7R	Inh_L3_VIP_CBLN1	Exc_L4_6_RORB_HPCA	Exc_L4_RORB_CACNG5	Exc_L3_4_RORB_FOLH1B	Inh_L1_6_PVALB_SCUBE3	Inh_L5_6_LAMP5_SFTA3	Inh_L1_6_VIP_RCN1	Exc_L5_6_FEZF2_RSAD2	Exc_L3_5_THEMIS_UBE2F	Exc_L2_3_LINC00507_RPL9P17	Exc_L3_5_FEZF2_ONECUT1	Astro_L1_6_FGFR3_ETNPPL	MP	Inh_L5_PVALB_CNTNAP3P2	Exc_L6_FEZF2_VWA2	Inh_L1_6_LAMP5_CA13	Inh_L1_3_VIP_SSTR1	Inh_L5_6_SST_ISOC1	Exc_L3_THEMIS_PLA2G7	Inh_L1_3_VIP_ZNF322P1	Inh_L2_4_VIP_LGI2	Exc_L5_6_THEMIS_THTPA	Inh_L1_4_LAMP5_DUSP4	Exc_L6_THEMIS_LINC00343	GABA3	Inh_L1_6_VIP_RGS16	Exc_L6_FEZF2_P4HA3	Inh_L1_4_VIP_CHRNA2	Inh_L1_3_PAX6_NABP1	Inh_L1_3_VIP_CCDC184	Inh_L1_VIP_SOX11	Exc_L3_LINC00507_CTXN3	Exc_L3_5_THEMIS_ELOF1	Inh_L6_LHX6_GLP1R	Inh_L1_LAMP5_GGT8P	GABA2	Inh_L5_6_SST_KLHL14	Oligo_L4_6_OPALIN	Exc_L5_FEZF2_SCN7A	Inh_L5_6_PVALB_STON2	Exc_L4_RORB_BHLHE22	Inh_L1_2_VIP_RPL41P3	Exc_L5_6_THEMIS_TMEM233	Inh_L2_4_PVALB_C8orf4	Exc_L6_FEZF2_ETV4	K2	Inh_L1_LAMP5_NDNF	Exc_L5_6_FEZF2_MYBPHL	Inh_L2_5_VIP_TOX2	Exc_L6_FEZF2_SLITRK6	Inh_L4_5_PVALB_TRIM67	Exc_L4_5_RORB_LINC01474	Exc_L3_5_RORB_HSPB3	Inh_L6_SST_NPY	Inh_L1_2_PVALB_TAC1	Exc_L5_6_FEZF2_CABP7	Inh_L2_4_VIP_DSEL	Exc_L3_4_RORB_RPS3P6	Exc_L5_RORB_SNHG7	Inh_L1_3_VIP_GGH	Micro_L1_6_C1QC	Inh_L1_PAX6_GRIP2	Inh_L1_6_VIP_PENK	Exc_L3_5_RORB_CD24	Exc_L3_4_RORB_PRSS12	Inh_L2_4_SST_AHR	Exc_L3_RORB_CARTPT	Exc_L3_4_RORB_SEMA6D	Astro	Inh_L1_3_PVALB_WFDC2	Astro_L1_FGFR3_MT1G	Micro	Peri_L1_6_MUSTN1	Exc_L4_5_RORB_ASCL1	Exc_L5_6_FEZF2_ANKRD20A1	Inh_L2_6_VIP_VIP	Inh_L3_6_PVALB_MFI2	Inh_L1_VIP_PRSS8	Exc_L4_RORB_CCDC168	Inh_L1_ADARB2_ADAM33	OPC	OPC_L1_6_MYT1	Exc_L6_FEZF2_TBC1D26	Exc_L3_LINC00507_PSRC1	Exc_L5_FEZF2_MORN2	Inh_L3_6_VIP_KCTD13	Endo_L2_5_CLDN5	Inh_L1_3_VIP_ACHE	Oligo	Inh_L5_6_PVALB_FAM150B	Exc_L3_5_FEZF2_DCN	Inh_L1_PAX6_CA4	Exc_L6_FEZF2_KRT17	Exc_L5_RORB_LINC01202	Inh_L6_LAMP5_ANKRD20A11P	Exc_L3_5_RORB_CMAHP	Inh_L1_5_VIP_KCNJ2	Exc_L5_FEZF2_DYRK2	Inh_L1_ADARB2_DISP2	GABA1	Exc_L5_6_THEMIS_OR1J1
SH3BGRL2	48.615	80.9397	109.2049	44.0672	74.8719	84.4795	70.8973	76.1093	83.6563	35.3193	47.9993	98.1513	50.3545	100.0959	56.6443	55.7744	90.0591	105.2623	68.1493	31.8908	79.6932	44.7818	107.6394	63.4921	48.4488	91.4866	0.0	79.7489	84.2092	79.7934	94.3707	90.8077	87.355	85.42299999999999	73.1927	141.6317	69.7127	76.3004	80.8133	86.2167	74.862	87.7473	71.2398	73.4966	55.6977	25.7943	70.20100000000001	62.9192	75.9307	69.4952	91.197	75.5629	88.3358	43.5809	48.501999999999995	7.5342	39.8897	77.2238	46.7437	43.2658	91.5296	85.9183	83.0398	67.9748	102.0413	88.4754	108.2285	79.0771	67.3883	79.5235	92.4413	68.1363	69.3738	65.8607	96.464	48.0862	58.1064	49.1383	55.8905	49.1911	76.6703	91.4392	58.531000000000006	232.8081	108.8154	8.8997	113.0471	88.2064	36.741	49.7807	29.2425	67.919	82.2345	86.242	78.7537	82.1353	89.9275	68.825	52.5763	162.872	0.0	41.7828	76.8458	65.2314	48.3495	113.1709	61.9819	66.346	73.7521	6.4318	94.1172	71.6776	83.1163	60.1731	41.3815	107.7877	94.5802	69.0978	60.9799	88.5937	59.3879	56.7491	90.2345	44.2556	76.1041	61.9594	44.5011	17.572	59.205	108.5662
SH3GL1	25.6838	20.1863	40.9613	29.4478	31.483	26.1539	34.8169	32.1704	24.8952	2.5246	25.4948	28.9702	36.1696	28.5363	26.6125	19.5206	10.4475	2.8559	25.4306	26.256	22.1605	18.2573	56.1465	13.3021	25.2428	32.0696	0.0	26.6613	26.4404	29.6622	21.9598	24.8547	19.0151	24.9886	24.1999	22.2427	25.8513	12.7329	25.9317	20.778000000000002	29.6736	24.2296	23.6392	27.5578	23.3711	19.9518	24.665	23.2742	20.822	22.2713	22.4699	22.1747	26.340999999999998	9.4316	25.6086	9.9523	18.354	29.8189	47.1309	12.1856	23.6795	24.0808	19.3678	41.7429	32.1001	23.0652	42.261	10.4141	20.8691	25.2931	10.2208	32.7264	24.8176	37.2402	57.4428	30.3367	23.2929	38.2338	20.5162	43.3902	23.5305	17.9388	7.5099	30.9776	28.2649	46.3361	16.9446	16.6272	29.4725	48.8843	1.6488	18.2816	21.9562	23.7508	34.7531	23.7373	25.9282	36.2007	21.0029	48.0034	0.0	0.0	18.371	25.9417	26.3306	87.6846	30.7332	20.0565	26.1166	10.4451	18.3391	20.5466	18.9755	15.9745	45.4458	13.8932	28.748	44.2148	19.397000000000002	13.4337	26.5966	18.6908	28.8162	8.0532	32.9483	22.4291	20.4932	9.9335	33.5303	20.7728
SH3GL2	85.2297	171.1099	84.7503	137.1557	236.3605	181.6583	229.5003	113.8376	200.0136	48.4528	164.2073	223.9118	104.1143	175.31099999999998	41.6151	131.3893	145.4558	121.1281	198.5248	152.2516	188.2957	320.6252	78.7727	208.622	137.5003	193.1659	0.0	194.8337	160.6826	114.3389	214.83700000000002	177.9071	178.9587	140.7789	104.77600000000001	103.7325	160.4317	217.4153	155.352	148.5891	50.9224	193.82299999999998	116.0113	207.5521	103.6896	104.038	109.741	164.2393	78.4549	55.3321	147.1861	103.1537	191.173	204.9931	185.4779	174.3485	55.135	80.1699	2.6796	47.2531	193.75599999999997	220.8795	150.0345	50.0681	211.0777	107.0527	124.962	93.4896	108.8983	200.8026	134.8231	167.9737	118.2591	199.0235	108.7134	104.866	146.5514	99.4567	271.598	134.7068	177.2188	159.3215	55.825	275.6571	275.4717	59.1441	206.4425	197.4758	51.3464	102.5398	59.5954	220.0018	164.7462	184.6563	133.7171	159.7072	148.8083	292.6186	130.7972	143.0004	556.1627	0.1838	164.4887	201.3923	93.7072	205.726	98.8007	232.8318	112.6253	79.3815	85.9237	245.9628	143.4824	98.205	78.1253	0.0	95.2789	136.7879	157.2991	131.2315	68.4721	247.3797	184.2174	200.6371	175.22099999999998	77.2988	112.5313	135.0469	115.1256	181.1076
SH3GL3	162.4419	82.536	77.4067	105.1834	105.4945	86.7998	160.2534	89.1117	96.9055	73.7742	112.7261	85.941	110.8789	71.7661	113.0762	111.1625	71.7448	91.755	115.7647	76.6275	91.0144	140.9507	0.0	58.4909	67.7824	163.4927	0.379	91.01899999999999	117.2619	72.3244	84.9446	63.4715	101.2811	71.3668	138.4167	88.0667	118.2086	109.0085	84.8707	53.9237	39.6014	29.601999999999997	70.4415	95.8909	111.5454	63.4276	236.4775	90.0804	73.3916	67.9042	166.247	122.7976	93.8375	78.5195	115.2721	90.0497	103.7279	128.8061	28.8741	173.2635	69.9285	92.0021	95.1816	118.4551	71.7165	193.9024	110.559	77.492	79.6819	78.5237	64.2207	89.4721	54.3467	101.6844	20.6306	96.0947	129.3431	101.0941	165.9395	78.4438	88.1128	76.0517	73.8304	130.0521	66.4838	58.5123	82.09100000000001	104.0562	86.0233	27.2387	148.2527	135.9008	96.1886	89.6764	68.9574	103.4152	74.5291	9.6313	62.6992	18.7389	197.7164	0.271	46.3381	90.1258	117.6476	84.3122	93.4073	83.773	94.3801	115.3702	52.7241	148.3406	100.6827	70.6961	158.2898	0.1653	55.2622	126.3632	63.4687	82.8746	84.5924	126.3841	95.3874	245.7142	80.2159	115.3375	124.1829	47.2993	162.251	57.437
SH3GLB2	38.1924	46.2686	43.5072	54.9245	41.8114	37.8965	55.1564	42.896	39.4362	60.5356	33.1114	43.5726	40.1365	47.4222	90.7968	29.6738	35.2922	29.9779	39.8429	32.0487	39.4791	28.328000000000003	56.5042	33.0181	30.8352	56.1952	151.8358	36.7795	44.9963	40.3185	41.0609	30.9638	43.3502	34.8205	37.7372	31.0343	50.6455	36.5238	43.0658	52.9651	50.6283	45.8312	39.7262	42.958	36.9791	36.3601	46.0496	30.3966	34.6974	26.5885	61.6613	32.7313	47.8964	35.6543	35.5909	40.1984	38.806	39.5072	45.6137	33.1376	44.1225	42.9923	41.1652	53.1396	29.0643	32.3385	78.4493	46.1251	25.5079	31.5159	33.1626	44.7184	35.0377	31.6407	34.735	37.2935	33.7383	39.0598	36.5264	27.5437	41.2074	45.4906	45.8516	26.9758	44.1197	44.5499	39.9869	38.6227	36.4903	45.7018	39.3579	40.7716	49.9227	39.6907	36.0029	39.5954	45.3127	71.7503	29.2459	50.8202	18.5116	137.2756	27.2669	39.1331	35.6191	33.1304	25.2453	32.2726	33.1008	66.5103	44.2841	42.4971	44.3391	37.7246	58.0483	41.2661	40.6205	90.0948	33.2319	28.1624	36.2985	29.1606	43.729	30.5356	43.0357	37.3245	32.595	41.2839	23.2797	51.7419
SH3KBP1	59.471000000000004	33.3642	19.4499	111.9335	28.7601	46.2911	52.6294	33.7225	51.2768	36.6286	30.2155	28.5461	38.7061	39.4835	48.2137	44.955	116.9343	33.8868	25.0117	44.653999999999996	37.5435	42.1427	0.8724	17.7492	28.0013	33.0074	1.6984	38.6961	13.3498	35.8684	36.2198	19.3348	53.3721	55.7596	59.6705	30.0773	40.3612	46.9662	38.8426	18.0869	3.1125	63.2251	45.6983	18.2429	52.0058	47.7259	62.806999999999995	33.5749	32.2379	52.8139	48.8003	44.1307	42.5783	12.7488	38.9036	52.5797	20.2883	40.7049	20.8403	11.9923	28.3562	59.7787	44.3814	42.7675	35.7566	56.6856	30.5686	47.8676	63.2761	31.2698	59.1398	44.5495	33.0481	30.3846	104.6344	28.8236	33.6751	38.2211	53.3296	88.1682	40.0427	46.3252	47.7432	23.5801	25.033	31.7352	49.115	43.5474	22.5653	22.994	34.7473	28.566	31.6431	50.5972	43.5619	56.4534	51.3255	14.1028	45.9937	8.9247	14.9273	9.2894	12.67	38.6053	35.2888	39.3924	21.1647	44.4171	33.6846	16.6605	7.489	48.4639	37.0109	37.3092	29.515	9.0944	46.5754	49.2204	44.0301	33.3386	29.0628	38.4388	36.8326	123.1426	45.2541	11.8156	80.259	26.7039	79.9168	33.0134
SH3PXD2A	88.0862	74.2827	82.1537	128.3658	100.0925	77.1957	113.3146	100.7398	89.7296	69.4378	64.8693	67.7562	100.3331	91.4614	97.7614	81.7155	159.9366	89.4432	89.6853	80.1152	71.1452	78.0407	29.178	60.1442	110.6506	95.12	341.9704	71.8208	87.264	69.3701	63.083	52.9234	112.3095	87.444	64.1553	66.257	109.4336	79.758	85.9071	213.8542	44.6589	163.2336	104.01799999999999	100.0995	82.3472	70.4677	110.0833	71.5593	53.0481	87.7644	101.4605	83.5071	91.6644	120.3901	63.6813	73.9775	88.609	73.44	80.6879	54.8209	86.3539	87.89399999999999	87.9977	88.2534	121.9791	104.7919	99.4852	137.1734	113.6153	60.9418	54.1323	100.2632	102.6028	92.4211	161.6833	71.2964	80.7937	80.4349	85.3521	98.0428	75.7965	72.8417	111.1617	69.55199999999999	112.1134	97.6072	88.2724	91.5223	68.1532	83.2658	47.3337	75.2424	106.5306	80.3462	105.7876	97.9615	101.6079	61.851000000000006	95.4063	103.3992	28.3122	86.7192	79.0616	96.2986	75.7085	102.8232	58.9369	68.0006	83.223	107.8407	36.0847	117.3218	74.4949	79.2789	85.1231	0.0	60.5892	118.8658	83.7395	116.6022	78.4586	81.4519	81.8198	98.6573	76.6394	104.2536	112.2781	80.9886	55.1346	97.7546
SHANK1	6.2338	8.7153	13.6571	11.3083	18.8846	14.9215	13.4234	14.5407	13.1964	10.5407	14.1417	10.2968	15.3767	15.0776	7.7169	9.6842	11.8616	5.5511	15.3279	10.1102	11.4212	7.5438	12.9182	19.6448	14.4893	15.02	0.0	11.7133	12.5402	11.9795	11.828	11.6471	13.9829	11.9077	18.5857	21.828000000000003	11.4762	9.3733	14.5548	26.1108	14.1487	11.8119	16.663	18.1818	15.593	7.9028	17.3165	13.5929	14.7733	7.3914	17.1533	12.228	14.192	16.3902	8.5241	20.6366	8.1874	9.4977	19.2562	10.2684	8.1242	3.9107	9.0543	17.971	10.5394	14.8407	27.8461	8.7419	15.0189	10.0968	9.6101	18.1009	12.895999999999999	17.5304	21.5715	12.7487	15.0254	14.9299	19.4337	21.6746	11.8253	13.6728	9.8256	11.5412	31.8169	28.7981	12.8038	13.1721	20.5449	4.3409	17.2428	21.8193	18.8885	12.6688	11.897	12.5884	14.1105	0.6593	12.7107	0.3612	0.0	0.0	11.6944	16.089000000000002	15.2955	17.2948	14.9417	7.6846	13.9017	1.0433	18.7027	15.165999999999999	11.3696	14.5985	24.1413	0.2228	9.7326	3.4349	11.5727	9.8755	12.6174	11.7959	13.5333	10.9765	15.8142	12.915999999999999	21.4783	18.5935	6.9001	17.4904
SHANK2	96.9492	149.5211	114.9937	103.8573	136.9226	107.5534	144.7602	78.5363	127.2301	127.8012	96.2627	90.0276	101.8223	125.0955	31.0094	106.8219	139.5449	106.1472	125.3118	51.8496	102.0164	110.3748	83.6532	109.79	137.912	136.841	0.0	97.5632	152.4817	85.833	79.2155	105.3904	158.6617	167.6782	95.6704	130.9495	105.6875	111.8862	129.7408	233.1392	37.5288	81.9863	102.59700000000001	111.5682	106.3324	93.4876	86.7684	78.0264	73.6856	83.2781	127.0006	102.0906	147.4327	204.0027	104.919	123.4375	101.1041	129.4543	135.7858	124.3132	101.6261	87.9741	32.3895	88.156	158.1242	125.1066	38.6964	154.429	106.4255	101.1046	106.9703	146.1087	129.3286	118.6052	147.2824	100.15899999999999	85.4185	122.7313	99.6272	105.2908	90.8849	100.5997	134.0862	134.2139	73.1025	119.4757	75.7956	154.5137	87.3124	20.5518	83.2996	136.2432	118.8186	116.2728	105.432	150.2947	118.4744	49.1229	120.5121	87.2251	15.1991	0.6635	69.5702	118.6591	105.9358	124.0641	122.4548	86.6889	117.2674	2.8305	76.4752	129.0696	162.9356	159.3726	131.2557	94.0897	113.1999	169.3132	64.5749	123.305	112.029	153.8275	94.7811	36.9167	94.3087	121.50299999999999	132.6575	139.6186	103.4917	92.1082
SHANK3	46.4333	49.5834	54.257	96.1373	48.269	47.1688	73.8437	58.348	51.5067	31.4312	56.2811	55.0891	61.8914	57.5345	85.9652	70.6044	84.2982	63.9955	62.1078	68.8012	48.5487	43.5783	29.9031	68.0079	51.0188	49.535	0.3167	53.4566	58.72	61.3778	50.2015	62.0383	72.2482	59.4172	55.33	60.4519	77.6085	45.2979	62.6347	71.6014	50.5481	45.6473	62.4108	54.2535	61.7972	43.1011	58.961000000000006	51.3327	54.8484	54.1512	83.9706	53.0962	53.4972	45.1648	68.8017	127.6741	65.7072	37.4432	59.3311	52.1207	59.545	42.1504	70.084	70.8484	58.3851	63.0602	70.3535	44.0179	56.6275	50.8986	45.5944	58.1018	59.2362	72.3122	72.175	51.6432	54.9075	67.2902	54.727	63.9141	51.7156	56.9281	69.3842	74.5115	55.1767	77.0918	53.891999999999996	44.5495	59.1741	9.5385	54.6663	37.9504	66.3729	68.1188	51.6128	68.6953	57.0949	47.3356	60.1916	36.9825	0.0	165.3383	52.6628	62.7965	79.5421	52.0385	53.6275	57.0096	42.3606	90.4755	78.432	50.9908	59.4204	61.9513	78.1368	164.8133	61.4023	54.6317	44.3848	61.2847	42.9618	50.8946	55.1369	45.8861	58.0574	55.7853	70.8816	60.2381	48.367	53.3218
SHARPIN	44.7813	33.7129	45.1343	28.325	42.449	38.9086	56.6202	41.4249	34.3092	43.0576	45.235	32.9319	44.687	38.4856	48.1779	48.4124	41.5572	44.5114	35.2398	44.5605	36.3359	36.0213	48.5573	42.8932	51.8181	40.2242	0.0	41.9062	34.7632	56.1557	51.3696	43.7483	30.6451	59.721000000000004	45.9253	57.5593	66.3559	36.4133	40.5562	64.2653	50.7122	32.7556	49.2973	26.0447	46.9992	49.1548	35.9003	48.9517	55.1272	52.8725	49.2545	45.5733	33.0933	22.2131	55.022	66.2558	57.0175	38.9885	84.2941	54.1896	42.9129	38.1336	26.8242	43.3994	45.6032	34.2498	68.9651	41.9199	45.5225	37.199	57.8089	40.5752	53.9811	32.961999999999996	19.8048	49.9766	40.2942	41.3251	34.1962	47.2858	41.2227	39.0106	39.6277	76.0035	35.3531	44.0542	57.3703	39.4072	42.851000000000006	100.881	60.0631	27.3887	58.0388	38.4638	72.1547	37.123000000000005	38.423	36.4874	51.1496	70.6941	184.9483	111.1811	37.39	43.9473	48.2105	51.227	52.8421	39.1283	48.8353	100.9904	54.7606	44.5192	43.3435	26.6595	57.1597	55.4873	38.1819	70.3467	63.1346	28.2827	51.5204	31.4701	44.8243	31.6878	38.8456	29.8658	48.7589	50.9294	57.2172	40.0351
SHC1	54.9672	47.1149	51.1375	6.9006	32.2961	37.1073	39.3965	37.1685	39.907	49.0101	57.8769	24.816	28.2634	41.6869	37.5792	49.6627	29.5489	1.0325	38.4325	32.6049	40.222	28.5773	58.5711	28.6516	37.1868	28.0108	224.5981	39.8001	33.9609	44.7528	38.9025	34.8988	41.465	19.5855	44.4524	56.7314	42.5573	29.7124	36.1777	80.673	52.4619	25.2803	37.5681	30.3687	42.3677	43.5567	21.4159	31.2587	50.4211	37.3111	42.6971	51.3023	30.6298	21.6553	28.2924	38.0562	62.2411	31.2264	36.1478	38.8279	28.7295	27.0482	17.4194	40.0306	23.6554	47.8852	29.6044	22.6469	21.6935	37.7407	15.6141	26.6963	44.3792	42.5427	57.0209	34.734	31.1088	47.4657	29.489	80.7145	40.0689	39.9892	18.3666	57.7111	35.9391	41.4534	47.096000000000004	36.0171	83.6098	74.5727	25.2631	34.9497	56.3766	44.4082	28.6232	39.099000000000004	40.695	60.5101	47.825	52.1343	0.0	38.2971	45.0026	38.3858	30.605999999999998	23.9581	28.7834	38.2614	29.7407	113.1969	52.2615	22.307	42.5468	47.5799	67.0922	101.4959	34.9794	45.7673	28.8828	38.8211	37.8334	36.4938	42.0415	92.8291	41.398	41.2577	17.4049	25.2615	8.3114	41.4603
SHMT2	49.7915	59.0317	49.758	0.4579	51.0953	44.1292	34.593	64.9852	51.5688	30.5347	20.5918	47.2108	70.219	36.7975	92.1921	25.9892	37.0027	49.0461	49.4051	74.0142	51.0226	45.6828	1.1083	95.465	54.3814	57.1318	0.0	55.1714	42.597	110.2616	70.9843	54.9973	52.4644	47.5357	51.5901	93.62100000000001	30.1328	33.9145	50.5462	37.3959	77.6424	43.891000000000005	42.637	37.4025	72.3331	62.6218	27.7186	57.7567	83.1003	47.442	136.2811	69.0788	45.6715	40.1827	62.2361	9.2677	41.6835	19.9687	0.0	89.7476	47.8415	61.5253	45.6153	3.1984	39.5043	35.5467	37.8823	63.4198	60.7887	51.5721	67.9856	63.3219	52.1328	53.0702	39.9045	48.5676	45.6044	141.0356	49.9694	44.8781	58.9614	37.5466	0.7832	2.3069	50.6108	98.0569	48.3054	38.5518	95.2678	83.8747	46.2585	59.0601	73.4702	53.0491	72.678	56.2579	49.0027	30.0321	74.8678	6.303	0.0	153.08100000000002	62.3184	34.7402	113.8909	81.1957	57.5847	55.2561	69.517	96.0427	90.6954	82.5845	48.9591	65.9688	56.1564	0.5779	45.0124	39.4554	59.1703	39.1817	49.3078	46.8777	43.8019	37.7857	60.6637	58.5441	116.4928	125.4656	35.6497	91.661
SIPA1L1	103.8266	348.251	153.744	74.8591	241.2242	114.0418	320.6928	138.4828	134.9611	147.8802	133.4988	161.585	121.0095	204.09099999999998	75.6918	79.6243	90.3268	39.6522	218.8655	188.5363	96.1918	104.3233	62.0361	97.6781	193.4135	327.5966	0.0	226.5331	279.4131	164.8382	124.2022	102.1914	360.4821	336.4708	230.5602	119.8888	106.2843	165.5801	332.3763	445.8073	111.6919	100.1878	200.5208	149.2149	239.7432	166.4942	113.3313	361.0596	132.1641	138.3456	276.4807	170.4179	299.2113	120.2316	117.6646	115.0964	160.5866	94.3802	169.7705	137.4115	296.4165	239.0751	139.4054	229.6119	81.0513	143.1362	80.7431	292.0693	186.3445	132.2	113.0466	237.2473	215.3052	126.6735	130.556	231.6537	150.9576	132.262	104.5909	100.8214	138.3995	215.9745	196.0299	320.1991	250.3785	141.3633	213.5357	179.5241	119.2355	26.8612	130.9048	90.2893	189.5827	189.0531	220.4511	331.8285	179.8571	75.6074	216.9527	99.2634	61.5278	0.2657	103.2465	210.9057	149.1124	172.5694	111.84299999999999	134.7958	113.2289	324.0216	94.9879	97.5623	372.2977	375.9644	102.2852	69.141	191.3316	81.0235	127.4506	308.0572	111.7188	143.1845	177.8158	243.7916	123.4299	119.3239	118.6537	169.5401	239.7063	190.6002
SIRPA	65.7246	99.1627	77.2949	138.5589	180.2904	136.7147	151.9589	88.4845	126.4142	113.5959	143.4109	136.0464	85.6059	143.7745	94.6163	72.9152	148.5372	101.5252	160.5712	97.4994	148.9336	136.717	144.7759	104.8482	81.7424	124.1671	0.7742	102.0589	124.1436	84.8207	133.9475	101.5588	149.4789	151.7178	66.0217	68.7396	127.85	128.6269	114.3566	111.7025	107.8883	194.995	89.1617	173.3654	77.1354	82.6545	73.6862	106.0932	88.9011	85.1823	99.9268	64.6663	139.9534	120.9578	83.2594	150.5215	110.5141	52.3151	90.7359	42.8201	126.565	128.6534	124.3533	94.6087	69.0254	88.15	85.3901	154.1179	79.2196	112.8087	129.3715	117.4795	84.3674	149.8495	122.0632	69.5551	132.4228	73.5299	154.9408	93.88799999999999	125.1504	93.8605	71.1384	118.6238	173.8365	74.2664	120.6086	143.8826	78.5875	86.6034	64.9065	47.2025	119.4402	103.0786	98.6389	106.37	120.6717	105.3914	96.2942	119.2614	65.334	17.1537	91.4472	158.3899	90.8197	124.6146	65.8903	120.2459	77.0746	167.4305	73.748	130.2686	95.0428	158.7671	76.7785	270.2572	119.2085	114.79799999999999	95.8115	157.778	69.3705	136.2133	147.6986	68.0111	111.1316	69.5295	136.5771	66.6239	61.7801	149.9118
SIRT2	66.0514	53.9748	63.2514	25.7006	50.1731	54.6897	66.7029	47.8607	50.2097	74.3658	59.8379	49.6109	52.1229	44.629	103.2947	50.3794	47.4771	62.8527	45.6881	52.9294	50.5381	53.6675	57.7745	62.8054	71.9243	57.08	49.7785	64.1511	51.4948	57.1367	50.9436	37.1616	64.7533	67.0812	54.0852	51.8346	69.6705	57.6007	54.7216	62.8424	52.4754	59.7023	52.0864	45.4219	61.9714	58.8857	50.4051	89.3613	48.8816	59.1064	50.5232	50.8081	54.8792	22.6096	54.4778	56.0857	53.2638	47.4953	109.479	95.3384	86.3445	69.2784	69.5282	58.4937	52.3648	65.251	104.5525	61.2855	61.8494	53.5072	60.8494	64.5114	63.5676	46.7057	37.4179	61.8519	53.5847	45.7273	48.0821	57.8772	46.8502	64.2338	62.088	75.9764	63.8528	73.5553	81.3404	50.1319	61.1019	61.0381	53.7624	75.9081	66.1212	54.3358	55.4754	58.4318	46.4805	41.6972	48.601000000000006	47.5268	18.1027	6.5102	43.6504	53.5378	58.7207	97.8351	53.4705	51.6239	62.9155	63.8072	91.9961	56.8881	55.059	71.5632	69.8312	127.4972	89.9876	94.7417	58.9832	76.5405	62.9873	50.0509	55.5858	70.7515	52.8439	55.7794	35.6061	58.6694	37.5471	55.0218
SKIV2L	45.9534	28.5342	25.5685	12.5391	37.1263	39.7343	29.1369	29.0889	26.0631	33.8908	49.6858	26.3606	32.3048	37.2757	31.6634	33.4932	42.7578	26.5754	32.9459	16.7478	30.9339	19.7809	24.1035	56.2587	28.374000000000002	21.0048	1.4077	28.2411	32.4645	31.3628	22.179000000000002	30.0162	32.8187	18.7776	34.2445	37.6563	42.1894	25.7734	28.909000000000002	44.9587	36.9019	28.3062	42.674	31.6083	26.3042	27.2492	36.8471	37.0519	33.9473	31.8249	32.7914	33.8773	24.5238	22.7972	30.6338	44.4793	18.7613	29.2144	50.9183	31.6964	31.5903	21.5401	31.9258	44.7822	20.8917	32.6466	39.3622	39.8613	33.2885	34.611	24.8595	24.2996	28.596999999999998	23.5902	36.7308	29.7379	29.4917	36.9285	18.5657	34.1046	28.5639	30.3474	8.9132	22.1744	36.0617	26.9036	36.5904	24.7657	25.9538	33.9104	50.345	21.2212	25.5189	28.8718	49.9893	29.3505	31.6325	31.5396	28.9531	52.9636	0.0	0.4615	44.5411	27.7804	41.0908	17.7779	24.4577	24.9887	35.0715	10.1959	41.1663	32.7524	27.1144	37.5237	38.7489	21.2678	56.3555	25.3843	50.1999	20.3533	29.6845	24.1166	25.68	74.4763	29.3477	48.5893	21.1558	11.239	15.54	21.9518
