	Inh_L6_LAMP5_C1QL2	Exc_L3_5_LINC00507_SLN	Inh_L1_SST_CXCL14	Inh_L1_2_VIP_PPAPDC1A	Exc_L6_FEZF2_CPZ	Exc_L4_5_RORB_HNRNPA1P46	Exc_L6_THEMIS_C6orf48	Inh_L3_5_SST_MAFB	Exc_L4_5_RORB_LCN15	Inh_L1_VIP_TNFAIP8L3	Exc_L5_6_FEZF2_CYP26B1	Exc_L6_THEMIS_EGR3	Inh_L4_6_SST_MTHFD2P6	Exc_L5_6_RORB_LINC00320	Oligo_L4_6_MOBP_COL18A1	Inh_L1_VIP_PCDH20	K1	Inh_L1_2_PAX6_SCGN	Exc_L6_FEZF2_FAM95C	Inh_L5_6_SST_TH	Exc_L4_5_RORB_RPL31P31	Exc_L6_FEZF2_TBCC	Astro_L1_FGFR3_FOS	Exc_L4_5_RORB_AIM2	Inh_L3_4_PVALB_HOMER3	Exc_L5_6_THEMIS_GPR21	VLMC_L1_3_CYP1B1	Exc_L2_4_RORB_GRIK1	Exc_L5_6_THEMIS_IL7R	Inh_L3_VIP_CBLN1	Exc_L4_6_RORB_HPCA	Exc_L4_RORB_CACNG5	Exc_L3_4_RORB_FOLH1B	Inh_L1_6_PVALB_SCUBE3	Inh_L5_6_LAMP5_SFTA3	Inh_L1_6_VIP_RCN1	Exc_L5_6_FEZF2_RSAD2	Exc_L3_5_THEMIS_UBE2F	Exc_L2_3_LINC00507_RPL9P17	Exc_L3_5_FEZF2_ONECUT1	Astro_L1_6_FGFR3_ETNPPL	MP	Inh_L5_PVALB_CNTNAP3P2	Exc_L6_FEZF2_VWA2	Inh_L1_6_LAMP5_CA13	Inh_L1_3_VIP_SSTR1	Inh_L5_6_SST_ISOC1	Exc_L3_THEMIS_PLA2G7	Inh_L1_3_VIP_ZNF322P1	Inh_L2_4_VIP_LGI2	Exc_L5_6_THEMIS_THTPA	Inh_L1_4_LAMP5_DUSP4	Exc_L6_THEMIS_LINC00343	GABA3	Inh_L1_6_VIP_RGS16	Exc_L6_FEZF2_P4HA3	Inh_L1_4_VIP_CHRNA2	Inh_L1_3_PAX6_NABP1	Inh_L1_3_VIP_CCDC184	Inh_L1_VIP_SOX11	Exc_L3_LINC00507_CTXN3	Exc_L3_5_THEMIS_ELOF1	Inh_L6_LHX6_GLP1R	Inh_L1_LAMP5_GGT8P	GABA2	Inh_L5_6_SST_KLHL14	Oligo_L4_6_OPALIN	Exc_L5_FEZF2_SCN7A	Inh_L5_6_PVALB_STON2	Exc_L4_RORB_BHLHE22	Inh_L1_2_VIP_RPL41P3	Exc_L5_6_THEMIS_TMEM233	Inh_L2_4_PVALB_C8orf4	Exc_L6_FEZF2_ETV4	K2	Inh_L1_LAMP5_NDNF	Exc_L5_6_FEZF2_MYBPHL	Inh_L2_5_VIP_TOX2	Exc_L6_FEZF2_SLITRK6	Inh_L4_5_PVALB_TRIM67	Exc_L4_5_RORB_LINC01474	Exc_L3_5_RORB_HSPB3	Inh_L6_SST_NPY	Inh_L1_2_PVALB_TAC1	Exc_L5_6_FEZF2_CABP7	Inh_L2_4_VIP_DSEL	Exc_L3_4_RORB_RPS3P6	Exc_L5_RORB_SNHG7	Inh_L1_3_VIP_GGH	Micro_L1_6_C1QC	Inh_L1_PAX6_GRIP2	Inh_L1_6_VIP_PENK	Exc_L3_5_RORB_CD24	Exc_L3_4_RORB_PRSS12	Inh_L2_4_SST_AHR	Exc_L3_RORB_CARTPT	Exc_L3_4_RORB_SEMA6D	Astro	Inh_L1_3_PVALB_WFDC2	Astro_L1_FGFR3_MT1G	Micro	Peri_L1_6_MUSTN1	Exc_L4_5_RORB_ASCL1	Exc_L5_6_FEZF2_ANKRD20A1	Inh_L2_6_VIP_VIP	Inh_L3_6_PVALB_MFI2	Inh_L1_VIP_PRSS8	Exc_L4_RORB_CCDC168	Inh_L1_ADARB2_ADAM33	OPC	OPC_L1_6_MYT1	Exc_L6_FEZF2_TBC1D26	Exc_L3_LINC00507_PSRC1	Exc_L5_FEZF2_MORN2	Inh_L3_6_VIP_KCTD13	Endo_L2_5_CLDN5	Inh_L1_3_VIP_ACHE	Oligo	Inh_L5_6_PVALB_FAM150B	Exc_L3_5_FEZF2_DCN	Inh_L1_PAX6_CA4	Exc_L6_FEZF2_KRT17	Exc_L5_RORB_LINC01202	Inh_L6_LAMP5_ANKRD20A11P	Exc_L3_5_RORB_CMAHP	Inh_L1_5_VIP_KCNJ2	Exc_L5_FEZF2_DYRK2	Inh_L1_ADARB2_DISP2	GABA1	Exc_L5_6_THEMIS_OR1J1
PTGES3	144.4525	117.1615	105.4203	76.3773	101.9182	110.6525	135.0923	84.1618	119.4872	112.0933	115.8173	164.4902	70.7589	93.9828	97.8093	106.3636	87.4928	134.3513	90.0718	133.6774	131.9185	147.3172	118.3142	154.9669	123.1798	125.5372	58.2378	133.8524	110.7576	87.8133	165.4358	90.5307	101.1042	104.4664	105.3302	124.2032	113.751	154.8484	104.3145	94.1907	84.79899999999999	88.6871	87.5458	109.1127	113.73299999999999	108.5433	134.7437	127.4713	104.7236	102.6811	141.1476	119.6038	119.9842	72.4519	122.4721	93.9546	118.3999	133.2445	128.3552	106.2667	132.3779	148.3611	128.4239	79.222	82.8787	105.6939	106.0174	151.254	94.8097	119.0244	126.5805	126.6445	113.7784	96.1013	101.2347	90.1046	106.0974	113.6286	159.5634	84.9606	105.9323	99.3297	79.8427	91.5917	93.6007	75.77	149.3262	131.0694	108.9075	82.7306	110.8572	101.2486	141.7399	118.0644	99.0902	103.5444	102.6203	109.1552	102.6591	101.2617	119.0809	233.4789	126.9746	95.7314	87.4412	140.1437	116.0623	132.2381	95.2728	137.5874	82.0839	145.445	123.5837	107.1786	119.0075	148.4866	98.4389	99.6591	117.1628	123.5685	107.4771	114.4051	121.7976	115.6371	120.5391	97.2929	99.3102	117.5479	150.0964	133.5085
RBBP4	62.5518	100.6173	65.0844	78.1563	86.6166	90.9202	104.8007	67.0395	85.825	91.9754	98.4531	91.9746	61.3112	98.5078	86.5654	96.4668	54.9115	76.3453	81.9262	62.0919	84.7724	89.8516	48.812	68.4339	88.0552	82.06200000000001	49.3775	89.4217	64.8529	70.4646	96.3204	71.5754	89.2581	94.8305	85.2513	104.7436	64.4956	87.6526	91.1866	142.5495	51.0801	62.4813	87.0638	76.8312	68.7704	85.5087	101.0282	81.9618	79.0998	99.1507	85.8706	74.0851	85.9311	90.9412	85.94200000000001	51.7235	89.0217	99.4034	87.7087	140.2759	81.0399	83.0567	83.6403	80.2295	64.9446	80.7341	73.8741	60.623999999999995	75.0458	82.5159	67.6804	96.6026	86.6538	88.7755	91.581	78.4701	87.5012	75.7293	87.0339	87.0607	75.6112	91.4598	52.0951	75.1326	106.9129	62.3968	83.9135	94.7438	68.7617	59.4146	96.1436	77.6082	80.0604	84.39200000000001	89.6478	93.2753	80.8672	58.1335	101.0713	51.297	17.7113	115.2145	93.0239	91.0995	92.8903	43.1008	119.3543	84.7639	76.4876	20.0408	66.7499	106.1232	111.3913	99.2649	100.5817	52.8002	105.2926	54.3307	80.1163	95.0292	84.7718	97.3416	95.6504	56.474	78.2545	73.6401	85.0054	148.825	77.1163	76.5752
RBBP7	116.8784	109.958	116.5411	118.477	95.2975	100.8606	108.49799999999999	99.4245	91.6054	97.29899999999999	104.8569	108.7812	83.5057	76.3852	113.5771	111.5559	63.6958	101.8371	102.9487	100.1225	82.1904	92.4336	102.3054	85.4565	108.2709	94.2019	660.6688	104.4493	98.4436	123.3827	85.4145	91.096	106.7463	144.2782	109.0208	81.0384	105.9813	99.1388	113.9365	79.2376	95.5399	72.2058	88.3075	105.70100000000001	119.5503	69.5983	83.6559	173.2626	112.7878	135.4581	84.9106	112.0652	129.2618	75.3492	108.7476	57.7129	96.3125	103.8964	103.5164	99.0164	145.2068	108.35600000000001	121.3921	96.4428	89.2285	87.4436	100.0765	116.1153	85.4487	83.0123	96.6608	114.3398	99.1823	90.1851	58.5058	106.34200000000001	91.1286	111.103	78.9637	98.1763	100.1922	99.0216	68.6155	90.5209	58.4907	101.8613	109.319	102.2004	127.9714	123.9483	121.573	146.2394	72.9851	90.5319	116.9142	108.7693	96.994	90.9041	111.152	136.4119	60.4462	98.8713	104.955	109.76899999999999	89.2783	123.6524	102.6088	86.4742	98.7983	15.6654	139.1623	107.0816	140.4969	164.2937	95.2598	131.7584	133.6502	105.7706	76.5592	114.6632	111.634	98.3163	100.0789	268.907	97.4739	109.3115	139.1961	159.9362	73.2512	125.1662
RIC3	97.1069	179.5716	93.1604	110.0666	154.5356	122.4057	175.6548	89.9519	153.1288	114.1423	131.6437	96.986	114.9628	137.2652	76.3134	99.0046	168.3195	119.76700000000001	148.0763	128.761	116.8922	146.1587	68.0675	112.2289	123.0795	138.5823	0.0	123.4892	112.29799999999999	99.8147	101.4423	111.5499	159.7861	93.1708	110.2014	129.886	131.3318	169.1624	125.2888	145.6754	97.7141	150.2363	113.9303	122.5619	108.3913	95.1137	123.525	160.6437	96.0015	132.0446	136.6316	103.7579	146.5612	111.7727	105.4074	117.1469	131.9089	164.9579	76.5351	150.9922	137.7186	151.8906	138.8256	118.3977	187.5253	129.9628	71.8461	129.1322	122.6536	103.1359	136.1512	138.4058	126.0302	141.8561	179.7194	109.5732	133.6201	91.7983	135.4462	131.4754	119.9602	161.8009	134.7561	99.5413	134.8272	101.2164	99.9412	167.7688	109.7481	57.4886	104.7591	104.6247	146.9187	139.0051	87.6321	150.2017	140.3124	200.4004	110.3975	73.9795	630.2518	128.8206	119.9969	151.1597	102.9701	130.6515	97.1484	95.2515	84.9418	90.4499	95.6735	196.6952	172.8518	168.585	149.0537	55.6281	120.2241	86.743	114.4123	193.1888	110.3859	162.2731	143.91899999999998	140.2241	115.9087	117.9339	136.2615	87.255	92.7147	138.5089
RPAP3	52.1982	65.0942	68.5328	54.851000000000006	53.4719	56.4143	61.4274	56.8745	64.4208	52.9081	81.4814	52.8733	53.0867	52.3146	43.155	82.0677	52.6426	55.7649	51.5745	61.6622	57.824	62.607	52.5057	27.9686	46.2371	53.6813	4.692	50.8893	45.4008	59.0089	61.9261	54.9327	60.1283	36.0925	43.13	54.0511	50.8621	81.7516	50.0531	73.0137	63.3442	53.6879	47.7806	58.5641	46.0965	54.9009	62.3065	79.5829	53.9101	36.3364	55.2375	45.2746	51.4013	44.3209	66.7979	48.3615	48.9277	48.0363	73.4733	29.0881	60.1386	55.7182	59.9511	55.4701	54.7367	29.9295	42.9463	76.3406	59.2013	54.3838	70.5382	46.693999999999996	50.1803	63.9683	69.3986	51.448	73.0814	52.7067	47.6858	54.8023	53.9105	63.793	46.1214	26.5745	74.1304	68.3388	52.9185	68.8649	50.8428	74.5486	68.3802	65.6926	95.471	53.3293	58.6898	53.4471	61.5113	49.5393	51.0523	75.6973	49.7112	486.0214	59.5139	48.0511	60.2117	51.7047	61.8771	50.8327	40.9767	16.1668	57.1897	44.003	64.2189	63.2388	87.9143	69.5222	66.8685	55.5995	43.3677	58.7425	58.4769	52.283	71.0207	67.5076	53.4425	47.173	84.6076	48.8031	39.6474	74.7483
S100A1	3.4322	0.0	4.1004	0.0	2.59	0.0	5.1408	4.1695	4.2749	0.0	3.8546	2.8862	1.8546	1.2137	4.9988	0.49200000000000005	0.0	0.0	2.8066	0.0	3.3305	2.2921	6.6855	0.361	2.0621	1.8695	0.0	1.2005	4.61	0.6753	0.9342	0.0	1.7533	3.1997	2.9210000000000003	0.6001	0.0	1.979	3.4365	1.8689	6.5286	4.468	4.2855	2.6802	6.2647	2.2242	4.2376	0.0	2.289	1.8384	4.1131	3.4751	3.5511	0.0	2.4659999999999997	0.0	7.8252	2.2269	0.0	0.0	2.6783	2.1748	4.6293	0.0	0.0	3.9535	2.4843	0.0	3.74	2.3755	0.9752	2.3902	0.8438	4.3529	0.0	3.8661	2.6444	2.5382	4.9852	0.0	2.7823	3.9692	0.0	42.5966	9.227	1.5976	0.0	1.7655	4.5819	5.8067	0.0	0.9427	0.0	7.8994	1.5481	0.0	0.7803	3.9351	0.0	5.954	0.0	1.4615	0.0	3.1873	3.0201	0.0	9.7678	12.925	8.999	0.4549	2.344	1.7024	2.8203	1.4076	0.6512	0.3857	4.0344	5.6333	3.8108	0.0	1.1545	3.5961	2.0043	0.0	14.7577	0.0	0.0	0.0	0.0	1.2263
SACS	103.3527	206.3415	129.0171	134.4471	170.9122	142.9684	277.3977	98.9134	146.1121	134.3374	140.2434	142.9636	121.1414	153.9198	144.2429	201.0764	293.0273	146.8085	143.0702	132.8974	145.4102	115.1457	90.3427	151.3092	239.7305	239.4664	0.0	170.9983	228.1385	127.2609	157.9786	142.2381	249.3838	214.7275	149.0937	132.9896	115.3246	164.8701	147.0302	171.3506	128.2972	494.6042	186.8775	205.8814	147.968	155.2829	111.0955	337.7671	124.066	122.4141	221.2254	143.0372	165.2204	176.8023	143.2962	163.4889	110.1512	164.1852	192.7501	158.2106	212.0338	209.2919	187.1937	126.805	143.3532	137.0407	109.5583	250.3465	198.9108	155.0839	109.9124	176.81099999999998	223.3312	157.8488	379.9884	125.0854	122.2189	148.1906	122.7871	142.9083	162.0392	157.2005	136.2363	211.2354	195.0232	140.9963	175.2782	187.28900000000002	115.9578	100.3765	143.2442	112.7932	140.0682	153.4422	162.5299	179.7045	152.9912	169.2238	191.0738	102.896	18.0979	272.7584	106.5063	169.3006	139.6061	157.4255	91.5526	140.851	119.6309	115.9117	102.4867	96.5424	141.7996	200.4604	112.0969	35.1258	121.0808	158.8178	130.6304	225.7664	125.7061	139.368	144.3187	68.515	115.62200000000001	139.7083	97.9191	150.1705	200.33599999999998	190.3967
SEC63	140.4851	86.2477	97.8956	100.7909	89.48299999999999	91.1118	84.5313	86.1835	96.8983	149.8929	89.7978	88.1183	94.2306	118.3748	95.8432	128.222	117.9265	74.602	92.6661	90.2978	85.9081	108.9051	59.3378	158.9453	63.1203	104.6576	448.0198	90.3423	107.9553	86.7453	105.9309	94.9831	107.4624	92.9483	117.7231	66.3799	95.5213	80.6358	98.14	99.8831	87.0863	75.6211	96.1119	93.3077	72.1473	114.4543	95.5916	92.209	108.4811	84.4354	117.2717	93.5989	99.2876	107.4743	107.4599	142.3197	109.7236	120.303	122.4276	125.0183	90.9008	99.4518	83.0036	118.7286	86.6606	102.1381	98.8878	136.5963	110.8787	77.3468	103.1908	106.1044	95.5948	110.5959	80.8503	108.2976	82.2864	95.2788	110.3108	128.9086	94.0174	93.9276	44.8439	102.0623	88.7002	94.5485	91.5323	90.6609	122.2854	124.2843	161.895	134.8241	87.5828	92.5922	85.1032	93.5902	88.1516	168.3024	90.4306	122.3976	78.3222	97.6442	101.6888	101.3069	100.3382	82.9485	105.1685	90.1935	101.0561	126.9091	121.6338	126.7448	104.9517	139.3725	91.7397	64.5661	108.4205	104.9455	95.9713	82.0541	110.619	115.1591	85.49700000000001	68.8962	101.8731	77.2215	88.1083	130.1295	97.961	102.3947
SET	65.3418	56.1273	48.2679	96.0565	45.3625	52.5985	50.5158	45.6999	46.2218	47.4242	48.3964	59.9957	50.078	45.4232	55.1533	70.1416	59.2019	26.693	46.133	78.3188	49.218	60.3732	73.6912	68.4217	45.9897	50.3532	66.5737	54.1082	54.8522	44.8309	50.1065	69.9944	48.6114	65.7557	43.5946	88.2668	94.5314	62.6002	47.0318	70.7712	35.8642	45.5861	59.3614	47.9721	32.4869	77.7608	47.0468	44.8895	50.7301	66.8251	45.8135	52.0122	47.0976	95.0672	44.5493	66.1825	57.6181	52.7319	56.3362	70.0008	46.6769	60.9233	50.6855	70.9087	97.8744	90.1618	58.8942	27.4787	56.3086	59.9885	55.1613	45.4206	56.606	52.243	49.667	50.2575	47.1103	62.8165	73.9532	67.5268	50.7066	44.1184	20.0112	97.0273	73.9671	39.3883	63.7493	46.6395	54.7498	27.7363	79.7581	76.9307	54.8849	50.9366	38.4739	41.8655	50.233999999999995	23.7032	62.5488	30.1275	14.63	43.0914	70.6236	50.9848	53.6251	65.3713	45.8255	65.0884	39.3463	122.8152	54.3766	41.4387	42.9988	38.9811	62.0424	152.3344	65.3757	54.7054	45.3404	94.7416	42.7473	50.8611	49.6734	132.4115	43.2445	33.2927	28.336	41.5076	73.672	51.6204
SGTA	33.7191	31.2624	29.5301	71.3697	31.0201	34.0084	37.7591	31.3577	28.7188	18.4503	40.8413	26.4298	31.6824	34.900999999999996	44.2121	25.2679	26.5078	38.6456	31.8661	48.863	30.7277	29.0477	56.965	37.3894	37.6279	33.5974	4.6929	29.9547	32.6148	37.8156	28.4894	26.3507	30.6537	37.1305	26.7799	29.6586	37.1957	38.7128	30.1856	18.3652	43.8563	24.1653	36.3186	30.5771	31.2493	39.6348	31.7738	35.6428	30.0928	24.0716	46.1251	32.9791	29.739	14.6885	30.9855	34.9993	35.7626	21.2099	11.4203	30.9868	31.2389	21.2244	35.6199	41.891999999999996	26.8283	26.0408	49.0814	31.508000000000003	32.4649	25.7859	32.6373	32.1167	29.9763	33.8245	22.6156	32.101	27.0986	26.2411	39.1373	23.8707	31.4328	40.2804	30.8055	27.1501	9.8421	35.0645	33.3774	24.1481	45.2769	29.3457	20.4251	37.8652	31.4959	29.6519	36.2781	26.7405	33.0323	30.2013	34.6361	35.1562	22.945999999999998	0.0	26.3099	35.0577	27.6025	25.5853	30.4989	32.2645	28.6014	4.3091	34.523	32.0662	34.3218	28.6974	31.4271	136.5277	36.516999999999996	53.2985	43.8045	36.0052	29.9807	29.7913	34.8548	33.06	32.6621	21.1147	44.8367	11.1183	11.595999999999998	46.5468
SGTB	51.6779	70.3409	91.7849	41.4235	93.0066	95.6475	66.5802	101.9277	87.0429	103.9435	103.9166	103.5068	99.3231	101.5827	65.8505	120.8464	78.1708	112.9854	76.7702	94.2565	105.4213	108.0677	17.6189	81.6741	102.9817	71.3403	0.0	94.5225	73.4533	66.8824	108.2418	116.0705	94.5912	102.6449	91.8803	72.0658	131.8935	87.6559	76.0777	70.2473	43.1536	116.3034	89.9874	96.4421	85.6913	96.2719	101.9998	72.1289	61.0789	78.8843	54.9597	76.51100000000001	82.4976	60.8529	86.8069	193.3567	113.7725	91.0543	103.6544	62.7749	76.1674	86.4326	110.5166	80.6925	82.5835	132.4312	88.524	64.6544	96.23100000000001	110.4652	88.2916	83.2433	87.785	79.9647	94.1479	73.7898	87.8096	63.3137	98.0039	131.2072	96.2039	84.7136	101.8608	56.8723	60.0577	47.6331	121.7593	86.1005	80.4238	30.9551	72.8403	84.7528	84.8538	100.9483	96.2229	91.1615	97.4013	35.3198	95.5187	108.2984	2.1349	107.3243	120.4883	72.4764	50.336000000000006	126.5145	107.6949	111.9528	84.4624	33.327	65.9636	68.1246	79.1721	76.6437	62.5972	74.6032	99.449	121.4925	92.8269	103.4242	95.8274	85.545	87.2237	102.2443	92.6183	86.1804	93.2323	80.5876	122.4244	84.8507
SIL1	23.6037	21.3355	52.5087	54.6091	31.4749	33.99	31.331999999999997	39.5306	30.139	43.14	36.373000000000005	36.0101	38.1002	30.4455	40.3235	30.1139	31.4804	31.9283	35.1299	45.3682	29.1193	43.8706	39.5168	62.4828	42.5266	26.7805	39.9886	31.7714	39.7975	38.5804	27.9347	42.6297	29.5738	49.227	31.368000000000002	36.8285	42.5265	28.5226	28.9423	14.3188	41.4073	27.7391	39.7301	37.689	28.1664	36.4401	37.9386	35.0465	44.1511	37.1999	30.0906	53.8799	30.8842	6.3909	58.5302	17.9993	34.4493	32.4577	41.2521	62.9808	30.8761	41.2174	44.7222	21.4245	36.1323	35.9361	51.1509	43.4018	29.4845	31.668000000000003	40.7972	34.7993	32.3317	30.4084	33.1423	37.0712	32.372	32.6171	31.1858	58.8963	32.6712	25.2755	37.7454	44.2158	69.2944	31.226999999999997	44.8516	29.3596	36.2019	51.8209	57.9918	52.2708	37.4935	30.9818	45.0513	32.9599	28.9778	23.9455	32.086999999999996	53.9831	25.1343	68.0227	43.937	37.4379	34.2415	82.3299	37.7796	34.4209	47.7932	30.6204	49.9456	37.2577	23.5002	49.3137	39.5497	52.5094	50.5753	23.9404	42.6079	56.3155	31.8235	33.0203	31.5983	57.9771	33.4043	32.9705	14.1524	62.1747	24.6324	34.8406
SPAG1	80.0527	50.7502	69.555	114.4645	53.7572	46.7872	70.5207	59.041000000000004	53.2527	50.3698	57.3557	62.2546	74.873	57.9653	39.6489	72.8695	52.8103	84.0536	51.6259	128.4061	49.6649	66.9013	139.7147	42.8248	58.0155	55.2828	847.747	65.9788	75.9602	69.0201	88.8508	72.4817	71.1929	37.0585	64.6321	59.2795	51.1599	39.4787	62.4497	35.9887	65.3521	71.7149	62.553999999999995	57.5753	56.2215	80.9323	58.7002	70.0082	72.3158	67.9962	74.0813	55.9851	59.5778	15.4766	69.3053	75.7803	61.4302	39.5343	58.3318	39.1546	75.5829	53.9836	71.7645	23.8572	38.9509	101.6195	95.6439	71.4853	54.0783	77.1813	47.4259	60.9237	64.53	45.9301	71.4224	64.0143	55.655	88.71799999999999	46.6936	50.8558	67.5231	62.0253	70.0883	112.0489	80.7526	59.2577	75.6693	50.2593	88.90100000000001	46.0886	33.9431	43.6542	74.3035	56.3683	82.285	65.0075	58.5993	97.8184	52.6716	72.9469	0.0	0.1838	72.957	58.8483	86.0836	52.0555	83.6585	60.6315	72.4103	59.4544	73.4219	48.6057	57.4759	47.9311	69.5367	39.0709	47.1375	83.7695	53.7322	29.0154	36.9852	48.6579	56.4813	189.3324	59.1215	67.2177	44.3562	154.2362	122.2946	80.8229
SPTY2D1	27.0717	42.608999999999995	27.6683	273.9344	45.015	37.3381	18.0819	47.1636	34.4442	21.2962	31.8578	38.1299	49.5438	57.3949	31.831999999999997	57.5492	43.8661	39.5196	41.1665	94.0184	35.5248	37.4377	2.4132	61.6736	30.0374	31.9436	66.6604	37.802	44.9411	39.8676	37.8544	49.7163	35.2108	38.7216	43.2386	72.8194	39.3012	43.8398	38.4531	32.9748	43.5362	31.581999999999997	33.7488	35.0792	40.0163	37.3841	37.3276	22.3101	33.1655	49.7505	14.8885	55.6663	39.8633	35.8382	49.7042	32.7585	38.7136	19.0849	31.621	20.7336	32.9417	39.8073	62.4361	37.5057	36.8107	31.1214	48.1004	27.9412	47.7087	51.0076	27.2781	46.1732	35.3566	54.1138	33.5865	47.8884	32.6484	54.3655	34.7278	59.4694	39.7176	44.3193	28.6665	48.5751	21.3155	45.7402	44.5933	34.7714	60.2949	55.8609	25.449	33.353	45.9908	42.8313	60.3704	34.7952	44.5469	33.0845	25.4848	11.1986	17.6743	54.9435	47.8329	37.7547	45.4976	15.7142	62.4067	40.2379	41.5281	22.7359	51.2817	29.5593	36.3485	31.7688	27.0547	29.1979	69.735	41.5756	44.2678	22.4836	26.0831	37.7129	36.0878	0.0	48.7564	49.9054	85.6368	28.9014	35.944	49.2225
SSRP1	100.2426	63.5949	60.9396	43.6966	58.3076	56.4265	73.5746	82.4383	51.7989	61.9963	45.5298	52.45399999999999	55.0869	45.9127	29.3149	88.8964	50.5661	43.7636	49.809	66.2709	53.456	48.4911	73.9521	75.5221	56.9573	49.5693	167.4753	54.6463	58.9165	75.1346	59.347	72.291	49.6352	47.919	58.7909	74.4842	56.6751	52.5267	58.0766	44.318000000000005	50.9831	36.8721	59.6235	52.6322	64.5358	63.0062	63.8689	55.4025	72.2996	55.1414	37.845	63.3584	50.3462	55.7381	69.964	54.6431	81.6214	51.0412	61.2986	92.3368	50.0858	50.6962	83.834	43.858999999999995	49.505	44.6449	79.10600000000001	41.922	50.5651	59.6264	59.0534	48.0638	55.3124	61.7331	59.8854	69.6891	55.353	58.5668	57.1313	59.4307	58.0505	55.0046	24.7753	97.3162	64.55	76.0652	58.4101	52.4185	60.7493	68.229	54.9248	46.1302	63.0998	56.3403	64.4233	51.8818	52.4218	36.6836	60.4697	65.7274	27.1438	298.6246	68.236	47.8628	71.8677	115.8759	83.4704	65.6293	49.9812	70.115	74.35	59.2428	53.9427	63.5658	40.9132	52.9644	49.7271	30.2426	79.0695	78.6478	55.1942	50.141000000000005	63.0934	39.0914	59.1946	40.4114	67.5288	51.8938	45.4402	51.7563
ST13	109.76100000000001	65.5991	59.0735	71.9891	67.5268	86.5195	60.4253	70.6825	69.189	68.3478	71.102	96.1517	58.3929	63.7595	71.0013	88.8203	61.4232	71.1282	66.02600000000001	123.7993	88.0176	89.6177	61.2309	101.5917	75.3102	62.8996	152.8413	68.8597	76.3188	72.6466	109.1267	72.5508	52.2076	71.6001	74.2776	84.5521	94.5433	69.2076	57.5216	49.0382	59.3648	73.4552	74.3758	76.396	74.1442	83.4821	61.1095	56.0633	58.9903	112.5344	71.1552	69.2403	61.5584	61.0465	80.9333	109.7399	80.2571	90.3134	127.26	60.3566	59.8979	70.0941	91.6913	78.8341	54.8735	74.0082	78.4011	64.868	68.0711	76.8946	78.2672	64.4594	75.2942	67.73100000000001	85.1758	65.6151	79.6539	57.1238	93.6796	71.3667	73.5474	53.4228	51.918	106.5517	90.2748	69.0617	53.0292	65.9054	74.5172	56.7488	63.3993	103.8686	69.8911	65.755	86.7298	50.2524	57.8112	93.4497	78.2974	64.1471	212.829	82.6933	70.8589	57.2496	64.6191	81.6633	79.7237	74.7907	87.3901	22.0713	59.2651	61.9933	59.4804	46.382	82.5719	54.0974	76.0346	56.3349	74.5868	112.0717	75.0968	62.1478	70.1637	220.44	71.369	73.4499	83.5363	112.76	147.2818	95.0523
STIP1	76.9509	73.933	82.4813	52.7886	60.6467	86.7509	30.351999999999997	68.4678	57.2369	95.5936	91.6416	64.9719	51.7538	41.7527	43.6214	86.0972	50.4417	53.4295	54.2395	88.4161	61.8853	72.9397	29.4348	48.1861	75.0071	65.3822	0.0	68.4964	57.7904	67.1566	76.0501	45.972	41.3059	75.8807	63.7058	79.381	78.5457	72.8581	60.0559	96.3131	64.2456	49.1179	63.5048	53.3979	78.0825	50.1767	53.6624	68.6535	69.8672	92.1929	65.0975	66.3778	54.5604	26.5822	81.6465	36.3076	108.8175	78.6518	153.5456	79.3615	72.7642	76.668	63.1481	54.4594	76.2292	73.279	71.1051	49.3829	53.0287	61.6367	67.3041	70.0281	75.7582	59.7137	45.9224	54.7559	62.8401	81.5823	52.074	68.1554	62.2494	60.373000000000005	30.1861	51.0782	82.3218	74.5315	96.318	66.6534	100.1928	63.8762	72.6912	65.3184	78.9597	57.1904	69.7013	60.7274	47.0307	32.3941	82.4551	118.8114	185.0657	433.7244	77.7382	55.3483	67.2927	101.8571	84.0749	87.6535	65.7901	9.0256	80.2709	58.3761	64.673	87.3686	74.0094	59.843	89.7813	39.794000000000004	97.2487	125.4858	80.8234	62.2759	68.9579	29.4055	64.3461	64.663	63.0032	38.5329	103.0664	57.331
